test.a	test.b	sim.mean	sim.sem
0.77	0.97	14.6865748361118	0.963657610180223
0.79	0.97	14.2994933432529	0.985136655281451
0.81	0.97	15.6516197460166	0.868416197841878
0.83	0.97	16.8275948840602	1.17057566457384
0.85	0.97	16.4458800309324	0.89421258082932
0.87	0.97	17.1702978998872	1.06661534155023
0.89	0.97	16.9811625530247	0.867500253313298
0.91	0.97	18.4079044666838	1.09618295774778
0.93	0.97	22.1366345383895	1.17139242673844
0.95	0.97	24.5631523795227	1.29868966063965
0.97	0.97	28.572350035536	1.37872773598892
0.99	0.97	39.7844525515628	1.91720555114591
0.51	0.99	11.8418762805596	0.850955916858583
0.53	0.99	10.588241122116	0.87467868085089
0.55	0.99	12.0074628337629	0.752960046645694
0.57	0.99	13.5375754133225	0.980373355569452
0.59	0.99	12.3721756371752	1.00015752398841
0.61	0.99	14.9762705892452	1.09750322535026
0.63	0.99	13.9476031874938	0.959453326434531
0.65	0.99	13.9385215449652	0.849062160459654
0.67	0.99	13.4855764348657	0.961507907495404
0.69	0.99	13.5573339482756	0.853003469157644
0.71	0.99	13.1980428566651	0.844566958445368
0.73	0.99	14.0466965237162	0.973151126530918
0.75	0.99	12.1933068058236	0.756176856559975
0.77	0.99	14.7910448214888	0.884054065804686
0.79	0.99	14.1647610669395	1.00637287566483
0.81	0.99	14.6765358254306	1.08988027602679
0.83	0.99	17.8667692681877	1.07955808867744
0.85	0.99	15.8624662850928	1.02764756911152
0.87	0.99	16.7829345776742	1.00822737147902
0.89	0.99	16.4021250284515	0.968710551995042
0.91	0.99	17.4706087885775	1.00906735279835
0.93	0.99	21.3652157374685	1.16733877543389
0.95	0.99	22.9267903486913	1.1787191644349
0.97	0.99	28.018596206505	1.4378755144076
0.99	0.99	43.0512574414739	1.8915553395592
