test.a	test.b	first.obs.mean	first.pred.mean	nevol.obs.mean	nevol.pred.mean
0.56	0.81	14.178053605477	55.16751455591	39.37	5
0.57	0.81	15.9818625007399	57.5498729908128	39.69	5
0.58	0.81	15.2083324118842	57.7676655326964	40.26	5
0.59	0.81	14.5106277139894	57.0996997551049	40.69	5
0.6	0.81	14.7197222253324	55.1012166879386	40.51	5
0.61	0.81	14.8050365736071	58.3884631917362	40.22	5
0.62	0.81	15.6064359643244	58.7965537710612	41.68	5
0.63	0.81	17.6062766204033	61.5980839940783	41.84	5
0.64	0.81	15.9994101843024	60.1447178889377	41.49	5
0.65	0.81	15.4314138173749	63.0730782175943	41.37	5
0.66	0.81	12.5595709986452	60.5642723141262	42.33	5
0.67	0.81	16.5086873532862	63.5207165313058	41.6	5
0.68	0.81	17.0168405609864	64.7112030259546	42.44	5
0.69	0.81	17.5985660293737	62.834495171417	43.26	5
0.7	0.81	16.0280691526231	63.0519384871585	42.63	5
0.71	0.81	17.4690563646995	65.2065286594239	43.41	5
0.72	0.81	15.9024102123433	61.9621937601602	42.71	5
0.73	0.81	17.1967925431372	66.5825637826363	43.61	5
0.74	0.81	17.5260999206271	66.2017824361393	43.52	5
0.75	0.81	18.4712961016184	66.306785943964	42.59	5
0.76	0.81	17.8395763145823	66.2319481395907	42.84	5
0.77	0.81	17.4298868838382	67.236566797843	43.48	5
0.78	0.81	16.8986751437654	69.2678707585524	44.01	5
0.79	0.81	19.5308846281465	71.0305339097451	42.71	5
0.8	0.81	20.2657827539712	71.4061039711102	42.69	5
0.81	0.81	21.420633811696	72.0613226031847	43	5
0.82	0.81	19.8412425447048	70.7902295587886	42.3	5
0.83	0.81	20.2722520165092	72.4584784795875	42.54	5
0.84	0.81	19.7301382887506	72.7635684814764	41.75	5
0.85	0.81	21.3039251392413	72.4584205662081	41.28	5
0.86	0.81	21.345063799586	74.3601351117594	40.73	5
0.87	0.81	20.1757591670987	76.7862123005849	40.3	5
0.88	0.81	22.7799466257922	76.2815302715203	38.46	5
0.89	0.81	24.2897496723755	77.1546239027886	37.28	5
0.9	0.81	23.7839984069539	Inf	36.6	5
0.91	0.81	27.4267401626777	80.6437340723164	34.79	5
0.92	0.81	25.7814799134062	Inf	32.36	5
0.93	0.81	28.3416655171892	Inf	31.28	5
0.94	0.81	32.1700874225025	Inf	28.24	5
0.95	0.81	36.9501108642848	Inf	24.45	5
0.96	0.81	35.6903413315968	Inf	21.94	5
0.97	0.81	42.3295747214561	Inf	17.19	5
0.98	0.81	45.9144592330488	Inf	12.66	5
0.99	0.81	60.6111248470874	Inf	6.59	5
0.51	0.82	15.0365782395065	54.8519343712425	36.82	5
0.52	0.82	12.7020890867183	54.9119568525723	38.21	5
0.53	0.82	17.0640376661198	53.5410404341671	37.24	5
0.54	0.82	14.1944868200929	54.5048645372109	38.94	5
0.55	0.82	13.1722131941025	53.4218077624343	38.8	5
0.56	0.82	15.4624035072546	54.8396577315054	38.53	5
0.57	0.82	14.4935547442563	53.1709683117734	39.22	5
0.58	0.82	14.5271658796871	56.5567418067974	38.78	5
0.59	0.82	14.2923231298028	56.4517874245855	38.48	5
0.6	0.82	14.1792055296555	58.8975483621526	40.66	5
0.61	0.82	15.8592200622112	57.8098390281487	40.72	5
0.62	0.82	16.2270430350063	59.5869945064336	39.84	5
0.63	0.82	16.0895425069015	59.7812798079959	39.99	5
0.64	0.82	14.6484668784802	57.7978957419829	40.77	5
0.65	0.82	15.1956147547021	60.1007965158733	40.84	5
0.66	0.82	15.865254961593	59.6450713167341	40.78	5
0.67	0.82	16.2748209336241	60.7646844758735	41.16	5
0.68	0.82	16.4708370223862	61.8267032673145	41.71	5
0.69	0.82	15.8891852866756	63.8916143132338	42.35	5
0.7	0.82	14.7844228188645	61.3461216507703	42.35	5
0.71	0.82	17.8376276238037	66.8299081520725	42.34	5
0.72	0.82	15.8856830120856	64.4879104034839	41.54	5
0.73	0.82	17.070404314092	66.4846362044803	42.56	5
0.74	0.82	16.3006396459099	64.637018484593	43	5
0.75	0.82	17.2145592694793	65.3469697179849	42.46	5
0.76	0.82	14.6444073386972	65.3744221892669	42.6	5
0.77	0.82	15.6657801055775	66.7268538820671	43.57	5
0.78	0.82	19.2814569238507	68.2882960274171	42.54	5
0.79	0.82	18.8093564818707	68.1595388376575	43.21	5
0.8	0.82	19.6460825893444	68.1995990521939	43.28	5
0.81	0.82	16.4243239617779	70.7393249509776	43.06	5
0.82	0.82	19.7376004365218	69.6894861735196	42.77	5
0.83	0.82	19.233131832004	68.9458063754205	42.35	5
0.84	0.82	20.3800967229754	72.525214379225	42.16	5
0.85	0.82	21.7400538062795	75.3183811256953	40.86	5
0.86	0.82	20.9663894104234	71.7922668107192	40.87	5
0.87	0.82	23.9394983770295	74.1304446978361	39.98	5
0.88	0.82	24.1164300696845	76.1308884204137	37.96	5
0.89	0.82	22.1600869732018	Inf	37.98	5
0.9	0.82	23.0026495798365	Inf	37.22	5
0.91	0.82	24.2007477694853	80.0431739760966	34.93	5
0.92	0.82	27.2648099913956	Inf	33.33	5
0.93	0.82	27.0532750377423	Inf	31.62	5
0.94	0.82	28.6271618158979	Inf	28.99	5
0.95	0.82	30.5045762570646	Inf	25.78	5
0.96	0.82	33.5650258703622	Inf	22.83	5
0.97	0.82	40.6200774604908	Inf	18.62	5
0.98	0.82	40.3542774152708	Inf	12.87	5
0.99	0.82	62.1140595296366	Inf	7.49	5
0.51	0.83	15.0080810538068	54.4167420823559	36.59	5
0.52	0.83	13.8748886131051	52.2255347195212	36.42	5
0.53	0.83	13.8268501231302	54.0075091119965	37.11	5
0.54	0.83	15.3752705434965	53.3781569917023	37.19	5
0.55	0.83	16.2750528241684	54.9482477449331	37.43	5
0.56	0.83	13.057457606479	55.6817945634516	37.43	5
0.57	0.83	14.6976053401986	55.1782662838419	38.47	5
0.58	0.83	15.2839108078531	54.9702901206468	38.42	5
0.59	0.83	14.399138163237	58.041228640574	38.25	5
0.6	0.83	15.0044108819713	53.9127441410771	39.49	5
0.61	0.83	15.0552952822735	57.7061948183129	39.97	5
0.62	0.83	16.8687356378012	58.1746711008482	38.95	5
0.63	0.83	14.551762804015	58.2700953663788	40.06	5
0.64	0.83	15.8742373988917	59.7324369302382	40.38	5
0.65	0.83	17.8039115710007	58.2935246091487	40.66	5
0.66	0.83	15.6599671069292	58.666520790417	40.47	5
0.67	0.83	16.2271535606929	61.2470292734455	41.08	5
0.68	0.83	13.7345910327116	59.6377422781944	41.1	5
0.69	0.83	16.7959763686498	61.7796709263617	40.97	5
0.7	0.83	15.1388575179579	59.8162728266244	41.06	5
0.71	0.83	16.260930729556	62.9132671258861	41.59	5
0.72	0.83	16.1013913546063	63.7863364048611	42.51	5
0.73	0.83	14.0517033693187	61.3416189401109	41.31	5
0.74	0.83	17.533654416117	62.9757217871299	42.57	5
0.75	0.83	18.3115114079487	64.4227449602575	42.54	5
0.76	0.83	17.6889916094483	64.8447783839671	42.4	5
0.77	0.83	18.2540410051312	67.9601067512802	42.2	5
0.78	0.83	18.0217210940243	65.9735238125562	43.14	5
0.79	0.83	18.8438969240219	67.4287851262742	41.81	5
0.8	0.83	16.1430840923966	66.9787472557205	42.51	5
0.81	0.83	18.3574434804296	67.848049159306	42.32	5
0.82	0.83	19.5812672175915	69.3449278875175	42.98	5
0.83	0.83	19.1184318242571	71.5193588860746	42.22	5
0.84	0.83	17.69090925126	70.2578045719856	42.23	5
0.85	0.83	18.5662713409293	71.4396004593965	41.03	5
0.86	0.83	19.4386016753464	71.6708970138831	41.47	5
0.87	0.83	21.7465963592528	73.8113699937573	40.36	5
0.88	0.83	21.7180753809987	75.2640232115112	38.26	5
0.89	0.83	24.9633489526352	76.8344623289036	39	5
0.9	0.83	24.1581583109618	Inf	37.15	5
0.91	0.83	25.807824344617	Inf	35.28	5
0.92	0.83	25.6487098809232	Inf	33.48	5
0.93	0.83	28.1942513597583	Inf	31.87	5
0.94	0.83	29.0821985469387	Inf	29.01	5
0.95	0.83	30.1920240661979	Inf	26.43	5
0.96	0.83	33.9310019188884	Inf	22.77	5
0.97	0.83	38.884138310062	Inf	18.12	5
0.98	0.83	42.3121042171751	Inf	13.64	5
0.99	0.83	58.3617328014504	Inf	7.36	5
0.51	0.84	13.0934863543416	49.8477218916038	35.02	5
0.52	0.84	14.3254925482659	52.091266288077	35.78	5
0.53	0.84	13.6555624490148	51.875575240396	35.8	5
0.54	0.84	14.3946701639859	49.6598117250051	36.57	5
0.55	0.84	12.6715309138702	54.2008848857725	35.03	5
0.56	0.84	13.4523627427821	54.3158986373857	36.57	5
0.57	0.84	12.7292523016248	53.776564990171	38.14	5
0.58	0.84	14.8528693870065	52.9969912493608	36.79	5
0.59	0.84	14.221636787787	53.2148622166333	37.09	5
0.6	0.84	13.4877019474371	54.0673956969261	37.3	5
0.61	0.84	14.9311916716558	55.6404744866065	38.73	5
0.62	0.84	13.8684424532427	56.2062642696565	38.05	5
0.63	0.84	14.8860174259571	57.6052630604065	38.05	5
0.64	0.84	12.9622864484656	55.67076244478	38.73	5
0.65	0.84	16.4277348096518	59.6926837875652	39	5
0.66	0.84	15.4595767300588	59.4682419407226	39.89	5
0.67	0.84	17.4155077360875	60.0384695418082	39.28	5
0.68	0.84	15.5484999580209	60.6425808229985	39.03	5
0.69	0.84	16.154000768783	61.0203825016784	39.95	5
0.7	0.84	15.9883790399677	60.3789821658931	40.4	5
0.71	0.84	16.9459838500683	62.6039207503721	40.6	5
0.72	0.84	15.2221206846911	62.4281085997386	41.96	5
0.73	0.84	16.7067688095307	61.2570813498501	41.49	5
0.74	0.84	17.0489587950835	62.2580512223589	41.02	5
0.75	0.84	18.0384281138357	63.3239028295092	41.37	5
0.76	0.84	15.3032209294449	64.2071430506923	42.47	5
0.77	0.84	15.7261839857825	62.3706319023186	41.84	5
0.78	0.84	17.8824638776679	67.8922952989207	41.97	5
0.79	0.84	19.0527843133742	67.1496600004288	42.96	5
0.8	0.84	19.1873141234161	67.8280592376734	41.36	5
0.81	0.84	18.4290072057387	67.8928503803586	42.12	5
0.82	0.84	18.0398385258232	67.0752751837604	42.61	5
0.83	0.84	19.7816292637874	68.7196736288995	41.52	5
0.84	0.84	18.7034410105403	69.6656654873576	41.06	5
0.85	0.84	21.2655078502466	69.415986252566	40.14	5
0.86	0.84	19.3157802638067	72.3501816172001	40.99	5
0.87	0.84	21.5504289211033	73.250092869353	39.66	5
0.88	0.84	22.6446832844004	74.1745317801666	40.48	5
0.89	0.84	24.1972985531214	73.9530276576072	38.45	5
0.9	0.84	23.3473301619349	76.1773870683048	37.33	5
0.91	0.84	22.3927686944996	77.6800580669277	35.61	5
0.92	0.84	26.7253969466471	79.8804128821254	34.67	5
0.93	0.84	27.5933958543346	Inf	31.86	5
0.94	0.84	30.479349661639	82.7388228810493	30.23	5
0.95	0.84	37.3556310980385	Inf	27.16	5
0.96	0.84	32.7418128097042	Inf	22.91	5
0.97	0.84	38.9716949367647	Inf	19.3	5
0.98	0.84	43.0261439138063	Inf	13.88	5
0.99	0.84	58.1874726841918	Inf	7.45	5
0.51	0.85	15.1076001862764	48.0116447605206	33.67	5
0.52	0.85	13.0669445389222	49.7596876684705	33.37	5
0.53	0.85	15.5752834018312	50.0214181132271	35.33	5
0.54	0.85	14.473447222354	48.2261523642124	34.48	5
0.55	0.85	14.8264427715506	53.6104746037257	35.28	5
0.56	0.85	12.2854300709633	52.0283275552832	35.82	5
0.57	0.85	12.8571182740853	49.0993086107006	36.73	5
0.58	0.85	13.1723922901578	50.9428217364545	36.21	5
0.59	0.85	13.2635149165817	50.0797601300293	35.98	5
0.6	0.85	14.9263992288246	54.6345695851187	35.18	5
0.61	0.85	15.4807783119033	54.1008063013117	37.62	5
0.62	0.85	14.883702368395	55.7733573166905	36.21	5
0.63	0.85	15.1180671000882	54.8948314868741	37.59	5
0.64	0.85	15.7509556827612	54.1290310846923	38.64	5
0.65	0.85	15.4631888904958	56.9186310172222	37.32	5
0.66	0.85	15.0882249698863	56.6940139700403	38.74	5
0.67	0.85	17.3128388582777	59.7648414742923	38.27	5
0.68	0.85	15.6266573133894	60.8178302602607	38.69	5
0.69	0.85	15.5884273683212	56.950761404086	39.45	5
0.7	0.85	16.2321055523231	57.9660202294423	39.85	5
0.71	0.85	15.2500066911887	63.0529035253999	40.08	5
0.72	0.85	16.2666846535356	60.3173671607344	40.99	5
0.73	0.85	14.0464503221972	59.4842326386634	41.73	5
0.74	0.85	17.1172538012946	62.098091422363	40.79	5
0.75	0.85	14.7738421543162	61.4951588975099	40.99	5
0.76	0.85	17.2565790052303	63.3216719268881	42.12	5
0.77	0.85	17.2066397828689	64.1960590627276	42.42	5
0.78	0.85	18.5609243614084	65.333758880428	41.04	5
0.79	0.85	14.4406556868827	62.5435574608866	42.07	5
0.8	0.85	18.576655404689	66.1211854942461	41.17	5
0.81	0.85	18.0623664326804	67.3389973017872	41.54	5
0.82	0.85	18.4840354243817	67.1881935272105	41.39	5
0.83	0.85	18.7737790695166	67.6157667043032	40.72	5
0.84	0.85	21.6963535698654	69.4105556872399	41.62	5
0.85	0.85	19.8231433995383	70.8911488337223	40.62	5
0.86	0.85	17.8394464802599	71.9358792121445	39.66	5
0.87	0.85	18.5928167213185	72.9380883058262	39.4	5
0.88	0.85	23.0497815064501	76.3189067949476	38.64	5
0.89	0.85	20.551238658018	73.8961040906547	38.56	5
0.9	0.85	23.4753080733379	76.9773908017072	37.02	5
0.91	0.85	22.4659091037204	77.9136738551533	35.44	5
0.92	0.85	26.3506960543128	78.2222465456045	35.15	5
0.93	0.85	26.6728147180706	Inf	32.83	5
0.94	0.85	26.4357982926513	83.2995184326849	30.44	5
0.95	0.85	29.2151855241757	Inf	27.09	5
0.96	0.85	33.6889797684395	Inf	22.81	5
0.97	0.85	35.8863348366932	Inf	19.86	5
0.98	0.85	42.9032235157163	Inf	14.13	5
0.99	0.85	57.8305311113979	Inf	7.76	5
0.51	0.86	15.532847347152	47.8148404163429	32.57	5
0.52	0.86	13.4882934656594	46.960637058851	33.17	5
0.53	0.86	13.9269358718531	47.9920244137938	33.86	5
0.54	0.86	15.7495177466041	48.6490134124714	33.52	5
0.55	0.86	11.9882830584768	52.3603488858508	34.61	5
0.56	0.86	13.8669983772415	47.89115241402	33.51	5
0.57	0.86	14.3512544573479	52.242342173116	35.08	5
0.58	0.86	14.3724855347951	50.1565635201914	34.8	5
0.59	0.86	15.0109853560479	51.8480601228833	36.05	5
0.6	0.86	13.8352053571208	53.6176553340832	34.43	5
0.61	0.86	15.3392719649554	55.8268326515198	35.64	5
0.62	0.86	14.6741980456108	51.4813657760106	35.85	5
0.63	0.86	14.7435756854495	55.4670779241154	36.4	5
0.64	0.86	15.4820569732206	56.2030401748865	37.24	5
0.65	0.86	14.5872976880541	56.0286088292739	37.34	5
0.66	0.86	14.5495397846339	55.3186365769831	37.45	5
0.67	0.86	18.0331065889183	56.2531507489919	38.31	5
0.68	0.86	16.2258829529542	55.6405802721553	37.32	5
0.69	0.86	14.4034638186985	58.8810497794605	38.62	5
0.7	0.86	16.2920903566836	59.1905911267244	38.34	5
0.71	0.86	15.8121874531681	59.3467919943898	39.53	5
0.72	0.86	14.9363814547825	59.9312261229538	39.77	5
0.73	0.86	13.9289440103674	63.0437016815609	39.3	5
0.74	0.86	14.9471433907346	58.4110091655413	39.61	5
0.75	0.86	19.0985198014641	62.4805130469648	40.49	5
0.76	0.86	16.3941316517822	61.2224291872346	39.61	5
0.77	0.86	16.40498482973	62.4215168949614	40.51	5
0.78	0.86	16.6207202259402	62.7223995201465	40.05	5
0.79	0.86	16.4805546140158	62.4227033313948	41.82	5
0.8	0.86	17.098420114849	65.9457478001736	40.28	5
0.81	0.86	18.4351566552796	66.8114810970436	41.26	5
0.82	0.86	17.3890773818517	68.3646723004533	41.01	5
0.83	0.86	17.9111327736492	64.3999767142018	41.23	5
0.84	0.86	19.3119546359069	68.5453604778477	40.47	5
0.85	0.86	19.403536469499	70.6586204004257	40.62	5
0.86	0.86	20.0016857391904	70.8480137086861	40.49	5
0.87	0.86	21.0692384792343	71.9523540667927	40.76	5
0.88	0.86	21.6491685676202	72.2704630854354	38.94	5
0.89	0.86	21.9603138524801	74.2724478761015	37.23	5
0.9	0.86	21.9406291110368	76.752926570982	37.36	5
0.91	0.86	26.036645856405	76.8696025742263	36.9	5
0.92	0.86	24.3419706328209	77.8191094359522	35.3	5
0.93	0.86	26.4446560806199	78.5937251424834	33.32	5
0.94	0.86	27.8846582247962	Inf	29.99	5
0.95	0.86	30.9573351660255	Inf	27.55	5
0.96	0.86	30.7233228846109	Inf	24.63	5
0.97	0.86	33.8399716187517	Inf	20.56	5
0.98	0.86	41.4444195312116	Inf	15.41	5
0.99	0.86	56.8686053694732	Inf	8.56	5
0.51	0.87	12.7671294792216	45.489288221032	32.22	5
0.52	0.87	15.5538861365405	43.3361109698328	32.56	5
0.53	0.87	14.3713046194799	47.2490159316509	31.49	5
0.54	0.87	13.5606763469226	47.1839558697414	31.84	5
0.55	0.87	14.2728910565808	51.2502645739545	32.63	5
0.56	0.87	13.7382689308071	47.3342906026033	33.72	5
0.57	0.87	14.4200235713216	48.0305959441388	32.45	5
0.58	0.87	14.5074582813247	49.156588951806	33.15	5
0.59	0.87	13.1227152486241	48.8787505785457	35.24	5
0.6	0.87	15.5606829188422	52.1949333360626	34.96	5
0.61	0.87	13.5106992954323	48.9057132082533	34.78	5
0.62	0.87	14.5283142062406	52.5242277929464	35.15	5
0.63	0.87	16.4410046625753	53.15387805799	35.38	5
0.64	0.87	16.0079149670019	52.5474332253572	36.13	5
0.65	0.87	14.5048654188114	53.9385947491508	35.55	5
0.66	0.87	16.6249457457066	52.9166641962388	35.52	5
0.67	0.87	16.332300295978	55.1487286188429	36.74	5
0.68	0.87	15.8335024340746	55.7935713766659	36.34	5
0.69	0.87	16.0599985632784	56.8342835264491	36.28	5
0.7	0.87	17.3535714015256	58.0248380340658	37.34	5
0.71	0.87	14.3984749825616	56.8159465918596	37.85	5
0.72	0.87	15.7102670299577	53.9375399104775	38.28	5
0.73	0.87	14.9278650165607	56.1328108002158	37.18	5
0.74	0.87	13.5968599501593	55.9329504127884	39.2	5
0.75	0.87	16.6097325100721	62.3497642622868	38.72	5
0.76	0.87	15.9297906546979	62.9030700899233	38.45	5
0.77	0.87	17.3466145530054	60.5110416288365	40.03	5
0.78	0.87	18.2552915315261	63.3078780582031	39.77	5
0.79	0.87	17.2166455336776	60.4258813649192	39.71	5
0.8	0.87	17.5111068682567	61.3149071936039	40.06	5
0.81	0.87	16.8604647909932	63.6228134292363	40.22	5
0.82	0.87	17.1488049691194	67.3260475928796	41.08	5
0.83	0.87	20.2146072390229	67.3545746676786	39.79	5
0.84	0.87	17.4116629582875	67.8932258596728	39.59	5
0.85	0.87	20.0491343081964	69.0447031063021	40.03	5
0.86	0.87	19.8744153831611	68.8385601488627	40.76	5
0.87	0.87	22.2418608120065	74.1347084739938	39.41	5
0.88	0.87	20.3751066924056	69.0302428415248	38.55	5
0.89	0.87	20.876674906702	73.0448649672757	37.9	5
0.9	0.87	20.5309850570441	74.3334683183866	37.66	5
0.91	0.87	21.8738887571161	74.6073798874534	36.04	5
0.92	0.87	25.3622094325505	78.374948282122	34.48	5
0.93	0.87	22.7699001977854	Inf	33.28	5
0.94	0.87	25.5240295093772	Inf	31.42	5
0.95	0.87	29.6118744125454	Inf	27.86	5
0.96	0.87	34.2104754000831	Inf	24.36	5
0.97	0.87	35.8265840764017	Inf	20.68	5
0.98	0.87	40.9666029967784	Inf	15.61	5
0.99	0.87	54.3046753523265	Inf	8.91	5
0.51	0.88	15.8735412603241	40.8748393815181	31.08	5
0.52	0.88	13.5725578898457	42.7489712502403	29.34	5
0.53	0.88	12.1321899561282	46.3269477289995	31	5
0.54	0.88	11.4868900370659	42.1861545168663	31.96	5
0.55	0.88	12.0888418359297	46.2285335083764	30.93	5
0.56	0.88	13.190194379473	46.0889432716085	31.95	5
0.57	0.88	12.8111959967756	47.5834331502544	32.37	5
0.58	0.88	15.0634869221341	49.3579389387776	32.81	5
0.59	0.88	15.3747318353552	47.8536546046924	31.73	5
0.6	0.88	14.1013452585278	47.5247790970824	32.23	5
0.61	0.88	15.5076015302853	50.8952335694544	33.07	5
0.62	0.88	14.4575756235708	49.42863724226	33.26	5
0.63	0.88	15.5084906352888	52.8223656173545	32.76	5
0.64	0.88	14.7568417987273	51.5861643613185	33.08	5
0.65	0.88	15.5454111287435	53.072771675843	34.48	5
0.66	0.88	13.9181829482744	49.7207509726733	34.45	5
0.67	0.88	12.9915988766004	51.5316478103531	35.18	5
0.68	0.88	14.548969060833	52.540287197471	35.49	5
0.69	0.88	15.7760625291071	53.4248669917216	36.36	5
0.7	0.88	14.1934319548998	54.5010178806632	35.93	5
0.71	0.88	13.8978192032517	55.7289208746394	36.42	5
0.72	0.88	16.9210971746871	54.5609476701257	36.75	5
0.73	0.88	15.7845608465258	56.2038602222903	37.51	5
0.74	0.88	15.6613507209893	56.7400826823778	38.16	5
0.75	0.88	15.7578455437834	56.7808580151346	37.52	5
0.76	0.88	15.9107413498292	61.2057772900885	37.73	5
0.77	0.88	15.7135051762161	60.5385592615355	37.22	5
0.78	0.88	16.8151177015974	60.5408948241282	38.68	5
0.79	0.88	16.8795687741289	61.5545951405836	39.78	5
0.8	0.88	16.5659953099149	61.9489424178824	38.15	5
0.81	0.88	16.8905844353786	61.7000285127079	38.54	5
0.82	0.88	15.9876948728433	62.2566335754107	40.15	5
0.83	0.88	17.2130813657565	65.0262730828602	39.35	5
0.84	0.88	17.4392570622185	66.5009245244577	38.78	5
0.85	0.88	18.3990924914547	63.4015495889532	39.73	5
0.86	0.88	18.9637549843096	68.8494173390599	39.16	5
0.87	0.88	21.3945278619598	69.2513801962156	38.94	5
0.88	0.88	23.2107684548051	70.1074615954846	38.72	5
0.89	0.88	22.0211281786556	72.291498267461	37.43	5
0.9	0.88	22.6180165664314	73.1551669332718	36.67	5
0.91	0.88	23.0546028292957	74.1317977807731	36.72	5
0.92	0.88	24.6677338717249	75.552616612498	35.24	5
0.93	0.88	27.0817930334089	79.098872923603	32.85	5
0.94	0.88	26.735059972874	Inf	31.66	5
0.95	0.88	28.7909884667397	82.7693245294546	28.32	5
0.96	0.88	31.1943393143881	Inf	25.03	5
0.97	0.88	32.6704514041277	Inf	20.55	5
0.98	0.88	41.6816043136165	Inf	15.5	5
0.99	0.88	57.1420834541844	Inf	8.9	5
0.51	0.89	14.6944049024643	41.2210761786656	27.03	5
0.52	0.89	13.8330646209312	41.804709643397	28.15	5
0.53	0.89	13.4255408368157	43.4820361937221	29.33	5
0.54	0.89	15.364286502581	45.339054488911	30.33	5
0.55	0.89	12.7867836550224	43.4718117350306	29.96	5
0.56	0.89	14.7197593497665	42.4644564963665	30.3	5
0.57	0.89	14.3937901157562	41.2744321229112	30.72	5
0.58	0.89	13.8613115854844	45.5595561431519	30.37	5
0.59	0.89	13.7482007234141	44.7931884855628	31.43	5
0.6	0.89	13.3765592117184	47.1259914822973	30.97	5
0.61	0.89	13.9533313493538	47.9888007178154	31.28	5
0.62	0.89	13.1529498698416	45.1031435613877	31.13	5
0.63	0.89	14.5336991137777	48.7277552321767	32.14	5
0.64	0.89	14.7632143668827	48.7475415639961	32.87	5
0.65	0.89	13.1993046821811	46.9027132265122	33.9	5
0.66	0.89	16.4157537598691	47.904739072904	34.54	5
0.67	0.89	13.8326355945196	49.2905802452871	33.66	5
0.68	0.89	17.1791986344523	51.3566337046124	34.36	5
0.69	0.89	14.8616014177149	50.5965838627819	34.94	5
0.7	0.89	15.5332754606339	53.180288498931	34.87	5
0.71	0.89	15.2900160968322	55.0001921645055	34.47	5
0.72	0.89	13.7099568097584	55.125654956839	35.58	5
0.73	0.89	14.252754139335	54.2202980372839	35.92	5
0.74	0.89	15.9410370605867	55.4076351747277	36.32	5
0.75	0.89	17.374840838934	55.792925868053	37.91	5
0.76	0.89	16.2971461947016	56.252185548873	37.58	5
0.77	0.89	15.1615945354473	56.6497615660735	37.36	5
0.78	0.89	17.9209535238045	59.7026250334308	37.68	5
0.79	0.89	18.5577580818851	59.7068010445178	37.82	5
0.8	0.89	18.4786710607583	60.5603261171535	38.88	5
0.81	0.89	17.999427659705	62.3603977108249	38.05	5
0.82	0.89	17.2856951232722	61.0476215147515	38.86	5
0.83	0.89	17.7281309817916	66.1831993289103	38.59	5
0.84	0.89	19.3895885082966	65.2430371590046	38.39	5
0.85	0.89	19.196593063594	63.4924562443099	38.96	5
0.86	0.89	18.8643848751553	67.9411504251035	38.17	5
0.87	0.89	19.7357104271277	66.8772173876005	38.43	5
0.88	0.89	18.9126946744213	67.3173365176942	38.64	5
0.89	0.89	20.2367639206158	69.540246858414	36.54	5
0.9	0.89	20.9347849969398	70.797232685446	37.74	5
0.91	0.89	22.6686933214122	74.5101803115374	35.76	5
0.92	0.89	25.9598862120293	74.8357744539915	34.56	5
0.93	0.89	24.2311930886949	74.6436660208312	33.72	5
0.94	0.89	25.2495697352888	78.1893467784663	32.03	5
0.95	0.89	28.0603260513928	78.1980271770784	29.84	5
0.96	0.89	32.7678479564354	84.5140430778443	25.8	5
0.97	0.89	35.3415107941634	Inf	21.1	5
0.98	0.89	41.5052296057485	Inf	16.33	5
0.99	0.89	51.8603326046814	Inf	9.4	5
0.51	0.9	14.8367380619308	41.1407562330546	26.83	5
0.52	0.9	13.6940101397521	43.3996771501117	26.52	5
0.53	0.9	15.7003028358183	38.2989936708375	28.07	5
0.54	0.9	12.9292962475252	37.8756604524308	27.43	5
0.55	0.9	13.6196784781911	40.2250666843244	28.37	5
0.56	0.9	13.8117566349267	43.3298568566433	28.51	5
0.57	0.9	13.0684822453909	44.4979500315752	28.75	5
0.58	0.9	12.6639669979855	40.1758874496333	28.43	5
0.59	0.9	14.6319976990842	44.3503969857084	28.83	5
0.6	0.9	16.4625866025275	47.5885827985751	29.28	5
0.61	0.9	15.7594738595236	43.3742587425132	29.85	5
0.62	0.9	14.7886525901101	46.7393821641493	30.33	5
0.63	0.9	14.7049561599949	48.3933834052922	32.04	5
0.64	0.9	15.1357581595906	46.6651592508396	31.6	5
0.65	0.9	15.3646243069603	48.2586428673008	31.02	5
0.66	0.9	13.2995803220894	46.5550826969745	31.07	5
0.67	0.9	14.5545323512547	47.0910889834167	31.52	5
0.68	0.9	13.1841422082802	47.602533287318	32.6	5
0.69	0.9	15.3728721504196	52.5881903493493	32.07	5
0.7	0.9	15.7315864870188	50.298376272072	34.3	5
0.71	0.9	15.5011656764072	51.2544659731462	33.77	5
0.72	0.9	13.2743742817601	52.2135576056641	34.47	5
0.73	0.9	14.1114429779456	54.9478056018799	34.43	5
0.74	0.9	16.2234930352589	53.3421654605211	35.49	5
0.75	0.9	15.7069574203196	51.9246011094212	35.35	5
0.76	0.9	16.229035889999	55.6068070529902	35.98	5
0.77	0.9	17.3517177796405	55.9820304120427	35.42	5
0.78	0.9	15.9957887252146	55.3928760697644	36.44	5
0.79	0.9	16.6809583385213	62.9094532219331	35.93	5
0.8	0.9	17.6119307229754	59.4809268776107	35.69	5
0.81	0.9	17.1246903769024	59.7278307096935	38.09	5
0.82	0.9	15.8380365267195	58.8302058064063	37.28	5
0.83	0.9	17.7145685070031	61.5632106855415	37.16	5
0.84	0.9	16.5684879909277	59.4119221603718	37.31	5
0.85	0.9	18.6440298524036	65.4763568038843	38.12	5
0.86	0.9	18.3375704057543	64.8699626280106	37.53	5
0.87	0.9	19.887486852715	67.5741342014345	38.63	5
0.88	0.9	20.3795536976985	66.5571438010399	36.81	5
0.89	0.9	17.1240733106449	65.5933912036087	37.6	5
0.9	0.9	19.8867189261275	68.3783659941703	37.56	5
