trait	Rate1	Rate2	LogL	Lik.Root	First.Evol	Med.Evol	N.evol	N.origins	Origins	Dates.Origins
K09911	-7.46135653069352e-06	-0.000514881582952371	-45.0826187457692	0.999643641753395	1903.089273	3499.127646	18	15	2668, 3115, 3209, 3221, 3253, 3315, 3347, 3355, 3689, 3756, 4114, 4119, 4126, 4159, 4399	3513.902658, 3484.352634, 3981.011766, 3940.463221, 3024.101613, 3098.341528, 2670.690583, 3308.627419, 3571.840899, 3657.943545, 3186.808201, 3525.373877, 2714.528614, 3553.815513, 1903.089273
K09916	-5.16217602962201e-06	-0.000497791060512995	-66.8151008815647	0.999661400975688	2453.081009	3500.651433	15	14	2659, 3118, 3209, 3252, 3303, 3309, 3346, 3369, 3559, 3645, 3742, 4098, 4120, 4126	3116.956659, 3516.449222, 3981.011766, 2861.899999, 3500.651433, 3646.922058, 2492.126572, 2453.081009, 3595.999016, 3749.228558, 3547.431514, 3328.680958, 3032.214709, 2714.528614
K09917	-9.40998507790215e-06	-0.0015725351553482	-64.2208721536715	0.999066369588723	2062.110325	3458.9596305	70	11	2480, 3540, 4118, 4132, 4140, 4378, 4389, 4401, 4440, 4491, 4492	2062.110325, 2352.425057, 3338.583502, 2675.019033, 2675.551462, 2117.495262, 2702.50514, 2430.955609, 2807.857168, 3853.771124, 3409.194817
K06726	-0.000183475570490779	-0.0022975677017872	-429.151189845204	0.998982625043494	938.933978	3640.869904	132	2	2474, 4399	938.933978, 1903.089273
K09915	-2.34343415271523e-05	-0.0010371785760637	-168.95202735616	0.997505926206197	938.933978	3480.771321	47	4	2474, 4403, 4486, 4490	938.933978, 3337.348937, 3541.035514, 3167.129043
K11535	-2.79435180724767e-05	-0.00206477376819242	-99.5813392382707	0.999014976921223	2003.901286	3552.382565	96	5	2478, 4379, 4389, 4402, 4437	2003.901286, 2901.49944, 2702.50514, 3052.889894, 2346.177378
K11534	-0.000101338749977124	-0.00337499716377923	-186.244578451076	0.99900005881464	1899.410578	3620.032413	138	6	2477, 4380, 4388, 4390, 4394, 4399	1899.410578, 3194.258338, 3052.373083, 3611.519581, 3634.81775, 1903.089273
K11537	-2.5113346780214e-05	-0.00107266872637753	-96.0815088243745	0.999209012794631	938.933978	3451.9564855	54	2	2474, 4399	938.933978, 1903.089273
K11531	-0.000158943682094699	-0.0333022489993558	-147.647315856509	0.999	1809.157363	3844.126247	309	4	2476, 4391, 4394, 4399	1809.157363, 3942.090056, 3634.81775, 1903.089273
K11533	-5.50773888956981e-06	-0.000996299665403381	-43.3121683956231	0.99925838608403	938.933978	3207.8706905	42	2	2474, 4399	938.933978, 1903.089273
K11532	-2.23134384855435e-06	-9.70728870272059e-05	-12.2063226714775	0.999982867339831	2139.124812	2139.124812	1	1	4123	2139.124812
K11249	-0.000479035976614156	-0.0274589316633414	-232.626368744574	0.999	938.933978	3853.1885595	316	2	2474, 4399	938.933978, 1903.089273
K00762	-0.000405139752098325	-9.04723895346595e-05	-186.88486218105	0.996397011427981	938.933978	3628.294815	42	2	2474, 4399	938.933978, 1903.089273
K00763	-0.000738249326810728	-0.000191944556912425	-401.811255736601	0.999226458236992	938.933978	3700.360797	112	3	2474, 4402, 4439	938.933978, 3052.889894, 2465.191362
K00760	-0.000234695164790759	-0.000149071631770285	-291.188215690621	0.998875733514622	938.933978	3672.2619	39	2	2474, 4433	938.933978, 2777.979482
K00761	-0.000643796151887111	-0.000160988405901166	-405.106952645326	0.999786293627695	1809.157363	3769.128045	93	8	2476, 4390, 4397, 4402, 4449, 4457, 4474, 4500	1809.157363, 3611.519581, 3962.202246, 3052.889894, 3956.077206, 3930.212256, 3496.135742, 3567.640977
K00766	-0.000721046782174326	-0.000270919820599532	-474.14932103718	0.998803226186097	938.933978	3821.170745	96	2	2474, 4400	938.933978, 2223.35251
K00767	-0.00099430620090177	-0.000312744127099228	-564.259271976153	0.999038595857569	938.933978	3720.379016	134	2	2474, 4400	938.933978, 2223.35251
K00764	-0.000601915046741629	-0.000116332329639718	-241.469654361472	0.998603447960292	1416.658921	3722.024644	63	3	2475, 4398, 4399	1416.658921, 3845.416488, 1903.089273
K00765	-0.000675814533350299	-0.000199744537220525	-405.404463100058	0.998863245453804	938.933978	3729.35818	95	2	2474, 4399	938.933978, 1903.089273
K00768	-0.000335714793455191	-0.000709661015416455	-653.079075546442	0.998804268587805	938.933978	3708.7572475	76	3	2474, 4423, 4468	938.933978, 3778.574432, 2536.349634
K00769	-4.49461245289772e-05	-0.000712415392228523	-204.438312505951	0.999440522272448	1903.089273	3375.455611	36	16	2484, 3303, 3308, 3354, 3387, 3421, 3496, 3535, 3539, 4126, 4133, 4141, 4331, 4378, 4389, 4399	2366.743085, 3500.651433, 3418.225079, 2606.279362, 3684.901852, 3206.769255, 2437.291264, 3096.35372, 2194.887275, 2714.528614, 2830.307816, 2901.115218, 3648.044688, 2117.495262, 2702.50514, 1903.089273
K00186	-9.43606687975491e-06	-0.00102939746497701	-44.4035101539351	0.993993822750179	938.933978	3388.7969015	38	2	2474, 4399	938.933978, 1903.089273
K00187	-9.43606687975491e-06	-0.00102939746497701	-44.4035101539351	0.993993822750179	938.933978	3431.240133	38	2	2474, 4399	938.933978, 1903.089273
K00184	-0.000102436734002775	-0.000371777011342717	-240.649058535845	0.999355983073767	938.933978	3623.7281105	40	4	2474, 4401, 4455, 4478	938.933978, 2430.955609, 3906.564004, 3784.390774
K00185	-8.63545677282158e-05	-0.000289698769302135	-207.43362653816	0.999451710656979	1416.658921	3548.1863765	30	5	2475, 4415, 4416, 4440, 4475	1416.658921, 3719.785863, 3793.99652, 2807.857168, 3583.727302
K00183	-0.00010775022307905	-0.0013056286610903	-254.712585156138	0.998830671388657	938.933978	3418.6755535	66	2	2474, 4399	938.933978, 1903.089273
K00180	-0.000205550710865511	-0.000553541802721715	-371.148901967046	0.998044772677952	938.933978	3715.108163	59	2	2474, 4399	938.933978, 1903.089273
K00188	-6.44388034952028e-06	-0.00103968145141226	-35.2267915831379	0.991527450717624	938.933978	3348.54014	43	2	2474, 4399	938.933978, 1903.089273
K10110	-0.000113566341158239	-0.00131270909645111	-424.291261160051	0.998208980052862	938.933978	3592.061217	72	3	2474, 4401, 4437	938.933978, 2430.955609, 2346.177378
K10111	-5.72574441281038e-05	-0.00268512557699914	-227.209440232775	0.998970931206858	938.933978	3683.7207885	116	2	2474, 4399	938.933978, 1903.089273
K10112	-0.000177423247220017	-0.000757628533420038	-490.401524572708	0.998403563102956	1416.658921	3547.954656	83	3	2475, 4401, 4437	1416.658921, 2430.955609, 2346.177378
K10113	-3.333978219813e-06	-0.00157706656364299	-40.894875782847	0.985670224979077	938.933978	3420.891958	66	2	2474, 4399	938.933978, 1903.089273
K10114	-3.333978219813e-06	-0.00157706656364299	-40.894875782847	0.985670224979077	1903.089273	3420.1527985	70	11	2479, 4126, 4133, 4143, 4158, 4289, 4302, 4354, 4378, 4394, 4399	2030.180169, 2714.528614, 2830.307816, 3586.882432, 3443.180425, 3795.648651, 3872.817538, 3505.00662, 2117.495262, 3634.81775, 1903.089273
K10115	-3.333978219813e-06	-0.00157706656364299	-40.894875782847	0.985670224979077	938.933978	3503.051021	72	2	2474, 4399	938.933978, 1903.089273
K10116	-1.971822830172e-05	-0.00203315264289396	-43.8345831185775	0.998934657966314	1809.157363	3582.847239	96	4	2476, 4390, 4393, 4399	1809.157363, 3611.519581, 3254.388044, 1903.089273
K10117	-7.90729171048169e-05	-0.00279716889387145	-316.088588902774	0.998972258730153	1416.658921	3611.004974	129	2	2475, 4400	1416.658921, 2223.35251
K10118	-9.02051682303018e-05	-0.00283175038384513	-343.594105713021	0.998982428536855	938.933978	3571.9563945	124	3	2474, 4401, 4437	938.933978, 2430.955609, 2346.177378
K10119	-7.74569585747548e-05	-0.002258157898026	-340.440075204158	0.998824686764865	938.933978	3550.988175	103	4	2474, 4402, 4434, 4437	938.933978, 3052.889894, 3891.622512, 2346.177378
K04641	-1.81995272411911e-05	-0.00215790456415852	-48.5385541732844	0.998903166102099	938.933978	3553.6435375	90	2	2474, 4399	938.933978, 1903.089273
K13282	-0.000114543620315724	-0.000924510081554382	-236.174696710336	0.999144116194351	1899.410578	3534.1010715	72	5	2477, 4390, 4393, 4412, 4500	1899.410578, 3611.519581, 3254.388044, 3309.677093, 3567.640977
K00988	-2.60816788920677e-05	-0.000675973960042769	-78.2483115635398	0.999482370339919	938.933978	3437.4098265	36	3	2474, 4401, 4439	938.933978, 2430.955609, 2465.191362
K00989	-3.93046695891412e-05	-0.000260156812399979	-292.82553287338	0.990499664781312	938.933978	3328.473269	12	2	2474, 4401	938.933978, 2430.955609
K00986	-0.0014603415862222	-0.00840426527822573	-712.824319122924	0.999	938.933978	3788.6849965	264	2	2474, 4400	938.933978, 2223.35251
K00984	-0.000927425367188211	-0.0270772770902426	-352.249113282533	0.999	938.933978	3853.771124	297	2	2474, 4400	938.933978, 2223.35251
K00982	-8.95777885876159e-06	-0.00028054513994288	-159.586232978001	0.957042008282192	938.933978	3409.19591	13	2	2474, 4454	938.933978, 3036.818164
K00983	-0.000478370169883665	-0.00233454336430876	-614.504742932908	0.998997677731885	1809.157363	3662.9676785	148	3	2476, 4389, 4400	1809.157363, 2702.50514, 2223.35251
K00980	-0.000273490710181073	-0.00209180706375675	-422.792346368326	0.99899143937214	938.933978	3696.451779	136	2	2474, 4399	938.933978, 1903.089273
K00981	-4.62121184912962e-05	-3.88075804161249e-05	-98.991012522986	0.998373223906059	938.933978	3861.476255	8	1	2474	938.933978
K01585	-8.04322253410662e-05	-0.000370243231159213	-281.746240092281	0.9995369361007	938.933978	3683.0918545	32	3	2474, 4401, 4484	938.933978, 2430.955609, 3067.229666
K01584	-8.8482690636729e-05	-0.00261072661887268	-249.693995095914	0.998996318267838	1416.658921	3607.164985	113	2	2475, 4399	1416.658921, 1903.089273
K01586	-0.0004469263674617	-0.000140274000572242	-273.690451510927	0.998688003485945	1416.658921	3772.331227	59	4	2475, 4398, 4411, 4437	1416.658921, 3845.416488, 4040.420582, 2346.177378
K13498	-4.36480215717514e-05	-0.000446827424712777	-125.57575820582	0.999699414967394	2417.739993	3556.2989	25	23	2512, 2664, 2892, 2954, 3024, 3061, 3191, 3209, 3259, 3272, 3306, 3344, 3346, 3501, 3503, 3522, 3677, 3872, 4111, 4125, 4232, 4393, 4401	3424.929822, 3280.994727, 3493.356543, 3409.19591, 3822.251269, 3692.196525, 3938.075842, 3981.011766, 3599.35917, 3394.777502, 2417.739993, 2731.075313, 2492.126572, 4041.151281, 3177.504344, 3556.2989, 3684.848761, 3582.126177, 3689.714804, 2530.139035, 3866.564193, 3254.388044, 2430.955609
K01580	-0.000236219933346346	-0.00166590378582994	-423.392453225852	0.999009128874129	1416.658921	3702.638792	116	2	2475, 4399	1416.658921, 1903.089273
K01583	-3.43571689280155e-05	-0.00215451902303179	-130.793969225031	0.998780675354881	1416.658921	3599.35917	103	3	2475, 4401, 4438	1416.658921, 2430.955609, 2413.732728
K01582	-0.000168209342489981	-0.00110936206687268	-407.175616814324	0.999080540428714	1899.410578	3781.658231	79	3	2477, 4378, 4399	1899.410578, 2117.495262, 1903.089273
K13497	-6.57271231382904e-05	-0.00240774289685326	-146.912972646339	0.998992745353142	1416.658921	3537.367428	110	2	2475, 4399	1416.658921, 1903.089273
K01589	-0.000206691935146511	-0.000242466424545645	-323.07656021721	0.999738375669593	1899.410578	3646.459211	47	8	2477, 4381, 4389, 4404, 4422, 4434, 4457, 4469	1899.410578, 3604.850173, 2702.50514, 3720.972169, 3625.696229, 3891.622512, 3930.212256, 2659.638229
K01588	-0.000518795844696808	-0.000105378857781289	-224.387257156335	0.998482218287132	938.933978	3720.291784	46	2	2474, 4399	938.933978, 1903.089273
K14941	-4.65183817525839e-05	-0.000488749326192491	-177.604217804414	0.997383810039205	938.933978	3663.1143765	26	2	2474, 4399	938.933978, 1903.089273
K08347	-9.87736304718887e-06	-0.0105791709468105	-49.0334572814241	0.999	1416.658921	3777.189428	226	2	2475, 4400	1416.658921, 2223.35251
K08348	-7.95407140357066e-06	-0.00675542652900479	-60.4008318880925	0.998999999988671	938.933978	3696.1878695	188	3	2474, 4401, 4438	938.933978, 2430.955609, 2413.732728
K02720	-2.52553491714282e-06	-0.000590552236114568	-39.187434247409	0.999553607471488	1809.157363	3167.129043	21	3	2476, 4401, 4490	1809.157363, 2430.955609, 3167.129043
K14949	-5.86623135459465e-06	-0.00143848470241642	-57.924276083745	0.998717727666114	938.933978	3409.19591	61	6	2474, 4403, 4413, 4433, 4440, 4468	938.933978, 3337.348937, 3630.537838, 2777.979482, 2807.857168, 2536.349634
K02723	-2.26982135710397e-06	-0.000168293261401635	-13.6769206136489	0.999949491671211	1903.089273	2021.1070425	2	2	4123, 4399	2139.124812, 1903.089273
K03459	-3.66895349054194e-05	-0.058606444107347	-74.1635844715444	0.999	1903.089273	3893.5043855	352	4	2478, 4378, 4389, 4399	2003.901286, 2117.495262, 2702.50514, 1903.089273
K03458	-0.000307979692194954	-0.001304447956122	-582.507964032944	0.999011590805217	938.933978	3677.8038105	116	3	2474, 4401, 4438	938.933978, 2430.955609, 2413.732728
K03455	-0.000211331475863122	-0.00053762838745618	-521.450796765214	0.997358383368618	938.933978	3706.976401	69	4	2474, 4423, 4433, 4437	938.933978, 3778.574432, 2777.979482, 2346.177378
K03457	-0.000311996786753663	-0.00222020884003979	-517.602803483658	0.998994530079072	938.933978	3648.6898675	118	2	2474, 4400	938.933978, 2223.35251
K03451	-0.000162603929161045	-0.00225630419396039	-424.350998149864	0.998995834202089	1416.658921	3653.68348	115	2	2475, 4399	1416.658921, 1903.089273
K03981	-3.95240306373087e-05	-0.00022595015106479	-138.215887621931	0.994334210905435	938.933978	3544.175487	15	1	2474	938.933978
K03980	-0.000123868309303828	-7.89972057787332e-05	-191.520323575905	0.99880983993345	938.933978	3708.715759	25	2	2474, 4433	938.933978, 2777.979482
K02614	-0.00053399527584347	-0.0020067427002149	-670.795048843376	0.998995502877066	938.933978	3696.3841335	166	2	2474, 4399	938.933978, 1903.089273
K01639	-0.000115683257893304	-0.00175094559564995	-369.081057236456	0.998692104322875	938.933978	3607.164985	85	4	2474, 4403, 4412, 4437	938.933978, 3337.348937, 3309.677093, 2346.177378
K01638	-6.53946761208373e-05	-0.000797243126416746	-362.500059929866	0.997588268848041	938.933978	3459.438256	40	3	2474, 4402, 4488	938.933978, 3052.889894, 3697.982812
K01637	-7.07552049940394e-05	-0.00103823626327616	-382.527039280763	0.997724174730462	938.933978	3560.210448	40	4	2474, 4402, 4433, 4439	938.933978, 3052.889894, 2777.979482, 2465.191362
K01636	-0.000617225090987148	-0.00962294945326042	-406.982813485906	0.999	938.933978	3753.581999	227	5	2474, 4403, 4412, 4434, 4437	938.933978, 3337.348937, 3309.677093, 3891.622512, 2346.177378
K01635	-6.71102390679173e-05	-0.00122254373631818	-193.977949633499	0.999016802052669	938.933978	3545.6917935	78	3	2474, 4401, 4438	938.933978, 2430.955609, 2413.732728
K01634	-4.47107003973305e-05	-0.00256496151094588	-146.102750493757	0.998975653267294	938.933978	3586.882432	131	2	2474, 4399	938.933978, 1903.089273
K01633	-0.000262455283990395	-0.000170137831633224	-350.104916642074	0.999881503263227	2003.901286	3753.581999	53	3	2478, 4398, 4437	2003.901286, 3845.416488, 2346.177378
K01632	-8.88675789677437e-05	-0.00303245373423843	-173.281948796431	0.998998722788605	938.933978	3547.954656	143	3	2474, 4401, 4438	938.933978, 2430.955609, 2413.732728
K01631	-6.86410352891522e-05	-0.00241046676580653	-276.603564774582	0.998960316360025	1416.658921	3607.6484265	96	2	2475, 4400	1416.658921, 2223.35251
K01630	-0.000102010494612466	-0.000943622538952988	-224.988685717854	0.999251628699278	938.933978	3504.608236	72	5	2474, 4403, 4412, 4433, 4491	938.933978, 3337.348937, 3309.677093, 2777.979482, 3853.771124
K02615	-7.97144233925556e-05	-0.00952113615933061	-197.526915290869	0.999	938.933978	3746.4705155	210	2	2474, 4399	938.933978, 1903.089273
K02588	-0.000163978237057121	-0.000878717493610987	-369.493790087913	0.997558041008439	938.933978	3639.161707	71	2	2474, 4399	938.933978, 1903.089273
K02589	-8.12380392807048e-05	-0.000802455186431358	-170.234951685119	0.998774218037466	1416.658921	3405.920958	51	2	2475, 4399	1416.658921, 1903.089273
K02858	-0.000678625737497731	-0.00115318603565525	-694.798678781445	0.998989892204407	938.933978	3759.4670765	154	2	2474, 4400	938.933978, 2223.35251
K02859	-2.52144886413156e-06	-0.000540479348517191	-38.0385018290268	0.999620248482571	1416.658921	3111.305741	16	1	2475	1416.658921
K14051	-7.41038951581448e-05	-0.0124328052324234	-103.782056854348	0.999	1809.157363	3769.128045	247	3	2476, 4393, 4400	1809.157363, 3254.388044, 2223.35251
K14053	-1.57926635637095e-05	-0.0074802626553305	-58.2679076092256	0.999	938.933978	3694.392927	201	3	2474, 4401, 4437	938.933978, 2430.955609, 2346.177378
K14052	-0.000134079262086241	-0.0137160440142517	-201.908109376086	0.999	1809.157363	3736.348263	249	5	2476, 4391, 4393, 4398, 4400	1809.157363, 3942.090056, 3254.388044, 3845.416488, 2223.35251
K02852	-4.14962355353096e-05	-0.000681752556617202	-140.119763320597	0.999469685787403	2030.180169	3486.003792	45	5	2479, 4123, 4425, 4454, 4469	2030.180169, 2139.124812, 3690.892653, 3036.818164, 2659.638229
K02853	-2.18296432122064e-05	-0.000479442450651537	-66.7981604122255	0.999673877981939	1416.658921	3607.2998895	22	3	2475, 4421, 4468	1416.658921, 3714.057985, 2536.349634
K02850	-8.11278279240563e-06	-0.00290464373303299	-45.1857628930947	0.998999418063841	938.933978	3639.4682085	124	2	2474, 4399	938.933978, 1903.089273
K02851	-2.40539187225253e-05	-0.00179463053549315	-150.347928265252	0.999001098657557	1416.658921	3504.421479	81	3	2475, 4412, 4437	1416.658921, 3309.677093, 2346.177378
K14059	-0.000466150551962082	-0.00425716698958056	-456.109683095514	0.998999998242483	938.933978	3680.829159	189	2	2474, 4399	938.933978, 1903.089273
K14058	-3.39246470028091e-05	-0.000268157779765784	-143.413060151755	0.999871363726602	2175.24293	3149.1883135	12	7	2483, 3354, 3394, 3493, 3535, 4126, 4433	2175.24293, 2606.279362, 3788.27337, 3232.389078, 3096.35372, 2714.528614, 2777.979482
K02586	-0.00013843694223796	-0.00106384899847321	-335.503763674928	0.998037706090598	938.933978	3575.453514	73	2	2474, 4437	938.933978, 2346.177378
K02587	-0.000141703448504495	-0.00108122283283901	-321.04002884036	0.997834683381805	938.933978	3602.995768	63	2	2474, 4399	938.933978, 1903.089273
K03679	-2.32754720855665e-06	-0.000182772761774937	-26.293010466108	0.964907657536806	1903.089273	3325.478484	4	2	4278, 4399	3798.927744, 1903.089273
K03671	-0.000505746238281946	-4.18651164593969e-05	-127.709267003649	0.999808869198988	938.933978	3644.994185	42	5	2474, 4402, 4433, 4455, 4468	938.933978, 3052.889894, 2777.979482, 3906.564004, 2536.349634
K03670	-4.63506927093032e-05	-0.00103212279044028	-231.008085881232	0.998921430058726	1416.658921	3526.845904	51	4	2475, 4416, 4433, 4454	1416.658921, 3793.99652, 2777.979482, 3036.818164
K03673	-2.63867554904364e-05	-0.000161841704691046	-104.635764863979	0.999951453043232	2582.930967	3571.2418135	18	15	2485, 2997, 3024, 3063, 3261, 3276, 3282, 3344, 3390, 3503, 3525, 3691, 4068, 4119, 4441	2582.930967, 3512.645451, 3822.251269, 2708.509474, 3462.415612, 3943.911381, 4036.492646, 2731.075313, 3780.14404, 3177.504344, 3865.114413, 3617.10975, 3864.724408, 3525.373877, 3443.105539
K03672	-6.50757112384767e-05	-0.0014193350804286	-338.379723962705	0.998648498451693	1416.658921	3632.749559	60	3	2475, 4401, 4437	1416.658921, 2430.955609, 2346.177378
K03675	-0.00011174690956904	-0.007308128995892	-304.62450452093	0.998999999999721	938.933978	3715.539123	207	2	2474, 4399	938.933978, 1903.089273
K03674	-6.62838211994231e-06	-0.00114598661894926	-84.7074879838512	0.99918524383867	2139.124812	3407.5822305	40	15	2485, 2993, 3305, 3354, 3358, 3495, 3550, 3649, 3719, 3753, 4069, 4114, 4123, 4389, 4400	2582.930967, 2479.94467, 3558.723269, 2606.279362, 2297.730939, 2271.516757, 3641.869502, 3824.404542, 3528.522831, 3550.988175, 3942.672687, 3186.808201, 2139.124812, 2702.50514, 2223.35251
K03676	-8.18158648739511e-05	-0.000269000024617942	-237.144077076012	0.999862864379371	2139.124812	3644.686404	26	12	2484, 3354, 3373, 3390, 3504, 3596, 3606, 3672, 3778, 4109, 4123, 4401	2366.743085, 2606.279362, 3730.374386, 3780.14404, 3091.224791, 3517.37658, 3203.189037, 2781.821066, 2928.396004, 3635.689328, 2139.124812, 2430.955609
K09761	-0.000134677151723438	-0.000110778301394998	-216.861458945867	0.998533316314323	938.933978	3764.086701	19	2	2474, 4433	938.933978, 2777.979482
K09760	-9.67980042907163e-05	-0.000470989943486426	-402.561817451913	0.998302656712593	938.933978	3568.858104	24	3	2474, 4401, 4469	938.933978, 2430.955609, 2659.638229
K09763	-7.75272531371043e-05	-0.000574691722365198	-221.803763846953	0.998138545482429	938.933978	3443.180425	41	2	2474, 4399	938.933978, 1903.089273
K09762	-1.26507474212047e-05	-8.43109738815199e-05	-93.7994149910945	0.999982903393944	2030.180169	2191.1615425	4	3	2479, 4124, 4378	2030.180169, 2264.827823, 2117.495262
K09765	-0.000159443901350134	-0.000859827927083207	-556.019676624866	0.997374637507767	938.933978	3722.165887	66	5	2474, 4401, 4440, 4487, 4490	938.933978, 2430.955609, 2807.857168, 3586.170502, 3167.129043
K09764	-6.14591289000422e-05	-0.000460736377645818	-236.744770982347	0.992420153284029	938.933978	3494.0827725	30	1	2474	938.933978
K09767	-8.80126633563764e-05	-0.000458233255045484	-299.922408210054	0.998828159413125	938.933978	3319.038347	42	3	2474, 4401, 4440	938.933978, 2430.955609, 2807.857168
K06006	-5.23989603209964e-05	-0.00180421781220376	-149.322546277029	0.998996483345012	938.933978	3541.035514	89	2	2474, 4399	938.933978, 1903.089273
K09769	-2.26007052503066e-05	-0.000300861609224958	-214.116962890356	0.982081438457056	938.933978	3547.351837	17	2	2474, 4482	938.933978, 3811.122943
K09768	-4.25585299996728e-05	-0.000770937310561823	-366.231529840024	0.997175558342017	938.933978	3526.5250685	30	4	2474, 4422, 4481, 4500	938.933978, 3625.696229, 3729.35818, 3567.640977
K10353	-2.5213683280589e-05	-0.00474642268445948	-65.5224635651938	0.998999994848042	938.933978	3672.315366	162	2	2474, 4400	938.933978, 2223.35251
K03187	-0.000265975231347783	-0.00140277012171276	-489.901254636576	0.99903330382766	1899.410578	3609.342283	108	8	2477, 4378, 4390, 4393, 4403, 4423, 4433, 4439	1899.410578, 2117.495262, 3611.519581, 3254.388044, 3337.348937, 3778.574432, 2777.979482, 2465.191362
K03186	-0.000450508557107452	-0.000390148145198111	-501.048566742895	0.998917812660485	938.933978	3730.374386	93	2	2474, 4400	938.933978, 2223.35251
K03185	-1.15263793267991e-05	-0.000264568147209826	-126.461687096205	0.999874916615079	2139.124812	3887.909855	11	4	2484, 3356, 4123, 4401	2366.743085, 3392.957032, 2139.124812, 2430.955609
K03184	-8.41620435460725e-06	-0.000683189629952944	-80.2410465477356	0.999484249202968	2139.124812	3065.5890255	26	17	2483, 3402, 3429, 3489, 3491, 3496, 3542, 3691, 3692, 3723, 3769, 4116, 4123, 4388, 4401, 4440, 4468	2175.24293, 3656.643936, 3480.837595, 3166.300856, 3078.804968, 2437.291264, 2692.269359, 3617.10975, 3370.343621, 2899.970781, 3117.761343, 2601.043262, 2139.124812, 3052.373083, 2430.955609, 2807.857168, 2536.349634
K03183	-0.000584033102653718	-6.62368341703832e-05	-288.413297088805	0.999803371697832	2084.966731	3729.751648	68	32	2481, 3530, 3535, 3565, 3577, 3588, 3613, 3656, 3669, 3676, 3687, 3702, 3829, 3835, 3862, 3865, 3881, 3889, 3954, 4084, 4120, 4123, 4382, 4388, 4389, 4398, 4402, 4434, 4440, 4470, 4474, 4493	2084.966731, 3452.652155, 3096.35372, 4065.368728, 4050.181085, 3754.617757, 3884.650683, 4064.861531, 4067.266932, 3510.254415, 3176.292007, 3941.679631, 4043.473535, 3698.988883, 4057.364603, 3862.640495, 4061.089926, 4060.552246, 3519.734583, 3201.420358, 3032.214709, 2139.124812, 4044.794162, 3052.373083, 2702.50514, 3845.416488, 3052.889894, 3891.622512, 2807.857168, 3704.885539, 3496.135742, 3704.296336
K03182	-0.000394979646777751	-0.000430728414084866	-491.799486401164	0.999114613936187	938.933978	3708.715759	103	2	2474, 4400	938.933978, 2223.35251
K03181	-2.07711139233289e-05	-0.000688523938331319	-146.994751464346	0.999427711025275	1903.089273	3447.5993045	36	15	2482, 3409, 3489, 3493, 3535, 3542, 3688, 3692, 3723, 3835, 4083, 4116, 4132, 4290, 4399	2144.091018, 3010.372473, 3166.300856, 3232.389078, 3096.35372, 2692.269359, 3364.618886, 3370.343621, 2899.970781, 3698.988883, 3132.302295, 2601.043262, 2675.019033, 3861.841503, 1903.089273
K03189	-0.000302785670896702	-0.0013636731283168	-517.509055555579	0.999031973459411	938.933978	3704.296336	117	2	2474, 4399	938.933978, 1903.089273
K03188	-0.000301100913673375	-0.00138291385617294	-520.719221303377	0.999027036694374	938.933978	3638.472272	128	4	2474, 4404, 4423, 4468	938.933978, 3720.972169, 3778.574432, 2536.349634
K02715	-2.2897929834855e-06	-0.000207662036203157	-15.1189542455554	0.999924484694079	2117.495262	2139.124812	3	3	2785, 4123, 4378	3862.993163, 2139.124812, 2117.495262
K12454	-9.79370621063926e-05	-0.00114699703024293	-213.199029206055	0.998362301470581	1416.658921	3528.6042525	66	2	2475, 4399	1416.658921, 1903.089273
K12452	-0.000453104107063423	-0.00396609966796249	-457.983856718705	0.998999998521266	1899.410578	3667.617381	176	5	2477, 4378, 4390, 4398, 4399	1899.410578, 2117.495262, 3611.519581, 3845.416488, 1903.089273
K07358	-1.43603564262637e-05	-0.00553142473016627	-40.971192217805	0.99899999979181	1899.410578	3715.01001	193	4	2477, 4378, 4389, 4400	1899.410578, 2117.495262, 2702.50514, 2223.35251
K07356	-5.07427217341135e-05	-0.0565512247387174	-81.0043262675946	0.999	1416.658921	3862.993163	331	2	2475, 4399	1416.658921, 1903.089273
K07357	-0.000141521802232725	-0.0200364187971797	-160.014991769902	0.999	938.933978	3791.573274	279	2	2474, 4400	938.933978, 2223.35251
K07354	-3.66895349054194e-05	-0.058606444107347	-74.1635844715444	0.999	1899.410578	3892.3275575	358	11	2477, 4387, 4390, 4394, 4398, 4406, 4411, 4414, 4422, 4433, 4438	1899.410578, 3891.189105, 3611.519581, 3634.81775, 3845.416488, 3903.701799, 4040.420582, 3687.981499, 3625.696229, 2777.979482, 2413.732728
K07355	-3.66895349054194e-05	-0.058606444107347	-74.1635844715444	0.999	938.933978	3901.7448905	322	2	2474, 4399	938.933978, 1903.089273
K07352	-3.66895349054194e-05	-0.058606444107347	-74.1635844715444	0.999	938.933978	3872.90557	341	2	2474, 4399	938.933978, 1903.089273
K07353	-4.02974853805815e-05	-0.0538154045794218	-81.2244277546099	0.999	938.933978	3860.6449505	296	2	2474, 4399	938.933978, 1903.089273
K07350	-1.07063069277798e-05	-0.00326332076203098	-39.7044997277279	0.999000415764016	938.933978	3575.453514	139	2	2474, 4400	938.933978, 2223.35251
K07351	-5.12135263777154e-06	-0.00397289010756038	-36.7482447240445	0.999000030690566	1903.089273	3583.727302	157	6	2478, 4380, 4390, 4393, 4398, 4399	2003.901286, 3194.258338, 3611.519581, 3254.388044, 3845.416488, 1903.089273
