trait	subtree	node	distance	cluster_size
2135	29	3968	240.64626	2
2135	42	3981	1.091344	2
2135	48	3987	329.1754752	7
2135	67	4006	99.939464	3
2135	141	4080	5.1165954	3
2135	157	4096	1.11984	3
2135	174	4113	13.630867	7
2135	186	4125	6.514437	4
2135	191	4130	1.236901	2
2135	196	4135	6.086091	3
2135	214	4153	4.283895	2
2135	229	4168	2.811618	2
2135	238	4177	39.205009	7
2135	246	4185	1.939103	3
2135	255	4194	42.528617	2
2135	282	4221	1.932223	3
2135	283	4222	2.341478	2
2135	286	4225	1.603319	2
2135	340	4279	134.221036	2
2135	343	4282	99.376295	2
2135	349	4288	69.133325	3
2135	382	4321	445.463564	119
2135	527	4466	103.136646	3
2135	542	4481	194.7376766	4
2135	572	4511	14.4321236	6
2135	592	4531	2.180572	2
2135	594	4533	39.906124	8
2135	674	4613	20.957165	3
2135	679	4618	24.452673	2
2135	680	4619	60.4488888	4
2135	703	4642	65.053914	2
2135	710	4649	1.364836	2
2135	738	4677	25.451085	2
2135	744	4683	13.506708	2
2135	756	4695	9.949739	2
2135	771	4710	166.779295	4
2135	796	4735	142.001186	2
2135	801	4740	65.058701	2
2135	839	4778	1.100292	2
2135	859	4798	1.562405	3
2135	863	4802	1.748035	2
2135	873	4812	5.574998	2
2135	875	4814	192.6124014	11
2135	932	4871	196.75517	2
2135	949	4888	0.820706	2
2135	992	4931	385.9557644	3
2135	1002	4941	32.402455	4
2135	1039	4978	35.719895	4
2135	1067	5006	283.9845888	3
2135	1093	5032	2.872137	2
2135	1162	5101	66.27769	2
2135	1203	5142	92.005395	5
2135	1210	5149	34.466394	2
2135	1231	5170	145.806134	6
2135	1241	5180	38.029366	2
2135	1264	5203	2.026499	3
2135	1269	5208	2.444452	2
2135	1324	5263	57.332961	3
2135	1354	5293	129.044737	3
2135	1358	5297	43.68688	2
2135	1417	5356	5.594196	2
2135	1421	5360	42.173879	2
2135	1427	5366	18.805444	2
2135	1453	5392	124.9762782	9
2135	1470	5409	121.406201	3
2135	1473	5412	74.834842	4
2135	1494	5433	48.547838	2
2135	1503	5442	8.7122934	4
2135	1549	5488	3.6764186	3
2135	1581	5520	255.775966	6
2135	1591	5530	178.625792	2
2135	1593	5532	247.8857	2
2135	1623	5562	1.398346	2
2135	1632	5571	60.362753	4
2135	1642	5581	57.128723	2
2135	1648	5587	708.5596474	18
2135	1666	5605	620.210266	2
2135	1672	5611	282.0207558	16
2135	1691	5630	96.698081	3
2135	1699	5638	145.06541	2
2135	1713	5652	424.1624406	3
2135	1733	5672	68.016735	5
2135	1739	5678	41.963961	2
2135	1753	5692	55.689084	2
2135	1765	5704	27.059392	2
2135	1785	5724	525.6454084	9
2135	1856	5795	28.494493	2
2135	1859	5798	26.678517	2
2135	1915	5854	51.21387	2
2135	1930	5869	66.465584	3
2135	1938	5877	1.188409	2
2135	1986	5925	28.297508	2
2135	2003	5942	363.771763	7
2135	2011	5950	237.398417	4
2135	2042	5981	36.644653	2
2135	2043	5982	9.999747	2
2135	2049	5988	54.214339	2
2135	2055	5994	416.49359	4
2135	2060	5999	195.783496	2
2135	2072	6011	47.507803	2
2135	2078	6017	709.618353	63
2135	2140	6079	210.558982	2
2135	2146	6085	264.9152652	10
2135	2157	6096	249.481333	12
2135	2169	6108	62.118983	2
2135	2215	6154	986.4983474	80
2135	2289	6228	589.8412908	16
2135	2353	6292	104.174054	3
2135	2356	6295	38.255126	3
2135	2360	6299	489.3197464	4
2135	2392	6331	440.497266	2
2135	2457	6396	157.516495	2
2135	2459	6398	238.415761	10
2135	2483	6422	162.0700936	5
2135	2491	6430	167.930079	4
2135	2514	6453	89.649355	2
2135	2517	6456	484.4124602	4
2135	2521	6460	338.326831	3
2135	2541	6480	21.577301	2
2135	2610	6549	145.064712	3
2135	2632	6571	97.107685	2
2135	2635	6574	17.005803	2
2135	2666	6605	51.027229	2
2135	2726	6665	0.89992	2
2135	2793	6732	1.391622	2
2135	2796	6735	173.0759134	3
2135	2834	6773	1.628541	2
2135	2838	6777	659.133936	3
2135	2854	6793	604.351633	11
2135	2879	6818	0.980298	2
2135	2884	6823	4.463878	2
2135	2885	6824	127.51489	3
2135	3067	7006	1.459575	2
2135	3428	7367	40.359926	2
2135	3484	7423	0.687397	2
2135	3539	7478	1358.8237496	15
2135	3583	7522	180.227233	2
2135	3592	7531	321.218552	2
2135	3611	7550	182.238453	13
2135	3620	7559	11.639423	2
2136	3048	6987	2.673239	2
2136	3055	6994	2.977128	2
2136	3089	7028	3.551622	10
2137	3365	7304	7.895062	2
2137	3400	7339	0.54522	2
2138	56	3995	137.25328	11
2139	42	3981	1.091344	2
2139	56	3995	137.2532798	11
2139	286	4225	1.603319	2
2139	343	4282	99.376295	2
2139	345	4284	59.239403	2
2139	348	4287	47.566869	2
2139	355	4294	100.928781	4
2139	376	4315	18.413438	2
2139	392	4331	81.6018506	4
2139	415	4354	40.679302	2
2139	440	4379	73.1517752	11
2139	525	4464	415.9880564	7
2139	542	4481	194.7376762	4
2139	606	4545	208.657062	6
2139	738	4677	25.451085	2
2139	746	4685	2.197913	2
2139	757	4696	95.19011	6
2139	762	4701	138.147795	3
2139	776	4715	270.3989714	8
2139	869	4808	168.967291	6
2139	901	4840	1.2126	2
2139	931	4870	10.149493	2
2139	933	4872	372.8142234	42
2139	974	4913	303.867133	4
2139	992	4931	385.9557644	3
2139	1002	4941	32.402455	4
2139	1012	4951	357.6371108	8
2139	1037	4976	75.210802	2
2139	1068	5007	162.353945	2
2139	1096	5035	25.926332	2
2139	1107	5046	25.054952	2
2139	1115	5054	57.531785	2
2139	1121	5060	100.552412	4
2139	1127	5066	80.9258296	3
2139	1130	5069	2.837862	2
2139	1160	5099	58.0220866	3
2139	1171	5110	107.0372158	7
2139	1194	5133	2.236912	2
2139	1221	5160	57.1793074	7
2139	1226	5165	44.0116082	8
2139	1231	5170	145.806134	6
2139	1293	5232	9.491448	2
2139	1338	5277	286.8876014	9
2139	1358	5297	43.68688	2
2139	1362	5301	70.95881	7
2139	1394	5333	16.10661	28
2139	1437	5376	92.1379386	5
2139	1443	5382	123.074046	4
2139	1479	5418	2.813444	2
2139	1493	5432	11.144957	2
2139	1554	5493	521.205707	3
2139	1560	5499	20.9383342	3
2139	1567	5506	215.833559	6
2139	1577	5516	312.1461548	10
2139	1595	5534	1.483864	2
2139	1596	5535	423.527274	4
2139	1602	5541	428.141975	8
2139	1613	5552	200.685161	5
2139	1622	5561	2.909623	3
2139	1625	5564	422.244743	6
2139	1666	5605	620.210266	2
2139	1669	5608	819.1600512	49
2139	2095	6034	16.00368	2
2139	2132	6071	4.087922	2
2139	2134	6073	138.044803	2
2139	2162	6101	2.554738	2
2139	2256	6195	277.7521924	19
2139	2303	6242	1.021377	2
2139	2353	6292	104.174054	3
2139	2517	6456	484.4124604	4
2139	2547	6486	50.662249	3
2139	2725	6664	30.397336	3
2139	2839	6778	20.7501	2
2139	2909	6848	247.518609	2
2139	2941	6880	185.9793192	12
2139	2954	6893	52.128327	2
2139	3036	6975	14.048993	3
2139	3071	7010	7.576565	2
2139	3092	7031	41.281339	2
2139	3111	7050	0.573459	2
2139	3171	7110	192.306258	10
2139	3339	7278	73.615071	3
2139	3343	7282	4.395852	2
2139	3351	7290	11.168846	2
2139	3365	7304	7.895062	2
2139	3371	7310	33.301753	3
2139	3383	7322	34.040249	6
2139	3399	7338	12.6075588	3
2139	3412	7351	1.241853	2
2139	3413	7352	0.913486	2
2139	3433	7372	76.1933642	17
2139	3457	7396	1.76297	5
2139	3465	7404	63.4049546	5
2139	3475	7414	80.6593964	6
2139	3488	7427	78.409669	2
2139	3514	7453	134.4763238	5
2139	3537	7476	69.091267	2
2139	3542	7481	180.354031	3
2139	3550	7489	905.591786	3
2139	3573	7512	554.8433288	7
2139	3621	7560	671.554366	6
2140	42	3981	1.091344	2
2140	56	3995	137.2532798	11
2140	286	4225	1.603319	2
2140	357	4296	57.144386	2
2140	392	4331	81.6018508	4
2140	415	4354	40.679302	2
2140	440	4379	73.151775	11
2140	525	4464	415.9880562	7
2140	608	4547	109.8805994	3
2140	738	4677	25.451085	2
2140	760	4699	69.805616	3
2140	763	4702	61.190187	2
2140	776	4715	270.3989716	8
2140	871	4810	55.549408	4
2140	901	4840	1.2126	2
2140	933	4872	372.814223	42
2140	974	4913	303.867133	4
2140	1002	4941	32.402455	4
2140	1016	4955	122.2956192	4
2140	1122	5061	1.901146	2
2140	1160	5099	58.0220868	3
2140	1174	5113	48.364172	4
2140	1194	5133	2.236912	2
2140	1222	5161	1.642013	3
2140	1233	5172	1.695762	2
2140	1344	5283	63.876299	3
2140	1358	5297	43.68688	2
2140	1362	5301	70.95881	7
2140	1397	5336	5.002674	4
2140	1402	5341	8.429958	20
2140	1437	5376	92.1379382	5
2140	1479	5418	2.813444	2
2140	1554	5493	521.205707	3
2140	1560	5499	20.9383342	3
2140	1568	5507	150.802149	5
2140	1576	5515	328.6717938	14
2140	1595	5534	1.483864	2
2140	1596	5535	423.527274	4
2140	1601	5540	555.406667	30
2140	1666	5605	620.210266	2
2140	1669	5608	819.1600504	49
2140	1965	5904	24.810562	2
2140	2095	6034	16.00368	2
2140	2134	6073	138.044803	2
2140	2162	6101	2.554738	2
2140	2256	6195	277.7521924	19
2140	2303	6242	1.021377	2
2140	2353	6292	104.174054	3
2140	2517	6456	484.41246	4
2140	2547	6486	50.662249	3
2140	2725	6664	30.397336	3
2140	2839	6778	20.7501	2
2140	2890	6829	222.014918	2
2140	2898	6837	27.20416	2
2140	2909	6848	247.518609	2
2140	2941	6880	185.9793192	12
2140	2954	6893	52.128327	2
2140	3036	6975	14.048993	3
2140	3071	7010	7.576565	2
2140	3092	7031	41.281339	2
2140	3093	7032	72.445494	2
2140	3094	7033	72.559023	2
2140	3111	7050	0.573459	2
2140	3171	7110	192.306258	10
2140	3339	7278	73.615071	3
2140	3343	7282	4.395852	2
2140	3351	7290	11.168846	2
2140	3365	7304	7.895062	2
2140	3371	7310	33.301753	3
2140	3383	7322	34.040249	6
2140	3412	7351	1.241853	2
2140	3413	7352	0.913486	2
2140	3433	7372	76.193364	17
2140	3457	7396	1.76297	5
2140	3465	7404	63.4049544	5
2140	3475	7414	80.6593966	6
2140	3488	7427	78.409669	2
2140	3514	7453	134.4763236	5
2140	3537	7476	69.091267	2
2140	3542	7481	180.354031	3
2140	3550	7489	905.591786	3
2140	3578	7517	122.553739	2
2140	3618	7557	1262.652684	9
2141	1797	5736	186.2193938	7
2141	1806	5745	159.9865996	3
2141	1815	5754	80.383735	2
2141	1837	5776	28.1755652	6
2141	1842	5781	106.1713524	4
2141	1952	5891	102.2553198	13
2141	1965	5904	24.810562	2
2141	1968	5907	63.3050376	3
2141	1970	5909	254.944326	6
2141	1976	5915	239.794186	15
2141	2012	5951	104.460895	3
2141	2014	5953	188.523027	2
2141	2017	5956	122.9188154	3
2141	2031	5970	123.3310338	11
2143	1954	5893	84.0621118	8
2144	1960	5899	1.712654	2
2145	1959	5898	6.440419	3
2145	1970	5909	254.944326	6
2147	1959	5898	6.440419	3
2149	1954	5893	84.0621112	8
2150	1958	5897	1.072399	2
2150	1960	5899	1.712654	2
2151	1801	5740	21.07966	3
2151	1806	5745	159.9866	3
2151	1810	5749	34.656228	2
2151	1814	5753	199.268634	3
2151	1826	5765	70.772685	6
2151	1832	5771	161.469877	14
2151	1952	5891	102.2553194	13
2151	1965	5904	24.810562	2
2151	1968	5907	63.3050378	3
2151	1973	5912	44.710947	2
2151	1974	5913	15.818827	2
2151	1977	5916	165.7826376	5
2151	1986	5925	28.297508	2
2151	1989	5928	2.328697	2
2151	1995	5934	240.290169	6
2151	2011	5950	237.398417	4
2152	165	4104	5.711027	2
2152	221	4160	25.890927	2
2152	235	4174	14.657441	4
2152	241	4180	1.111221	3
2152	246	4185	1.939103	3
2152	252	4191	8.709409	3
2152	266	4205	50.2578374	3
2152	289	4228	1.464513	4
2152	301	4240	7.547107	3
2152	321	4260	56.211572	2
2152	417	4356	57.870419	3
2152	423	4362	33.872898	4
2152	450	4389	2.780952	2
2152	621	4560	5.354313	2
2152	634	4573	57.3840544	3
2152	639	4578	18.000589	3
2152	981	4920	15.3711758	12
2152	1054	4993	20.6541542	4
2152	1059	4998	194.167823	2
2152	1225	5164	30.558574	2
2152	1282	5221	49.103626	3
2152	1284	5223	158.9456236	12
2152	1303	5242	55.3614068	8
2152	1311	5250	60.443107	3
2152	1314	5253	67.48626	2
2152	1327	5266	176.407234	7
2152	1351	5290	50.644903	2
2152	1464	5403	165.319172	6
2152	2286	6225	49.96634	3
2152	2311	6250	333.699471	3
2152	2325	6264	182.3884976	7
2152	2347	6286	332.297639	6
2152	2353	6292	104.174054	3
2152	2360	6299	489.3197466	4
2152	2367	6306	304.435917	2
2152	2372	6311	80.487721	3
2152	2385	6324	218.654531	6
2152	2392	6331	440.497266	2
2152	2437	6376	19.916544	3
2152	2535	6474	1.780925	2
2152	2554	6493	224.081847	53
2152	2607	6546	137.645763	2
2152	2609	6548	45.317671	2
2152	2618	6557	282.1214374	34
2152	2657	6596	54.402994	2
2152	2663	6602	56.052671	2
2152	2665	6604	76.645906	3
2152	2668	6607	27.565961	2
2152	2674	6613	41.956846	5
2152	2680	6619	64.296465	2
2152	2681	6620	181.1909696	8
2152	2694	6633	241.882844	36
2152	2827	6766	172.9258	2
2152	2828	6767	479.4351984	4
2152	2937	6876	85.270518	4
2152	2997	6936	56.291059	4
2152	3024	6963	248.0973336	147
2152	3133	7072	90.418839	2
2152	3136	7075	80.638213	3
2152	3155	7094	22.164365	7
2152	3340	7279	49.951255	2
2152	3341	7280	80.731447	4
2152	3346	7285	87.8830672	23
2152	3379	7318	31.179418	4
2152	3400	7339	0.54522	2
2152	3402	7341	10.404499	24
2152	3416	7355	6.904458	2
2152	3422	7361	86.842992	3
2152	3425	7364	80.029469	5
2152	3430	7369	3.64061	2
2152	3449	7388	182.2584998	24
2152	3495	7434	31.840961	2
2152	3501	7440	7.0394242	3
2152	3503	7442	3.653604	3
2152	3506	7445	226.7831182	14
2152	3518	7457	144.511908	15
2152	3583	7522	180.227233	2
2152	3589	7528	0.896012	2
2152	3590	7529	133.1059256	3
2152	3607	7546	210.6408374	5
2153	97	4036	653.5244222	452
2153	542	4481	194.7376762	4
2153	546	4485	70.206267	2
2153	565	4504	193.7340966	44
2153	616	4555	1.930604	3
2153	639	4578	18.000589	3
2153	642	4581	7.2398944	3
2153	646	4585	79.325542	3
2153	665	4604	102.0305552	23
2153	689	4628	3.793591	2
2153	726	4665	6.883254	2
2153	737	4676	3.692858	2
2153	754	4693	28.585151	4
2153	765	4704	158.163591	7
2153	775	4714	98.512811	2
2153	779	4718	23.955782	5
2153	786	4725	128.282089	3
2153	792	4731	133.984929	4
2153	804	4743	462.8141926	78
2153	875	4814	192.6124016	11
2153	891	4830	147.456675	2
2153	901	4840	1.2126	2
2153	945	4884	81.8237464	6
2153	950	4889	11.962593	3
2153	952	4891	30.0637946	3
2153	973	4912	34.938124	2
2153	1055	4994	2.369757	3
2153	1056	4995	36.721446	2
2153	1084	5023	2.050482	2
2153	1119	5058	1.398308	2
2153	1154	5093	15.901101	2
2153	1163	5102	1.31781	2
2153	1230	5169	0.947746	3
2153	1238	5177	26.452011	2
2153	1246	5185	3.303576	2
2153	1270	5209	60.967615	2
2153	1335	5274	78.390259	2
2153	1346	5285	297.6440564	11
2153	1373	5312	55.5504508	63
2153	1442	5381	155.183278	5
2153	1464	5403	165.3191718	6
2153	1607	5546	87.794796	3
2153	1629	5568	48.250776	2
2153	2273	6212	59.839997	2
2153	2303	6242	1.021377	2
2153	2307	6246	512.6966236	4
2153	2311	6250	333.699471	3
2154	187	4126	2.988091	3
2154	196	4135	6.086091	3
2154	248	4187	10.598411	2
2154	263	4202	41.151728	2
2154	265	4204	1.60117	2
2154	282	4221	1.932223	3
2154	288	4227	0.975116	2
2154	291	4230	86.402787	2
2154	331	4270	41.6675812	8
2154	513	4452	72.5744446	9
2154	542	4481	194.7376768	4
2154	615	4554	149.4850564	15
2154	642	4581	7.2398942	3
2154	652	4591	1.77175	2
2154	680	4619	60.4488888	4
2154	683	4622	38.7045516	5
2154	694	4633	57.740595	5
2154	701	4640	132.404719	11
2154	719	4658	11.938372	3
2154	731	4670	0.802453	2
2154	738	4677	25.451085	2
2154	746	4685	2.197913	2
2154	747	4686	87.4683502	5
2154	761	4700	49.394657	2
2154	764	4703	182.244057	11
2154	1007	4946	1.149018	2
2154	1053	4992	60.8348264	6
2154	1061	5000	109.739722	2
2154	1066	5005	352.6853214	4
2154	1084	5023	2.050482	2
2154	1123	5062	84.847623	2
2154	1129	5068	42.96789	3
2154	1206	5145	38.859206	2
2154	1229	5168	1.96497	3
2154	1277	5216	66.084195	2
2154	1282	5221	49.103626	3
2154	1288	5227	104.8257124	7
2154	1302	5241	62.1195106	10
2154	1324	5263	57.332961	3
2154	1327	5266	176.407234	7
2154	1335	5274	78.390259	2
2154	1636	5575	366.006586	2
2154	1657	5596	278.099949	3
2154	1683	5622	95.398504	5
2154	1788	5727	161.978923	2
2154	1798	5737	119.537901	6
2154	1965	5904	24.810562	2
2154	1966	5905	27.7558316	3
2154	1988	5927	62.578121	2
2154	2003	5942	363.771763	7
2154	2162	6101	2.554738	2
2154	2909	6848	247.518609	2
2154	2952	6891	110.8085648	7
2154	3103	7042	104.515137	4
2154	3143	7082	225.0855036	38
2154	3217	7156	88.543351	3
2154	3329	7268	37.952027	2
2154	3375	7314	19.469318	2
2154	3415	7354	311.8562456	108
2154	3583	7522	180.227233	2
2154	3589	7528	0.896012	2
2154	3590	7529	133.1059256	3
2155	116	4055	74.148957	152
2155	266	4205	50.2578378	3
2155	271	4210	9.5804586	5
2155	282	4221	1.932223	3
2155	283	4222	2.341478	2
2155	284	4223	23.513479	6
2155	289	4228	1.464513	4
2155	290	4229	1.681953	2
2155	292	4231	265.479023	21
2155	311	4250	258.823481	2
2155	316	4255	139.665769	2
2155	318	4257	210.381445	24
2155	343	4282	99.376295	2
2155	344	4283	271.5626006	16
2155	369	4308	100.092054	9
2155	383	4322	170.482189	6
2155	391	4330	219.587275	5
2155	400	4339	252.9435658	6
2155	411	4350	202.2753674	41
2155	461	4400	120.4708236	4
2155	465	4404	127.8336126	6
2155	470	4409	208.1225932	12
2155	484	4423	69.094421	2
2155	485	4424	262.433539	4
2155	488	4427	355.2949262	13
2155	514	4453	12.012427	2
2155	522	4461	29.35299	2
2155	631	4570	93.8291288	16
2155	652	4591	1.77175	2
2155	655	4594	12.6390776	5
2155	667	4606	69.910524	17
2155	687	4626	85.843429	12
2155	774	4713	231.813116	3
2155	783	4722	366.509739	15
2155	867	4806	112.813761	3
2155	870	4809	89.020693	5
2155	875	4814	192.6124012	11
2155	1040	4979	5.739173	3
2155	1050	4989	102.141191	4
2155	1053	4992	60.8348266	6
2155	1057	4996	380.1709294	9
2155	1276	5215	385.059358	59
2156	2578	6517	5.084882	2
2156	3071	7010	7.576565	2
2157	104	4043	312.769836	226
2157	316	4255	139.665769	2
2157	363	4302	76.49884	4
2157	366	4305	231.4632974	13
2157	380	4319	84.176498	2
2157	506	4445	31.0750774	3
2157	514	4453	12.012427	2
2157	521	4460	65.563859	4
2157	542	4481	194.7376764	4
2157	555	4494	39.3033836	5
2157	560	4499	3.301251	3
2157	583	4522	128.7987674	11
2157	601	4540	36.1605304	7
2157	606	4545	208.6570618	6
2157	616	4555	1.930604	3
2157	622	4561	58.1168486	7
2157	628	4567	222.456957	21
2157	707	4646	34.464415	2
2157	709	4648	20.478838	3
2157	719	4658	11.938372	3
2157	734	4673	60.255027	5
2157	738	4677	25.451085	2
2157	739	4678	96.428049	14
2157	758	4697	76.190735	2
2157	763	4702	61.190187	2
2157	777	4716	55.746941	2
2157	779	4718	23.955782	5
2157	787	4726	43.726619	2
2157	790	4729	55.698673	2
2157	811	4750	53.910311	2
2157	823	4762	118.0946122	26
2157	846	4785	122.7610738	3
2157	848	4787	164.7153116	23
2157	872	4811	24.814581	3
2157	888	4827	358.796296	82
2157	968	4907	134.155584	2
2157	971	4910	97.466034	2
2157	1628	5567	85.922301	3
2157	2215	6154	986.4983472	80
2157	3542	7481	180.354031	3
2157	3587	7526	87.2916888	4
2157	3608	7547	71.5073	3
2158	244	4183	41.277621	13
2158	255	4194	42.528617	2
2158	256	4195	88.6539854	13
2158	268	4207	85.6546022	19
2158	284	4223	23.5134796	6
2158	289	4228	1.464513	4
2158	290	4229	1.681953	2
2158	291	4230	86.402787	2
2158	295	4234	76.083931	2
2158	303	4242	2.340042	3
2158	305	4244	59.2345176	5
2158	308	4247	55.77974	4
2158	316	4255	139.665769	2
2158	345	4284	59.239403	2
2158	366	4305	231.4632974	13
2158	506	4445	31.0750776	3
2158	809	4748	140.9602804	40
2158	860	4799	19.4165788	3
2159	104	4043	312.7698354	226
2159	316	4255	139.665769	2
2159	345	4284	59.239403	2
2159	359	4298	338.046318	24
2159	527	4466	103.136646	3
2159	804	4743	462.8141928	78
2159	888	4827	358.7962956	82
2160	127	4066	37.9984732	19
2160	146	4085	9.3644836	8
2160	152	4091	1.370753	4
2160	165	4104	5.711027	2
2160	169	4108	2.053484	2
2160	176	4115	6.410907	3
2160	181	4120	4.621163	2
2160	186	4125	6.514437	4
2160	190	4129	1.85441	2
2160	208	4147	5.049855	7
2160	216	4155	21.973981	2
2160	266	4205	50.2578372	3
2160	417	4356	57.870419	3
2160	423	4362	33.872898	4
2160	435	4374	16.878193	2
2160	437	4376	46.8139746	4
2160	449	4388	16.863053	2
2160	450	4389	2.780952	2
2160	469	4408	22.1041624	2
2160	657	4596	6.238106	3
2160	677	4616	11.496475	2
2160	709	4648	20.478838	3
2160	1206	5145	38.859206	2
2160	1216	5155	43.584803	2
2160	1222	5161	1.642013	3
2160	1230	5169	0.947746	3
2160	1243	5182	130.627746	4
2160	1256	5195	9.4607992	5
2160	1261	5200	35.8823406	11
2160	1349	5288	92.926642	4
2160	1447	5386	1.71011	3
2160	1472	5411	154.2308806	119
2160	1959	5898	6.440419	3
2160	1987	5926	47.362818	2
2160	2019	5958	43.685618	2
2160	2062	6001	76.425596	2
2160	2148	6087	4.102605	2
2160	2152	6091	84.773479	2
2160	2717	6656	148.63888	5
2160	3559	7498	140.545229	3
2161	258	4197	67.2216962	9
2161	281	4220	1.68252	2
2161	291	4230	86.402787	2
2161	292	4231	265.4790226	21
2161	311	4250	258.823481	2
2161	312	4251	336.5236048	48
2161	365	4304	49.938253	2
2161	366	4305	231.4632974	13
2161	379	4318	215.943554	4
2161	470	4409	208.1225932	12
2161	768	4707	38.993063	4
2161	891	4830	147.456675	2
2161	946	4885	33.561855	2
2161	950	4889	11.962593	3
2161	954	4893	241.8855668	13
2161	1008	4947	263.546405	5
2161	1038	4977	431.7797424	5
2161	1068	5007	162.353945	2
2161	1092	5031	46.373886	2
2161	1093	5032	2.872137	2
2161	1095	5034	73.5436742	3
2161	1101	5040	61.729764	2
2161	1102	5041	90.261661	8
2161	1109	5048	85.382893	2
2161	1119	5058	1.398308	2
2161	1121	5060	100.552412	4
2161	1125	5064	87.7605322	3
2161	1156	5095	122.406233	3
2161	1159	5098	88.5022126	5
2161	1194	5133	2.236912	2
2161	1214	5153	63.121988	4
2161	1237	5176	36.605379	3
2161	1272	5211	70.668989	2
2161	1282	5221	49.103626	3
2161	1294	5233	30.003732	2
2161	1325	5264	11.678295	2
2161	1351	5290	50.644903	2
2161	1352	5291	174.735843	5
2161	1452	5391	5.011087	2
2161	1621	5560	126.4842928	4
2161	1800	5739	4.937136	2
2161	1973	5912	44.710947	2
2161	1975	5914	276.2220972	21
2161	2014	5953	188.523027	2
2161	2206	6145	1.463832	4
2161	2303	6242	1.021377	2
2161	2930	6869	249.3513986	7
2161	2937	6876	85.270518	4
2161	2953	6892	62.080825	6
2161	2998	6937	22.362309	2
2161	3208	7147	68.163996	5
2161	3213	7152	88.202698	2
2161	3217	7156	88.543351	3
2161	3222	7161	5.558526	2
2161	3276	7215	23.332008	2
2161	3330	7269	192.013735	107
2161	3421	7360	136.521316	9
2161	3430	7369	3.64061	2
2161	3436	7375	9.2955308	3
2161	3453	7392	130.598284	12
2161	3465	7404	63.4049548	5
2161	3469	7408	244.7480594	51
2161	3520	7459	85.505404	4
2161	3524	7463	45.456164	3
2162	258	4197	67.2216968	9
2162	281	4220	1.68252	2
2162	291	4230	86.402787	2
2162	292	4231	265.4790224	21
2162	311	4250	258.823481	2
2162	312	4251	336.5236054	48
2162	359	4298	338.0463182	24
2162	470	4409	208.122594	12
2162	657	4596	6.238106	3
2162	765	4704	158.163591	7
2162	891	4830	147.456675	2
2162	946	4885	33.561855	2
2162	950	4889	11.962593	3
2162	954	4893	241.8855668	13
2162	1010	4949	36.573627	2
2162	1038	4977	431.7797422	5
2162	1068	5007	162.353945	2
2162	1085	5024	138.3969262	26
2162	1119	5058	1.398308	2
2162	1120	5059	117.7832106	10
2162	1137	5076	9.157115	2
2162	1155	5094	156.538032	10
2162	1194	5133	2.236912	2
2162	1214	5153	63.121988	4
2162	1237	5176	36.605379	3
2162	1264	5203	2.026499	3
2162	1272	5211	70.668989	2
2162	1282	5221	49.103626	3
2162	1294	5233	30.003732	2
2162	1324	5263	57.332961	3
2162	1351	5290	50.644903	2
2162	1352	5291	174.7358438	5
2162	1407	5346	1.630967	2
2162	1452	5391	5.011087	2
2162	1479	5418	2.813444	2
2162	1484	5423	1.201464	3
2162	1497	5436	20.9809248	3
2162	1516	5455	2.428248	2
2162	1541	5480	0.840188	2
2162	1542	5481	14.185636	24
2162	1621	5560	126.4842928	4
2162	1633	5572	1.575353	2
2162	1789	5728	170.327369	3
2162	1797	5736	186.2193938	7
2162	1844	5783	49.088638	2
2162	1973	5912	44.710947	2
2162	1976	5915	239.794186	15
2162	2014	5953	188.523027	2
2162	2303	6242	1.021377	2
2162	2930	6869	249.3513984	7
2162	2937	6876	85.270518	4
2162	2953	6892	62.080825	6
2162	2997	6936	56.291059	4
2162	3011	6950	65.9012266	4
2162	3208	7147	68.163996	5
2162	3213	7152	88.202698	2
2162	3217	7156	88.543351	3
2162	3222	7161	5.558526	2
2162	3224	7163	41.410199	2
2162	3276	7215	23.332008	2
2162	3330	7269	192.0137352	107
2162	3414	7353	331.8091398	123
2163	118	4057	67.9932382	138
2163	246	4185	1.939103	3
2163	252	4191	8.709409	3
2163	266	4205	50.2578376	3
2163	289	4228	1.464513	4
2163	391	4330	219.5872744	5
2163	406	4345	318.9624432	76
2163	482	4421	73.073018	3
2163	641	4580	22.349289	2
2163	642	4581	7.2398948	3
2163	646	4585	79.325542	3
2163	652	4591	1.77175	2
2163	684	4623	2.463133	2
2163	697	4636	1.060999	2
2163	742	4681	16.7422274	4
2163	754	4693	28.585151	4
2163	785	4724	168.4976996	7
2163	796	4735	142.001186	2
2163	850	4789	37.978461	8
2163	1149	5088	43.886914	4
2163	1187	5126	29.252491	2
2163	1268	5207	0.723563	2
2163	1454	5393	104.069614	6
2163	1578	5517	15.3622646	4
2163	1663	5602	51.702483	2
2163	1685	5624	41.823714	2
2163	1701	5640	123.818119	2
2163	1716	5655	4.671397	2
2163	1801	5740	21.07966	3
2163	1815	5754	80.383735	2
2163	1833	5772	75.6159864	10
2163	1853	5792	10.108614	2
2163	1855	5794	3.163352	2
2163	1859	5798	26.678517	2
2163	1863	5802	12.853246	5
2163	1867	5806	15.325789	3
2163	1893	5832	28.365731	2
2163	1899	5838	15.746684	2
2163	1911	5850	119.8685534	3
2163	1917	5856	1.514663	3
2163	1919	5858	65.388711	3
2163	1939	5878	45.378326	2
2163	1953	5892	1.491662	5
2163	1957	5896	33.8442954	5
2163	1969	5908	5.629772	2
2163	1973	5912	44.710947	2
