trait	subtree	node	distance	cluster_size
1343	1832	3311	10.882759	2
1343	1835	995	24.656262	2
1344	47	13	69.416691	2
1344	60	2512	92.840794	5
1344	133	2551	317.338564263158	57
1344	417	2683	7.892926	2
1344	424	2690	401.4742728125	32
1344	474	2704	482.118815	4
1344	634	2765	3.925441	2
1344	641	346	5.881695	2
1344	672	2781	189.762626846154	13
1344	691	2789	19.7464912	5
1344	699	2795	255.274684	3
1344	703	380	311.95708025	8
1344	713	388	235.957224461538	13
1344	729	393	87.560292	2
1344	731	395	72.7768346666667	3
1344	736	397	8.575374	2
1344	738	2812	188.057902	2
1344	742	401	497.1772245	4
1344	756	2816	46.290422	3
1344	767	2821	4.853583	2
1344	798	437	4.105649	2
1344	1065	2953	319.409938	3
1344	1741	3267	6.539949	2
1344	1756	955	42.502662	3
1344	1803	3296	43.0130215	4
1344	1832	3311	10.882759	2
1344	1835	995	24.656262	2
1345	672	2781	189.762626846154	13
1346	46	12	260.195581368421	19
1346	116	48	140.008129	2
1346	132	2550	396.418000241379	58
1346	166	2570	136.937809208333	24
1346	417	2683	7.892926	2
1346	421	2687	364.598944	2
1346	676	2783	41.9843485	4
1346	740	2813	314.441222	2
1346	754	411	87.866061	12
1346	1744	948	25.436394	3
1346	1835	995	24.656262	2
1347	44	2505	421.031756428571	21
1347	417	2683	7.892926	2
1347	421	2687	364.598944	2
1347	676	2783	41.9843485	4
1347	755	412	75.651528	7
1347	763	417	21.564648	3
1347	1744	948	25.436394	3
1347	1835	995	24.656262	2
1348	47	13	69.416691	2
1348	60	2512	92.840794	5
1348	132	2550	396.418000241379	58
1348	417	2683	7.892926	2
1348	421	2687	364.598944	2
1348	424	2690	401.4742728125	32
1348	474	2704	482.118815	4
1348	634	2765	3.925441	2
1348	641	346	5.881695	2
1348	672	2781	189.762626846154	13
1348	691	2789	19.7464912	5
1348	699	2795	255.274684	3
1348	703	380	311.95708025	8
1348	713	388	235.957224461538	13
1348	729	393	87.560292	2
1348	731	395	72.7768346666667	3
1348	736	397	8.575374	2
1348	742	401	497.1772245	4
1348	756	2816	46.290422	3
1348	765	2820	79.23808575	4
1348	798	437	4.105649	2
1348	1063	583	974.8427374	5
1348	1741	3267	6.539949	2
1348	1756	955	42.502662	3
1348	1803	3296	43.0130215	4
1348	1832	3311	10.882759	2
1348	1835	995	24.656262	2
1349	1244	677	7.826847	2
1349	1316	717	333.930282266667	15
1349	1337	3080	60.7140441333333	15
1349	1354	738	8.73520483333333	12
1349	1365	742	6.307021	2
1349	1390	756	13.831854	4
1349	1395	3110	6.550857	3
1349	1396	758	209.1026336	5
1349	1481	803	33.034882	2
1349	1482	804	551.461874071428	224
1349	1606	877	39.383766	4
1349	1637	3215	435.507129333333	3
1349	1650	3221	47.280202	2
1349	1912	1040	8.671367	3
1350	1	Root	4071.19645818325	2472
1351	40	9	646.26663859	100
1352	51	2508	66.79784	3
1352	60	2512	92.840794	5
1352	117	2541	375.31402375	8
1352	125	52	74.8732245	8
1352	132	2550	396.418000241379	58
1352	264	126	9.751923	3
1352	268	2613	5.235858	4
1352	305	155	87.503842	6
1352	390	204	5.764231	2
1352	397	2663	40.327793	2
1352	409	2675	5.672157	2
1352	445	218	19.53772	2
1352	453	226	270.59183	2
1352	458	231	106.0272325	10
1352	634	2765	3.925441	2
1352	640	2767	4.121967	9
1352	654	354	166.48658	2
1352	676	2783	41.9843485	4
1352	721	391	5.043647	2
1352	722	2803	179.555711	4
1352	732	2809	45.126387	2
1352	738	2812	188.057902	2
1352	749	408	130.733237	2
1352	758	2817	44.291742	4
1352	763	417	21.564648	3
1352	768	419	181.149942	7
1352	775	2825	15.659229	3
1352	837	2849	424.274399	2
1352	841	462	417.43588	2
1352	1588	867	81.844873	2
1352	1638	895	9.195595	2
1352	1741	3267	6.539949	2
1352	1753	3272	9.671336	2
1352	1803	3296	43.0130215	4
1352	1835	995	24.656262	2
1353	10	2482	1927.10544156	1050
1353	882	2870	1464.917095	4
1353	887	487	496.391988545455	11
1353	900	493	453.878923	3
1353	904	495	544.350553428571	7
1353	912	2883	529.840219157895	19
1353	938	518	125.15324	2
1353	950	522	261.845252166667	6
1353	963	528	207.279614	2
1353	969	532	235.03401	2
1353	976	535	17.726245	2
1353	977	536	502.642089829268	41
1353	1014	2929	1170.04141177778	9
1353	1025	562	441.386667	3
1353	1028	2937	32.461374	3
1353	1031	565	893.692113	2
1353	1057	579	1143.21716790909	11
1353	1071	2957	928.4310524	15
1353	1087	596	475.197440717949	39
1353	1129	620	18.812057	11
1353	1135	2984	499.124568	2
1353	1142	627	72.330335	2
1353	1149	2991	362.480698	2
1353	1153	2992	356.088294	2
1353	1155	2994	191.5645444	5
1353	1160	2997	418.334063916667	24
1353	1186	3011	197.726191166667	12
1353	1198	657	120.649911	2
1353	1200	658	1289.37539320833	24
1353	1228	3031	116.500871	3
1353	1244	677	7.826847	2
1353	1301	711	18.987303	2
1353	1316	717	333.930282266667	15
1353	1363	3094	372.207573923077	26
1353	1390	756	13.831854	4
1353	1395	3110	6.550857	3
1353	1396	758	209.1026336	5
1353	1409	3113	10.1065302	5
1353	1417	773	10.644212	6
1353	1439	3127	10.0213691666667	6
1353	1444	786	19.035866	11
1353	1471	797	3.423794	3
1353	1473	799	7.80187707692308	13
1353	1477	3149	8.537322	5
1353	1481	803	33.034882	2
1353	1482	804	551.461874071428	224
1353	1609	878	1148.25999941667	36
1353	1648	901	1038.981748	4
1353	1651	902	1932.07164487375	301
1353	1909	1038	466.346283666667	6
1353	1917	1043	1368.6913176	10
1353	1926	3351	225.77997	2
1353	1932	3354	350.224288777778	9
1353	1943	3360	351.410595	2
1353	1950	1059	445.500227352941	17
1353	1962	3369	179.573945	4
1353	1969	1068	628.0909185	14
1353	1983	1074	164.632453	3
1353	1986	3383	42.9543798	5
1353	1996	1079	1534.84682248718	39
1354	7	2479	2041.01628944909	2033
1354	1654	3223	1356.66784357143	7
1354	1670	910	619.157766214286	14
1354	1692	921	374.853449133333	15
1354	1709	932	36.826161	5
1354	1729	941	3.065339	2
1354	1744	948	25.436394	3
1354	1756	955	42.502662	3
1354	1770	961	6.995667	2
1354	1771	962	27.788287	2
1354	1812	3302	40.663268	2
1354	1819	987	158.621435	2
1354	1823	3306	168.0868208	5
1354	1852	1003	77.0310395	4
1354	1916	3346	1018.823374	2
1354	1965	3372	1725.01907895714	70
1355	1927	1048	2168.1071840885	113
1356	59	20	7.418662	2
1356	60	2512	92.840794	5
1356	123	2545	158.621588	2
1356	173	2573	10.1471	2
1356	307	157	36.156239	3
1356	348	2638	42.652257	3
1356	353	2641	123.588962	2
1356	378	197	64.8222774285714	7
1356	389	203	13.029575	3
1356	397	2663	40.327793	2
1356	402	2668	138.941056571429	14
1356	431	208	18.3661311666667	6
1356	437	210	23.265826	7
1356	446	219	46.194378	7
1356	467	2700	291.897118333333	6
1356	483	2708	38.5653615555556	18
1356	497	2713	17.066202	2
1356	503	260	4.351721	2
1356	653	2772	176.2441355	2
1356	739	399	448.725468	3
1356	742	401	497.1772245	4
1356	749	408	130.733237	2
1356	758	2817	44.291742	4
1356	763	417	21.564648	3
1356	767	2821	4.853583	2
1356	774	2824	259.863022	6
1356	788	2831	590.425138	2
1356	901	494	340.822072	2
1356	915	2884	386.2946056	5
1356	923	508	82.9704	2
1356	925	510	32.612922	2
1356	938	518	125.15324	2
1356	951	2901	33.198387	2
1356	970	2910	293.592387333333	3
1356	981	2915	41.01927475	8
1356	989	541	14.423583	2
1356	991	2921	31.008832	2
1356	1003	2925	72.292509	8
1356	1010	555	151.283805	5
1356	1018	2932	648.989029	2
1356	1019	559	992.3914895	4
1356	1070	586	1378.92709745	140
1356	1215	666	894.904451222222	9
1356	1238	3037	9.155267	2
1356	1239	3038	30.654237	2
1356	1241	674	360.738258666667	3
1356	1301	711	18.987303	2
1356	1304	3063	6.562727	2
1356	1318	719	4.908689	2
1356	1337	3080	60.7140441333333	15
1356	1354	738	8.73520483333333	12
1356	1367	743	102.25614375	8
1356	1393	757	208.5559614	5
1356	1409	3113	10.1065302	5
1356	1417	773	10.644212	6
1356	1439	3127	10.0213691666667	6
1356	1444	786	19.035866	11
1356	1477	3149	8.537322	5
1356	1481	803	33.034882	2
1356	1482	804	551.461874071428	224
1356	1641	897	666.151137	2
1356	1671	3233	484.3140243	10
1356	1706	930	94.394037	3
1356	1717	936	69.901761	15
1356	1725	938	18.5461065	4
1356	1729	941	3.065339	2
1356	1741	3267	6.539949	2
1356	1770	961	6.995667	2
1356	1771	962	27.788287	2
1356	1772	3282	68.3144366666667	3
1356	1809	3299	74.825883	2
1356	1812	3302	40.663268	2
1356	1826	990	4.815144	2
1356	1832	3311	10.882759	2
1356	1835	995	24.656262	2
1356	1860	1007	4.958372	2
1356	1882	1020	566.18983752	25
1357	30	2498	50.4002153333333	6
1357	42	10	398.827628	3
1357	45	2506	6.064854	2
1357	47	13	69.416691	2
1357	54	2510	89.447955	6
1357	82	30	57.6396903333333	3
1357	88	33	25.2357569354839	31
1357	121	49	60.941994	2
1357	123	2545	158.621588	2
1357	144	2557	4.6225	7
1357	148	2560	10.4837180952381	21
1357	155	2565	3.685583	5
1357	160	2568	5.5700304	5
1357	201	91	449.775756472222	216
1357	370	2651	11.792773	3
1357	381	2655	37.9356245	4
1357	416	2682	269.848917	3
1357	423	2689	439.151634818182	33
1357	477	2705	163.45517025	4
1357	495	255	755.0356716	15
1357	512	265	900.065081	9
1357	632	340	958.655065	23
1357	655	2773	348.889328333333	9
1357	674	365	4.355617	3
1357	676	2783	41.9843485	4
1357	680	368	7.841886	4
1357	736	397	8.575374	2
1357	745	404	421.592547	2
1357	746	405	645.52768662069	29
1357	784	427	853.813793333333	9
1357	806	2839	187.682944428571	7
1357	814	445	464.031474	2
1357	870	478	173.759356	3
1357	887	487	496.391988545455	11
1357	1049	2947	250.478663	2
1357	1083	593	12.146739	2
1357	1093	2965	5.827729	2
1357	1095	602	18.12606	6
1357	1117	2976	5.06332	2
1357	1129	620	18.812057	11
1357	1135	2984	499.124568	2
1357	1138	2986	9.8981695	2
1357	1156	634	5.742729	2
1357	1162	2999	293.571997	5
1357	1175	640	21.996674	2
1357	1179	3010	4.875463	3
1357	1192	653	3.957093	3
1357	1193	654	52.384866	2
1357	1194	655	6.252959	2
1357	1198	657	120.649911	2
1357	1244	677	7.826847	2
1357	1390	756	13.831854	4
1357	1395	3110	6.550857	3
1357	1679	915	228.872893	2
1357	1897	1031	15.829403	2
1358	1930	1050	1018.30656332432	37
1358	1971	3375	51.952222	4
1358	1986	3383	42.9543798	5
1358	2004	1083	4.963337	2
1358	2011	3397	2.925585	2
1358	2026	1095	330.498947	2
1358	2033	1099	52.735156	2
1359	115	47	246.896296	3
1359	191	85	824.560044133903	351
1359	749	408	130.733237	2
1360	1073	587	9.468885	3
1360	1088	597	54.7003285	4
1360	1093	2965	5.827729	2
1360	1099	2967	165.693063333333	6
1360	1103	606	339.107323	21
1360	1125	617	216.942747	2
1360	1129	620	18.812057	11
1360	1215	666	894.904451222222	9
1360	1318	719	4.908689	2
1360	1484	805	154.703393	2
1360	1511	821	449.884263439716	141
1360	1614	3206	405.683883	2
1360	1629	3211	333.635610222222	9
1360	1637	3215	435.507129333333	3
1360	1639	3216	381.481653	2
1360	1641	897	666.151137	2
1360	1643	898	16.939547	2
1360	1648	901	1038.981748	4
1361	42	10	398.827628	3
1361	60	2512	92.840794	5
1361	122	50	289.538231	3
1361	207	2586	131.35260575817	153
1361	307	157	36.156239	3
1361	397	2663	40.327793	2
1361	399	2665	71.1337	4
1361	459	232	99.0769471666667	6
1361	476	244	124.736787	2
1361	542	2731	179.0367545	6
1361	551	2734	299.546768857143	42
1361	640	2767	4.121967	9
1361	654	354	166.48658	2
1361	685	2786	14.794131	28
1361	752	410	308.870376652174	23
1361	775	2825	15.659229	3
1361	789	2832	608.780846	4
1361	794	433	125.68620675	4
1361	804	2837	127.285078666667	3
1361	808	2840	34.997845	3
1361	811	2841	127.2371	2
1361	813	444	780.184044285714	14
1361	837	2849	424.274399	2
1361	841	462	417.43588	2
1361	891	2874	95.803161	2
1361	950	522	261.845252166667	6
1361	1577	3188	5.021753	2
1361	1617	3208	17.206984	2
1361	1629	3211	333.635610222222	9
1361	1643	898	16.939547	2
1361	1647	900	545.82258	2
1361	1650	3221	47.280202	2
1361	1672	3234	367.775288375	8
1361	1918	3347	459.67687625	4
1361	1923	1046	16.841132	2
1361	1926	3351	225.77997	2
1361	1927	1048	2168.1071840885	113
1362	1939	3357	30.775876	2
1362	1982	3381	1034.37829366667	15
1362	1996	1079	1534.84682248718	39
1363	1029	564	30.045177	2
1363	1031	565	893.692113	2
1363	1067	2955	1876.30918213793	783
1364	263	2610	39.463483	10
1364	298	148	26.361507	2
1364	303	153	33.0960753333333	3
1364	305	155	87.503842	6
1364	382	2656	16.643044	2
1364	641	346	5.881695	2
1364	699	2795	255.274684	3
1364	756	2816	46.290422	3
1364	767	2821	4.853583	2
1364	1018	2932	648.989029	2
1364	1028	2937	32.461374	3
1364	1088	597	54.7003285	4
1364	1135	2984	499.124568	2
1364	1144	628	20.52098	3
1364	1153	2992	356.088294	2
1364	1228	3031	116.500871	3
1364	1301	711	18.987303	2
1364	1484	805	154.703393	2
1364	1511	821	449.884263439716	141
1364	1650	3221	47.280202	2
1364	1740	946	68.45482775	8
1365	1	Root	4071.19645818325	2472
1366	192	2579	790.201733176849	311
1366	737	398	90.184693	2
1367	669	2780	97.045988	2
1367	672	2781	189.762626846154	13
1367	786	2830	688.4342655	4
1367	795	434	7.929098	3
1367	811	2841	127.2371	2
1367	813	444	780.184044285714	14
1367	826	455	1883.76319803333	60
1367	876	482	877.221503	2
1367	929	2889	151.414714	2
1367	937	2892	1060.82398490123	81
1367	1023	561	1799.67970025	44
1367	1690	3242	129.958504	2
1367	1692	921	374.853449133333	15
1367	1732	3262	425.248508	2
1367	1809	3299	74.825883	2
1367	1810	3300	317.517138	4
1367	1817	986	275.547806	4
1367	1843	3316	390.367298583333	12
1367	2019	3400	217.425332	2
1368	371	192	9.407745	2
1368	431	208	18.3661311666667	6
1368	437	210	23.265826	7
1368	675	2782	164.570960777778	9
1368	691	2789	19.7464912	5
1368	1063	583	974.8427374	5
1368	1077	2961	519.884436166667	6
1368	1357	739	27.7229217142857	7
1368	1417	773	10.644212	6
1368	1427	3121	15.007497	3
1368	1460	3138	6.607668	2
1368	1463	3141	6.611533	2
1368	1470	3146	3.663373	5
1368	1476	3148	11.598007	2
1368	1479	802	14.307397	3
1368	1510	820	3.060997	2
1368	1638	895	9.195595	2
1368	1714	3252	6.280854	7
1368	1723	3258	4.108254	3
1368	1744	948	25.436394	3
1368	1783	969	97.925137974359	39
1369	42	10	398.827628	3
1369	47	13	69.416691	2
1369	139	57	39.599195372549	51
1369	165	68	631.16868924	25
1369	247	117	5.106937	5
1369	249	118	5.002325	2
1369	253	121	21.0964448181818	11
1369	312	161	113.641634	2
1369	324	2629	249.572764	31
1369	348	2638	42.652257	3
1369	371	192	9.407745	2
1369	634	2765	3.925441	2
1369	644	348	345.175642	2
1369	672	2781	189.762626846154	13
1369	691	2789	19.7464912	5
1369	695	2792	81.2652634	5
1369	704	381	212.000381142857	7
1369	713	388	235.957224461538	13
1369	731	395	72.7768346666667	3
1369	734	2810	101.10235125	4
1369	739	399	448.725468	3
1369	741	400	629.258869333333	6
1369	755	412	75.651528	7
1369	763	417	21.564648	3
1369	767	2821	4.853583	2
1369	774	2824	259.863022	6
1369	795	434	7.929098	3
1369	797	436	97.7129345	4
1369	828	457	1023.54923185714	7
1369	841	462	417.43588	2
1369	855	469	104.47745725	20
1369	871	2865	5.706613	2
1369	913	502	163.488427	2
1369	935	517	569.757044	3
1369	1007	2926	6.840235	2
1369	1019	559	992.3914895	4
1369	1025	562	441.386667	3
1369	1063	583	974.8427374	5
1369	1104	2970	244.4437425	14
1369	1117	2976	5.06332	2
1369	1119	2977	6.13386	2
1369	1222	3026	6.188013	2
1369	1234	3035	21.1279615	6
1369	1417	773	10.644212	6
1369	1546	848	3.834063	3
1369	1591	869	14.625739	2
1369	1597	873	128.523770705882	17
1369	1660	904	1396.17742455556	9
1369	1723	3258	4.108254	3
1369	1753	3272	9.671336	2
1370	1101	2969	4.02781	3
1370	1104	2970	244.4437425	14
1370	1119	2977	6.13386	2
1370	1222	3026	6.188013	2
1370	1229	670	5.777049	2
1370	1242	675	279.6231825	2
1370	1301	711	18.987303	2
1370	1318	719	4.908689	2
1370	1364	3095	251.659711818182	11
1370	1381	752	34.729642	2
1370	1383	753	28.784022	4
1370	1387	3105	46.970908	3
1370	1389	755	310.187267666667	9
1370	1402	762	16.5468379473684	19
1370	1411	770	68.96328575	24
1370	1417	773	10.644212	6
1370	1483	3151	513.296072144578	83
1370	1537	843	4.822651	3
1370	1545	847	6.671529	4
1370	1549	849	115.6789295	4
1370	1552	3173	151.787715368421	19
1370	1569	3182	379.262872555556	27
1370	1595	871	347.0885	3
1370	1960	1064	216.135311	2
1371	144	2557	4.6225	7
1371	148	2560	10.4837180952381	21
1371	155	2565	3.685583	5
1371	160	2568	5.5700304	5
1371	204	2585	349.171816654545	165
1371	348	2638	42.652257	3
1371	351	183	321.902923440678	59
1371	397	2663	40.327793	2
1371	408	2674	12.8872762857143	7
1371	411	2677	8.78052	2
1371	500	258	8.274625	2
1371	502	2715	4.351721	2
1371	505	261	12.760815	5
1372	1	Root	4071.19645818325	2472
1373	1928	3352	1847.84394708929	112
1374	1	Root	4071.19645818325	2472
1375	247	117	5.106937	5
1375	249	118	5.002325	2
1375	253	121	21.0964448181818	11
1376	72	2519	69.904669	2
1376	417	2683	7.892926	2
1376	756	2816	46.290422	3
1377	28	3	3.544415	2
1377	29	4	211.9035165	12
1377	41	2504	582.199303375	24
1377	66	23	303.799967	4
1377	117	2541	375.31402375	8
1377	137	2553	7.772983	2
1377	163	67	729.020852222222	27
1377	394	2660	401.001932409091	22
1377	480	245	19.843886	2
1377	495	255	755.0356716	15
1377	509	2718	772.951825	4
1377	513	266	168.05409	4
1377	520	2722	1636.67940626361	349
1377	828	457	1023.54923185714	7
1377	835	460	1230.54841575	8
1377	843	463	972.85493	2
1377	872	479	1340.121145	3
1377	882	2870	1464.917095	4
1377	918	2885	291.052417	2
1377	924	509	281.456125	3
1377	928	512	232.202207	3
1377	933	2890	79.405157	3
1377	1023	561	1799.67970025	44
1377	1617	3208	17.206984	2
1377	1651	902	1932.07164487375	301
1377	1915	1042	180.007352	2
1378	51	2508	66.79784	3
1378	55	17	81.08944	2
1378	59	20	7.418662	2
1378	128	2547	8.156109	2
1378	144	2557	4.6225	7
1378	148	2560	10.4837180952381	21
1378	155	2565	3.685583	5
1378	160	2568	5.5700304	5
1378	268	2613	5.235858	4
1378	348	2638	42.652257	3
1378	383	199	8.529009	2
1378	394	2660	401.001932409091	22
1378	654	354	166.48658	2
1378	656	355	267.6776	5
1378	668	361	566.774979526316	57
1378	724	2805	14.598207	2
1378	734	2810	101.10235125	4
1378	743	402	264.152054666667	3
1378	763	417	21.564648	3
1378	767	2821	4.853583	2
1378	775	2825	15.659229	3
1378	792	431	771.881379727273	11
1378	917	505	251.389745	2
1378	919	506	431.166943416667	12
1378	943	2895	503.336497571429	7
1378	1049	2947	250.478663	2
1378	1063	583	974.8427374	5
1378	1091	2964	409.940035628571	35
1378	1129	620	18.812057	11
1378	1144	628	20.52098	3
1378	1225	669	665.27549805	20
1378	1515	825	187.90586736	75
1378	1574	3186	184.626096375	8
1378	1583	864	67.677038	2
1378	1595	871	347.0885	3
1378	1614	3206	405.683883	2
1378	1625	888	803.133358266667	15
1378	1641	897	666.151137	2
1378	1647	900	545.82258	2
1378	1661	3229	1240.888641625	8
1378	1723	3258	4.108254	3
1378	1725	938	18.5461065	4
1378	1737	3264	370.761637818182	11
1378	1780	968	66.361398	2
1378	1806	981	272.2687124	5
1378	1840	3315	184.653235	4
1378	1851	3321	133.8678534	5
1379	18	2490	750.900866145251	179
1379	195	87	594.673829180328	305
1379	458	231	106.0272325	10
1379	495	255	755.0356716	15
1379	529	278	89.5401488333333	18
1379	541	283	5.470401	2
1379	548	287	153.08783	3
1379	554	292	191.293575735294	34
1379	597	315	101.462451625	8
1379	632	340	958.655065	23
1379	651	2771	419.608297153846	13
1379	668	361	566.774979526316	57
1379	739	399	448.725468	3
1379	741	400	629.258869333333	6
1379	746	405	645.52768662069	29
1379	774	2824	259.863022	6
1379	802	439	527.020972583333	12
1379	832	458	790.35937	3
1379	871	2865	5.706613	2
1379	873	480	3.322357	2
1379	879	2869	174.905861	3
1379	903	2881	932.609141142857	35
1379	1019	559	992.3914895	4
1379	1049	2947	250.478663	2
1379	1073	587	9.468885	3
1379	1087	596	475.197440717949	39
1379	1157	2995	10.400479	3
1379	1206	3018	33.0440288333333	6
1379	1234	3035	21.1279615	6
1379	1241	674	360.738258666667	3
1379	1314	3070	439.90676204	100
1379	1401	761	92.8544547708333	48
1379	1417	773	10.644212	6
1379	1438	784	2.756859	2
1379	1481	803	33.034882	2
1379	1482	804	551.461874071428	224
1379	1643	898	16.939547	2
1379	1717	936	69.901761	15
1379	1723	3258	4.108254	3
1379	1725	938	18.5461065	4
1380	200	90	478.984148250909	275
1380	424	2690	401.4742728125	32
1381	399	2665	71.1337	4
1381	447	220	11.232487	6
1381	691	2789	19.7464912	5
1381	756	2816	46.290422	3
1381	1512	822	406.630403266129	124
1381	1744	948	25.436394	3
1382	1	Root	4071.19645818325	2472
1383	45	2506	6.064854	2
1383	135	55	55.2307534	5
1383	767	2821	4.853583	2
1383	775	2825	15.659229	3
1383	1383	753	28.784022	4
1383	1554	3175	13.032783	2
1383	1744	948	25.436394	3
1383	1756	955	42.502662	3
1383	1812	3302	40.663268	2
1384	26	2496	114.2197625	4
1384	60	2512	92.840794	5
1384	125	52	74.8732245	8
1384	173	2573	10.1471	2
1384	271	2616	50.8250421891892	37
1384	294	144	15.710878	5
1384	298	148	26.361507	2
1384	309	159	28.997455	2
1384	311	2623	115.770745	2
1384	445	218	19.53772	2
1384	460	233	23.9216744	5
1384	679	2784	61.859938	5
1384	1025	562	441.386667	3
1384	1583	864	67.677038	2
1384	1687	3240	517.3809446	5
1384	1693	922	105.3486928	5
1384	1732	3262	425.248508	2
1384	1733	3263	579.514365284768	151
1385	24	1	207.536895333333	6
1385	47	13	69.416691	2
1385	50	15	88.607323	4
1385	54	2510	89.447955	6
1385	60	2512	92.840794	5
1385	66	23	303.799967	4
1385	72	2519	69.904669	2
1385	74	27	468.200692448276	58
1385	125	52	74.8732245	8
1385	163	67	729.020852222222	27
1385	191	85	824.560044133903	351
1385	472	242	690.5468123	10
1385	495	255	755.0356716	15
1385	511	264	254.241461	2
1385	513	266	168.05409	4
1386	1482	804	551.461874071428	224
1386	1637	3215	435.507129333333	3
1387	13	2485	1488.26549344392	633
1388	1	Root	4071.19645818325	2472
1389	17	2489	953.417487024272	206
1389	188	82	914.908759166667	378
1389	495	255	755.0356716	15
1389	511	264	254.241461	2
1389	513	266	168.05409	4
1389	634	2765	3.925441	2
1389	642	347	732.434843	6
1389	663	359	910.858458687943	141
1390	787	429	471.837288	2
1390	832	458	790.35937	3
1390	871	2865	5.706613	2
1390	1073	587	9.468885	3
1390	1078	2962	429.3269545	2
1390	1084	2963	25.353818	2
1390	1087	596	475.197440717949	39
1390	1125	617	216.942747	2
1390	1129	620	18.812057	11
1390	1135	2984	499.124568	2
1390	1167	638	305.4782106	5
1390	1206	3018	33.0440288333333	6
1390	1213	665	345.707894333333	3
1390	1215	666	894.904451222222	9
1390	1481	803	33.034882	2
1390	1482	804	551.461874071428	224
1390	1614	3206	405.683883	2
1390	1618	882	105.9541115	8
1390	1625	888	803.133358266667	15
1390	1639	3216	381.481653	2
1390	1641	897	666.151137	2
1390	1643	898	16.939547	2
1390	1648	901	1038.981748	4
1390	1654	3223	1356.66784357143	7
1390	1662	905	635.111784	2
1390	1664	3230	129.740201	2
1390	1679	915	228.872893	2
1390	1681	916	66.085788	2
1390	1918	3347	459.67687625	4
1390	1926	3351	225.77997	2
1391	1537	843	4.822651	3
1391	1581	863	356.769594	15
1392	17	2489	953.417487024272	206
1392	204	2585	349.171816654545	165
1392	475	243	202.710784	3
1392	632	340	958.655065	23
1392	654	354	166.48658	2
1392	660	357	31.68890975	4
1392	685	2786	14.794131	28
1392	756	2816	46.290422	3
1392	762	416	31.452001	2
1392	765	2820	79.23808575	4
1392	768	419	181.149942	7
1392	938	518	125.15324	2
1392	950	522	261.845252166667	6
1392	981	2915	41.01927475	8
1392	990	542	113.847449909091	22
1393	29	4	211.9035165	12
1393	60	2512	92.840794	5
1393	166	2570	136.937809208333	24
1393	214	100	48.8252312222222	90
1393	298	148	26.361507	2
1393	309	159	28.997455	2
1393	311	2623	115.770745	2
1393	431	208	18.3661311666667	6
1393	437	210	23.265826	7
1393	443	216	93.2201295833333	12
1393	453	226	270.59183	2
1393	469	240	96.7224275	4
1393	514	267	24.380746	3
1393	777	424	201.104518	3
1393	790	2833	399.560139	3
1393	797	436	97.7129345	4
1393	800	2834	676.418957	3
1393	994	544	61.4064208181818	11
1393	1168	3002	114.086292	3
1394	30	2498	50.4002153333333	6
1394	60	2512	92.840794	5
1394	82	30	57.6396903333333	3
1394	114	2540	7.764064	2
1394	214	100	48.8252312222222	90
1394	298	148	26.361507	2
1394	309	159	28.997455	2
1394	431	208	18.3661311666667	6
1394	437	210	23.265826	7
1394	443	216	93.2201295833333	12
1394	797	436	97.7129345	4
1394	800	2834	676.418957	3
1394	812	443	202.742127	2
1394	840	2851	583.692535	3
1395	356	186	21.8566655625	32
1395	374	2652	17.278384	2
1395	391	205	8.59252533333333	3
1395	393	2659	45.884827	2
1395	547	286	446.211228	4
1395	588	311	504.871274	4
1395	779	425	1371.26050308333	48
1395	828	457	1023.54923185714	7
1395	837	2849	424.274399	2
1395	838	2850	931.79805	5
1395	872	479	1340.121145	3
1395	876	482	877.221503	2
1395	881	484	1950.03949474074	189
1395	1057	579	1143.21716790909	11
1395	1067	2955	1876.30918213793	783
1395	1660	904	1396.17742455556	9
1395	1670	910	619.157766214286	14
1395	1744	948	25.436394	3
1395	1747	3270	381.936497550562	89
1395	1812	3302	40.663268	2
1395	1851	3321	133.8678534	5
1395	1886	3337	339.834777	6
1395	1892	3338	80.105396	3
1395	1895	1029	199.164761166667	6
1395	1906	3342	1953.70119483333	12
1395	1917	1043	1368.6913176	10
1395	1926	3351	225.77997	2
1395	1927	1048	2168.1071840885	113
1396	39	2503	7.591394	2
1396	47	13	69.416691	2
1396	50	15	88.607323	4
1396	66	23	303.799967	4
1396	117	2541	375.31402375	8
1396	646	349	554.747236	2
1396	741	400	629.258869333333	6
1396	789	2832	608.780846	4
1396	804	2837	127.285078666667	3
1396	811	2841	127.2371	2
1396	1661	3229	1240.888641625	8
1396	1802	979	8.1464	2
1396	1876	3331	6.410916	2
1396	1881	3334	12.454278	2
1396	1894	1028	422.897221153846	13
1396	2011	3397	2.925585	2
1397	1537	843	4.822651	3
1397	1549	849	115.6789295	4
1397	1552	3173	151.787715368421	19
1397	1576	861	10.079934	3
1397	1582	3191	296.315124	11
1397	1637	3215	435.507129333333	3
1398	548	287	153.08783	3
1398	781	2828	1047.094847	2
1398	797	436	97.7129345	4
1398	800	2834	676.418957	3
1398	820	451	149.280552	3
1398	900	493	453.878923	3
1398	910	500	837.489122321429	28
1398	960	526	139.420903	2
1398	970	2910	293.592387333333	3
1398	975	2913	16.971102	2
1398	976	535	17.726245	2
1398	977	536	502.642089829268	41
1398	1014	2929	1170.04141177778	9
1398	1022	2934	765.379785	2
1398	1073	587	9.468885	3
1398	1093	2965	5.827729	2
1398	1199	3014	1599.75587628381	599
