Trait	Anc	Des	Len	S.Anc	S.Des	R.Dist
Glycosaminoglycan.degradation	2804	2805	16.82853	Off	On	3985.130125
Glycosaminoglycan.degradation	2806	2807	41.009871	Off	On	4046.495383
Glycosaminoglycan.degradation	2819	2820	322.777692	Off	On	4028.544203
Glycosaminoglycan.degradation	2819	2822	48.762182	Off	On	3754.528693
Glycosaminoglycan.degradation	2886	2887	6.229732	Off	On	4067.39515
Glycosaminoglycan.degradation	2894	2895	133.608257	Off	On	3632.044825
Glycosaminoglycan.degradation	2947	2948	77.973997	Off	On	3946.459673
Glycosaminoglycan.degradation	2953	2954	199.212427	Off	On	3409.19591
Glycosaminoglycan.degradation	2993	2994	521.183769	Off	On	3001.128439
Glycosaminoglycan.degradation	3104	3105	669.508632	Off	On	3782.050025
Glycosaminoglycan.degradation	3119	3122	108.675942	Off	On	3135.865926
Glycosaminoglycan.degradation	3127	3128	81.211728	Off	On	3803.518858
Glycosaminoglycan.degradation	3142	3143	116.412521	Off	On	3810.805448
Glycosaminoglycan.degradation	3189	3191	33.103177	Off	On	3938.075842
Glycosaminoglycan.degradation	3186	3194	45.54048	Off	On	3891.640747
Glycosaminoglycan.degradation	3202	3203	130.644925	Off	On	3998.419625
Glycosaminoglycan.degradation	3205	3209	82.084143	Off	On	3981.011766
Glycosaminoglycan.degradation	3181	3210	126.519974	Off	On	3883.138557
Glycosaminoglycan.degradation	3138	3213	112.387939	Off	On	3441.93759
Glycosaminoglycan.degradation	3218	3219	178.252851	Off	On	3603.921623
Glycosaminoglycan.degradation	3136	3246	611.298337	Off	On	3811.333436
Glycosaminoglycan.degradation	3252	3253	162.201614	Off	On	3024.101613
Glycosaminoglycan.degradation	3252	3254	167.293842	Off	On	3029.193841
Glycosaminoglycan.degradation	3257	3258	111.084031	Off	On	3382.762193
Glycosaminoglycan.degradation	3261	3262	209.220707	Off	On	3671.636319
Glycosaminoglycan.degradation	3255	3264	223.695997	Off	On	3299.315079
Glycosaminoglycan.degradation	3311	3312	203.454346	Off	On	3487.503923
Glycosaminoglycan.degradation	3347	3348	523.284371	Off	On	3193.974954
Glycosaminoglycan.degradation	3347	3349	975.768628	Off	On	3646.459211
Glycosaminoglycan.degradation	3415	3416	490.341435	Off	On	4058.201396
Glycosaminoglycan.degradation	3496	3497	1192.518526	Off	On	3629.80979
Glycosaminoglycan.degradation	3496	3499	87.757856	Off	On	2525.04912
Glycosaminoglycan.degradation	3502	3503	254.484444	Off	On	3177.504344
Glycosaminoglycan.degradation	3502	3504	168.204891	Off	On	3091.224791
Glycosaminoglycan.degradation	3529	3535	168.37443	Off	On	3096.35372
Glycosaminoglycan.degradation	3541	3542	239.783764	Off	On	2692.269359
Glycosaminoglycan.degradation	3548	3554	131.325648	Off	On	3630.862659
Glycosaminoglycan.degradation	3557	3558	110.965522	Off	On	3025.245622
Glycosaminoglycan.degradation	3559	3563	65.257405	Off	On	3661.256421
Glycosaminoglycan.degradation	3606	3607	368.882853	Off	On	3572.07189
Glycosaminoglycan.degradation	3608	3612	99.199037	Off	On	3479.442194
Glycosaminoglycan.degradation	3557	3620	344.729829	Off	On	3259.009929
Glycosaminoglycan.degradation	3622	3623	58.105607	Off	On	3562.342119
Glycosaminoglycan.degradation	3624	3625	129.41191	Off	On	3715.108163
Glycosaminoglycan.degradation	3626	3631	19.201057	Off	On	3627.914845
Glycosaminoglycan.degradation	3643	3644	19.619179	Off	On	3711.703721
Glycosaminoglycan.degradation	3659	3660	57.915493	Off	On	3942.90792
Glycosaminoglycan.degradation	3659	3661	26.654488	Off	On	3911.646915
Glycosaminoglycan.degradation	3658	3667	71.293868	Off	On	3944.764132
Glycosaminoglycan.degradation	3541	3671	18.954986	Off	On	2471.440581
Glycosaminoglycan.degradation	3672	3687	394.470941	Off	On	3176.292007
Glycosaminoglycan.degradation	3713	3714	81.115076	Off	On	3791.573274
Glycosaminoglycan.degradation	3715	3716	1316.552962	Off	On	4063.36961
Glycosaminoglycan.degradation	3717	3718	38.342262	Off	On	2819.506539
Glycosaminoglycan.degradation	3733	3734	392.080051	Off	On	3645.226308
Glycosaminoglycan.degradation	3757	3762	47.855385	Off	On	3834.822
Glycosaminoglycan.degradation	3717	3769	336.597066	Off	On	3117.761343
Glycosaminoglycan.degradation	3778	3779	235.105087	Off	On	3163.501091
Glycosaminoglycan.degradation	3787	3788	87.422032	Off	On	3737.266175
Glycosaminoglycan.degradation	3787	3800	9.371085	Off	On	3659.215228
Glycosaminoglycan.degradation	3802	3803	146.183246	Off	On	3834.193916
Glycosaminoglycan.degradation	3804	3805	165.286969	Off	On	4055.785933
Glycosaminoglycan.degradation	3835	3836	120.547862	Off	On	3819.536745
Glycosaminoglycan.degradation	3801	3859	357.323453	Off	On	4024.225549
Glycosaminoglycan.degradation	3785	3872	28.701396	Off	On	3582.126177
Glycosaminoglycan.degradation	3955	3957	254.5379	Off	On	3812.438286
Glycosaminoglycan.degradation	3965	3966	7.788787	Off	On	4065.396221
Glycosaminoglycan.degradation	4041	4045	10.274052	Off	On	3702.207636
Glycosaminoglycan.degradation	4081	4082	178.190018	Off	On	3101.126476
Glycosaminoglycan.degradation	4083	4084	69.118063	Off	On	3201.420358
Glycosaminoglycan.degradation	4097	4098	60.617859	Off	On	3328.680958
Glycosaminoglycan.degradation	4081	4112	140.729473	Off	On	3063.665931
Glycosaminoglycan.degradation	4120	4121	472.447919	Off	On	3504.662628
Glycosaminoglycan.degradation	4124	4125	265.311212	Off	On	2530.139035
Glycosaminoglycan.degradation	4133	4134	605.776858	Off	On	3436.084674
Glycosaminoglycan.degradation	4124	4140	410.723639	Off	On	2675.551462
Glycosaminoglycan.degradation	4143	4151	255.441131	Off	On	3842.323563
Glycosaminoglycan.degradation	4161	4162	142.263267	Off	On	3941.237954
Glycosaminoglycan.degradation	4163	4164	169.039667	Off	On	3696.343009
Glycosaminoglycan.degradation	4188	4194	32.570405	Off	On	3974.516713
Glycosaminoglycan.degradation	4222	4223	33.755966	Off	On	3890.215347
Glycosaminoglycan.degradation	4305	4306	48.118889	Off	On	4019.239731
Glycosaminoglycan.degradation	4329	4354	49.892808	Off	On	3505.00662
Glycosaminoglycan.degradation	4412	4413	320.860745	Off	On	3630.537838
Glycosaminoglycan.degradation	4417	4418	181.74023	Off	On	4044.076505
Glycosaminoglycan.degradation	4401	4433	347.023873	Off	On	2777.979482
Glycosaminoglycan.degradation	4457	4462	60.847807	Off	On	3991.060063
Glycosaminoglycan.degradation	4470	4472	129.577721	Off	On	3834.46326
Glycosaminoglycan.degradation	4469	4473	119.720546	Off	On	2779.358775
Glycosaminoglycan.degradation	4474	4475	87.59156	Off	On	3583.727302
Glycosaminoglycan.degradation	4477	4478	136.855182	Off	On	3784.390774
Glycosaminoglycan.degradation	4484	4490	99.899377	Off	On	3167.129043
Glycosphingolipid.biosynthesis...ganglio.series	2473	2474	938.933978	Off	On	938.933978
Glycosphingolipid.biosynthesis...ganglio.series	2475	2476	392.498442	Off	On	1809.157363
Glycosphingolipid.biosynthesis...ganglio.series	2480	2481	22.856406	Off	On	2084.966731
Glycosphingolipid.biosynthesis...ganglio.series	2482	2483	31.151912	Off	On	2175.24293
Glycosphingolipid.biosynthesis...ganglio.series	2486	2487	9.369936	Off	On	3007.090146
Glycosphingolipid.biosynthesis...ganglio.series	2494	2495	181.208298	Off	On	3632.469114
Glycosphingolipid.biosynthesis...ganglio.series	2584	2585	9.855007	Off	On	4051.2637
Glycosphingolipid.biosynthesis...ganglio.series	2604	2605	79.079436	Off	On	3753.857898
Glycosphingolipid.biosynthesis...ganglio.series	2489	2635	224.396634	Off	On	3342.175608
Glycosphingolipid.biosynthesis...ganglio.series	2659	2660	39.331042	Off	On	3156.287701
Glycosphingolipid.biosynthesis...ganglio.series	2661	2662	14.061112	Off	On	3216.240703
Glycosphingolipid.biosynthesis...ganglio.series	2675	2676	38.38066	Off	On	3722.024644
Glycosphingolipid.biosynthesis...ganglio.series	2685	2735	20.299951	Off	On	4031.732978
Glycosphingolipid.biosynthesis...ganglio.series	2796	2797	45.617916	Off	On	3867.241612
Glycosphingolipid.biosynthesis...ganglio.series	2800	2801	30.123344	Off	On	3953.016556
Glycosphingolipid.biosynthesis...ganglio.series	2805	2806	20.355387	Off	On	4005.485512
Glycosphingolipid.biosynthesis...ganglio.series	2886	2887	6.229732	Off	On	4067.39515
Glycosphingolipid.biosynthesis...ganglio.series	2891	2892	103.407108	Off	On	3493.356543
Glycosphingolipid.biosynthesis...ganglio.series	2891	2894	108.487133	Off	On	3498.436568
Glycosphingolipid.biosynthesis...ganglio.series	2926	2927	269.841005	Off	On	3945.871863
Glycosphingolipid.biosynthesis...ganglio.series	2661	2944	178.470057	Off	On	3380.649648
Glycosphingolipid.biosynthesis...ganglio.series	2945	2946	120.739602	Off	On	3589.077645
Glycosphingolipid.biosynthesis...ganglio.series	2947	2948	77.973997	Off	On	3946.459673
Glycosphingolipid.biosynthesis...ganglio.series	2659	2953	93.026824	Off	On	3209.983483
Glycosphingolipid.biosynthesis...ganglio.series	2486	2984	173.411168	Off	On	3171.131378
Glycosphingolipid.biosynthesis...ganglio.series	2993	3063	228.564804	Off	On	2708.509474
Glycosphingolipid.biosynthesis...ganglio.series	3104	3105	669.508632	Off	On	3782.050025
Glycosphingolipid.biosynthesis...ganglio.series	3139	3140	135.181161	Off	On	3504.421479
Glycosphingolipid.biosynthesis...ganglio.series	3194	3195	50.754984	Off	On	3942.395731
Glycosphingolipid.biosynthesis...ganglio.series	3205	3209	82.084143	Off	On	3981.011766
Glycosphingolipid.biosynthesis...ganglio.series	3181	3210	126.519974	Off	On	3883.138557
Glycosphingolipid.biosynthesis...ganglio.series	3138	3213	112.387939	Off	On	3441.93759
Glycosphingolipid.biosynthesis...ganglio.series	3137	3218	145.300735	Off	On	3425.668772
Glycosphingolipid.biosynthesis...ganglio.series	3136	3246	611.298337	Off	On	3811.333436
Glycosphingolipid.biosynthesis...ganglio.series	3252	3254	167.293842	Off	On	3029.193841
Glycosphingolipid.biosynthesis...ganglio.series	3258	3259	216.596977	Off	On	3599.35917
Glycosphingolipid.biosynthesis...ganglio.series	3265	3269	323.376572	Off	On	3973.483524
Glycosphingolipid.biosynthesis...ganglio.series	3264	3272	95.462423	Off	On	3394.777502
Glycosphingolipid.biosynthesis...ganglio.series	3301	3302	285.999369	Off	On	3358.005653
Glycosphingolipid.biosynthesis...ganglio.series	3308	3309	228.696979	Off	On	3646.922058
Glycosphingolipid.biosynthesis...ganglio.series	3340	3341	76.928127	Off	On	3697.098921
Glycosphingolipid.biosynthesis...ganglio.series	2482	3346	348.035554	Off	On	2492.126572
Glycosphingolipid.biosynthesis...ganglio.series	3347	3348	523.284371	Off	On	3193.974954
Glycosphingolipid.biosynthesis...ganglio.series	3347	3349	975.768628	Off	On	3646.459211
Glycosphingolipid.biosynthesis...ganglio.series	3353	3354	485.122399	Off	On	2606.279362
Glycosphingolipid.biosynthesis...ganglio.series	3358	3369	155.35007	Off	On	2453.081009
Glycosphingolipid.biosynthesis...ganglio.series	3407	3408	399.769722	Off	On	3901.209136
Glycosphingolipid.biosynthesis...ganglio.series	3488	3489	152.578679	Off	On	3166.300856
Glycosphingolipid.biosynthesis...ganglio.series	3488	3491	65.082791	Off	On	3078.804968
Glycosphingolipid.biosynthesis...ganglio.series	3499	3502	397.97078	Off	On	2923.0199
Glycosphingolipid.biosynthesis...ganglio.series	3529	3535	168.37443	Off	On	3096.35372
Glycosphingolipid.biosynthesis...ganglio.series	3547	3548	193.970808	Off	On	3499.537011
Glycosphingolipid.biosynthesis...ganglio.series	3552	3553	140.850318	Off	On	3930.939914
Glycosphingolipid.biosynthesis...ganglio.series	3563	3564	53.151441	Off	On	3714.407862
Glycosphingolipid.biosynthesis...ganglio.series	3606	3607	368.882853	Off	On	3572.07189
Glycosphingolipid.biosynthesis...ganglio.series	3608	3609	175.346874	Off	On	3555.590031
Glycosphingolipid.biosynthesis...ganglio.series	3620	3622	245.226583	Off	On	3504.236512
Glycosphingolipid.biosynthesis...ganglio.series	3632	3652	55.370455	Off	On	3708.232847
Glycosphingolipid.biosynthesis...ganglio.series	3657	3658	29.344017	Off	On	3873.470264
Glycosphingolipid.biosynthesis...ganglio.series	3661	3662	82.815032	Off	On	3994.461947
Glycosphingolipid.biosynthesis...ganglio.series	3671	3672	310.380485	Off	On	2781.821066
Glycosphingolipid.biosynthesis...ganglio.series	3697	3712	234.0143	Off	On	3639.935258
Glycosphingolipid.biosynthesis...ganglio.series	3715	3716	1316.552962	Off	On	4063.36961
Glycosphingolipid.biosynthesis...ganglio.series	3718	3719	709.016292	Off	On	3528.522831
Glycosphingolipid.biosynthesis...ganglio.series	3718	3723	80.464242	Off	On	2899.970781
Glycosphingolipid.biosynthesis...ganglio.series	3717	3769	336.597066	Off	On	3117.761343
Glycosphingolipid.biosynthesis...ganglio.series	3781	3782	222.308632	Off	On	3740.836838
Glycosphingolipid.biosynthesis...ganglio.series	3786	3787	18.554448	Off	On	3649.844143
Glycosphingolipid.biosynthesis...ganglio.series	3788	3789	147.458277	Off	On	3884.724452
Glycosphingolipid.biosynthesis...ganglio.series	3801	3859	357.323453	Off	On	4024.225549
Glycosphingolipid.biosynthesis...ganglio.series	3800	3861	101.793961	Off	On	3761.009189
Glycosphingolipid.biosynthesis...ganglio.series	3785	3872	28.701396	Off	On	3582.126177
Glycosphingolipid.biosynthesis...ganglio.series	3894	3895	27.315225	Off	On	3914.514893
Glycosphingolipid.biosynthesis...ganglio.series	3954	3955	38.165803	Off	On	3557.900386
Glycosphingolipid.biosynthesis...ganglio.series	4012	4017	10.670129	Off	On	4064.524927
Glycosphingolipid.biosynthesis...ganglio.series	4057	4058	56.240867	Off	On	3962.01722
Glycosphingolipid.biosynthesis...ganglio.series	4084	4085	33.426839	Off	On	3234.847197
Glycosphingolipid.biosynthesis...ganglio.series	4087	4088	200.438918	Off	On	3472.467177
Glycosphingolipid.biosynthesis...ganglio.series	4084	4097	66.642741	Off	On	3268.063099
Glycosphingolipid.biosynthesis...ganglio.series	4141	4155	175.724072	Off	On	3076.83929
Glycosphingolipid.biosynthesis...ganglio.series	4163	4164	169.039667	Off	On	3696.343009
Glycosphingolipid.biosynthesis...ganglio.series	4163	4176	21.181812	Off	On	3548.485154
Glycosphingolipid.biosynthesis...ganglio.series	4194	4195	92.57149	Off	On	4067.088203
Glycosphingolipid.biosynthesis...ganglio.series	4223	4226	172.721079	Off	On	4062.936426
Glycosphingolipid.biosynthesis...ganglio.series	4303	4305	27.874234	Off	On	3971.120842
Glycosphingolipid.biosynthesis...ganglio.series	4327	4328	92.540061	Off	On	3268.844608
Glycosphingolipid.biosynthesis...ganglio.series	4329	4354	49.892808	Off	On	3505.00662
Glycosphingolipid.biosynthesis...ganglio.series	4363	4364	88.563938	Off	On	3991.091062
Glycosphingolipid.biosynthesis...ganglio.series	4399	4400	320.263237	Off	On	2223.35251
Glycosphingolipid.biosynthesis...ganglio.series	4401	4402	621.934285	Off	On	3052.889894
Glycosphingolipid.biosynthesis...ganglio.series	4439	4468	71.158272	Off	On	2536.349634
Glycosphingolipid.biosynthesis...ganglio.series	4484	4490	99.899377	Off	On	3167.129043
Glycosphingolipid.biosynthesis...globo.series	2473	2474	938.933978	Off	On	938.933978
Glycosphingolipid.biosynthesis...globo.series	2488	2489	66.531424	Off	On	3117.778974
Glycosphingolipid.biosynthesis...globo.series	2513	2514	183.371675	Off	On	3672.368832
Glycosphingolipid.biosynthesis...globo.series	2518	2519	190.778891	Off	On	4001.77977
Glycosphingolipid.biosynthesis...globo.series	2536	2596	418.250161	Off	On	3873.672445
Glycosphingolipid.biosynthesis...globo.series	2491	2604	284.650396	Off	On	3674.778462
Glycosphingolipid.biosynthesis...globo.series	2605	2606	216.918605	Off	On	3970.776503
Glycosphingolipid.biosynthesis...globo.series	2659	2660	39.331042	Off	On	3156.287701
Glycosphingolipid.biosynthesis...globo.series	2675	2676	38.38066	Off	On	3722.024644
Glycosphingolipid.biosynthesis...globo.series	2796	2797	45.617916	Off	On	3867.241612
Glycosphingolipid.biosynthesis...globo.series	2798	2799	12.649436	Off	On	3900.559291
Glycosphingolipid.biosynthesis...globo.series	2800	2801	30.123344	Off	On	3953.016556
Glycosphingolipid.biosynthesis...globo.series	2803	2804	11.840688	Off	On	3968.301595
Glycosphingolipid.biosynthesis...globo.series	2816	2817	89.189076	Off	On	4056.327487
Glycosphingolipid.biosynthesis...globo.series	2673	2819	84.345807	Off	On	3705.766511
Glycosphingolipid.biosynthesis...globo.series	2888	2889	261.955991	Off	On	4063.303534
Glycosphingolipid.biosynthesis...globo.series	2916	2918	33.12924	Off	On	4025.002083
Glycosphingolipid.biosynthesis...globo.series	2896	2925	130.882443	Off	On	3800.60463
Glycosphingolipid.biosynthesis...globo.series	2926	2927	269.841005	Off	On	3945.871863
Glycosphingolipid.biosynthesis...globo.series	2945	2946	120.739602	Off	On	3589.077645
Glycosphingolipid.biosynthesis...globo.series	2993	2994	521.183769	Off	On	3001.128439
Glycosphingolipid.biosynthesis...globo.series	3063	3064	163.864989	Off	On	2872.374463
Glycosphingolipid.biosynthesis...globo.series	3104	3105	669.508632	Off	On	3782.050025
Glycosphingolipid.biosynthesis...globo.series	3104	3114	226.220222	Off	On	3338.761615
Glycosphingolipid.biosynthesis...globo.series	3119	3122	108.675942	Off	On	3135.865926
Glycosphingolipid.biosynthesis...globo.series	3127	3128	81.211728	Off	On	3803.518858
Glycosphingolipid.biosynthesis...globo.series	3136	3137	80.332938	Off	On	3280.368037
Glycosphingolipid.biosynthesis...globo.series	3139	3140	135.181161	Off	On	3504.421479
Glycosphingolipid.biosynthesis...globo.series	3157	3161	6.362606	Off	On	4062.764933
Glycosphingolipid.biosynthesis...globo.series	3173	3174	160.985145	Off	On	3639.161707
Glycosphingolipid.biosynthesis...globo.series	3176	3177	78.374099	Off	On	3937.570177
Glycosphingolipid.biosynthesis...globo.series	3197	3198	11.63893	Off	On	3850.608637
Glycosphingolipid.biosynthesis...globo.series	3206	3207	17.502991	Off	On	3987.597099
Glycosphingolipid.biosynthesis...globo.series	3138	3213	112.387939	Off	On	3441.93759
Glycosphingolipid.biosynthesis...globo.series	3225	3226	30.011111	Off	On	3983.330398
Glycosphingolipid.biosynthesis...globo.series	3136	3246	611.298337	Off	On	3811.333436
Glycosphingolipid.biosynthesis...globo.series	3252	3253	162.201614	Off	On	3024.101613
Glycosphingolipid.biosynthesis...globo.series	3256	3257	54.295497	Off	On	3271.678162
Glycosphingolipid.biosynthesis...globo.series	3255	3264	223.695997	Off	On	3299.315079
Glycosphingolipid.biosynthesis...globo.series	3265	3269	323.376572	Off	On	3973.483524
Glycosphingolipid.biosynthesis...globo.series	3251	3285	591.076459	Off	On	3291.012415
Glycosphingolipid.biosynthesis...globo.series	3346	3347	178.564011	Off	On	2670.690583
Glycosphingolipid.biosynthesis...globo.series	3414	3415	135.554175	Off	On	3567.859961
Glycosphingolipid.biosynthesis...globo.series	3489	3490	255.906573	Off	On	3422.207429
Glycosphingolipid.biosynthesis...globo.series	3491	3492	142.678075	Off	On	3221.483043
Glycosphingolipid.biosynthesis...globo.series	3491	3493	153.58411	Off	On	3232.389078
Glycosphingolipid.biosynthesis...globo.series	3530	3531	122.801359	Off	On	3575.453514
Glycosphingolipid.biosynthesis...globo.series	3536	3537	86.730369	Off	On	3751.786519
Glycosphingolipid.biosynthesis...globo.series	3543	3544	365.957947	Off	On	3508.723351
Glycosphingolipid.biosynthesis...globo.series	3547	3548	193.970808	Off	On	3499.537011
Glycosphingolipid.biosynthesis...globo.series	3558	3559	570.753394	Off	On	3595.999016
Glycosphingolipid.biosynthesis...globo.series	3608	3609	175.346874	Off	On	3555.590031
Glycosphingolipid.biosynthesis...globo.series	3608	3612	99.199037	Off	On	3479.442194
Glycosphingolipid.biosynthesis...globo.series	3627	3628	185.821816	Off	On	4065.453728
Glycosphingolipid.biosynthesis...globo.series	3672	3673	595.945311	Off	On	3377.766377
Glycosphingolipid.biosynthesis...globo.series	3697	3698	264.081693	Off	On	3670.002651
Glycosphingolipid.biosynthesis...globo.series	3697	3712	234.0143	Off	On	3639.935258
Glycosphingolipid.biosynthesis...globo.series	3715	3716	1316.552962	Off	On	4063.36961
Glycosphingolipid.biosynthesis...globo.series	3715	3717	34.347629	Off	On	2781.164277
Glycosphingolipid.biosynthesis...globo.series	3736	3737	322.224405	Off	On	3697.221184
Glycosphingolipid.biosynthesis...globo.series	3779	3780	242.621842	Off	On	3406.122933
Glycosphingolipid.biosynthesis...globo.series	3808	3809	65.560861	Off	On	4010.482413
Glycosphingolipid.biosynthesis...globo.series	3888	3894	133.617669	Off	On	3887.199668
Glycosphingolipid.biosynthesis...globo.series	3955	3957	254.5379	Off	On	3812.438286
Glycosphingolipid.biosynthesis...globo.series	3958	3981	17.914319	Off	On	4027.761511
Glycosphingolipid.biosynthesis...globo.series	4012	4017	10.670129	Off	On	4064.524927
Glycosphingolipid.biosynthesis...globo.series	3987	4021	72.226939	Off	On	3955.517528
Glycosphingolipid.biosynthesis...globo.series	4041	4045	10.274052	Off	On	3702.207636
Glycosphingolipid.biosynthesis...globo.series	4064	4065	166.799502	Off	On	3907.378957
Glycosphingolipid.biosynthesis...globo.series	4067	4068	140.616451	Off	On	3864.724408
Glycosphingolipid.biosynthesis...globo.series	4081	4082	178.190018	Off	On	3101.126476
Glycosphingolipid.biosynthesis...globo.series	4087	4088	200.438918	Off	On	3472.467177
Glycosphingolipid.biosynthesis...globo.series	4098	4099	136.448662	Off	On	3465.12962
Glycosphingolipid.biosynthesis...globo.series	4112	4114	123.14227	Off	On	3186.808201
Glycosphingolipid.biosynthesis...globo.series	4123	4124	125.703011	Off	On	2264.827823
Glycosphingolipid.biosynthesis...globo.series	4133	4134	605.776858	Off	On	3436.084674
Glycosphingolipid.biosynthesis...globo.series	4133	4135	530.849349	Off	On	3361.157165
Glycosphingolipid.biosynthesis...globo.series	4140	4141	225.563756	Off	On	2901.115218
Glycosphingolipid.biosynthesis...globo.series	4143	4144	116.538736	Off	On	3703.421168
Glycosphingolipid.biosynthesis...globo.series	4155	4156	146.462165	Off	On	3223.301455
Glycosphingolipid.biosynthesis...globo.series	4223	4226	172.721079	Off	On	4062.936426
Glycosphingolipid.biosynthesis...globo.series	4250	4251	31.63336	Off	On	3854.773526
Glycosphingolipid.biosynthesis...globo.series	4253	4254	42.717595	Off	On	3943.932355
Glycosphingolipid.biosynthesis...globo.series	4255	4256	19.535003	Off	On	3992.806321
Glycosphingolipid.biosynthesis...globo.series	4293	4294	37.548136	Off	On	3823.344855
Glycosphingolipid.biosynthesis...globo.series	4302	4303	70.42907	Off	On	3943.246608
Glycosphingolipid.biosynthesis...globo.series	4378	4379	784.004178	Off	On	2901.49944
Glycosphingolipid.biosynthesis...globo.series	4386	4387	372.814237	Off	On	3891.189105
Glycosphingolipid.biosynthesis...globo.series	2473	4399	1903.089273	Off	On	1903.089273
Glycosphingolipid.biosynthesis...globo.series	4402	4403	284.459043	Off	On	3337.348937
Glycosphingolipid.biosynthesis...globo.series	4413	4414	57.443661	Off	On	3687.981499
Glycosphingolipid.biosynthesis...globo.series	4439	4440	342.665806	Off	On	2807.857168
Glycosphingolipid.biosynthesis...globo.series	4469	4470	1045.24731	Off	On	3704.885539
Glycosphingolipid.biosynthesis...globo.series	4469	4473	119.720546	Off	On	2779.358775
Glycosphingolipid.biosynthesis...lacto.and.neolacto.series	2473	2474	938.933978	Off	On	938.933978
Glycosphingolipid.biosynthesis...lacto.and.neolacto.series	2477	2478	104.490708	Off	On	2003.901286
Glycosphingolipid.biosynthesis...lacto.and.neolacto.series	2480	2481	22.856406	Off	On	2084.966731
Glycosphingolipid.biosynthesis...lacto.and.neolacto.series	2482	2483	31.151912	Off	On	2175.24293
Glycosphingolipid.biosynthesis...lacto.and.neolacto.series	2488	2489	66.531424	Off	On	3117.778974
Glycosphingolipid.biosynthesis...lacto.and.neolacto.series	2490	2491	69.832471	Off	On	3390.128066
Glycosphingolipid.biosynthesis...lacto.and.neolacto.series	2509	2510	7.043149	Off	On	3974.911336
Glycosphingolipid.biosynthesis...lacto.and.neolacto.series	2513	2514	183.371675	Off	On	3672.368832
Glycosphingolipid.biosynthesis...lacto.and.neolacto.series	2589	2590	170.89285	Off	On	3866.775288
Glycosphingolipid.biosynthesis...lacto.and.neolacto.series	2536	2596	418.250161	Off	On	3873.672445
Glycosphingolipid.biosynthesis...lacto.and.neolacto.series	2605	2606	216.918605	Off	On	3970.776503
Glycosphingolipid.biosynthesis...lacto.and.neolacto.series	2635	2637	97.852163	Off	On	3440.027771
Glycosphingolipid.biosynthesis...lacto.and.neolacto.series	2661	2662	14.061112	Off	On	3216.240703
Glycosphingolipid.biosynthesis...lacto.and.neolacto.series	2664	2665	87.154302	Off	On	3368.149029
Glycosphingolipid.biosynthesis...lacto.and.neolacto.series	2679	2680	22.66051	Off	On	3962.504365
Glycosphingolipid.biosynthesis...lacto.and.neolacto.series	2773	2774	10.876404	Off	On	4032.299938
Glycosphingolipid.biosynthesis...lacto.and.neolacto.series	2787	2788	129.738608	Off	On	3927.874969
Glycosphingolipid.biosynthesis...lacto.and.neolacto.series	2672	2823	157.081224	Off	On	3749.293536
Glycosphingolipid.biosynthesis...lacto.and.neolacto.series	2892	2893	213.240973	Off	On	3706.597516
Glycosphingolipid.biosynthesis...lacto.and.neolacto.series	2895	2896	37.677362	Off	On	3669.722187
Glycosphingolipid.biosynthesis...lacto.and.neolacto.series	2929	2939	112.424682	Off	On	3779.299343
Glycosphingolipid.biosynthesis...lacto.and.neolacto.series	2661	2944	178.470057	Off	On	3380.649648
Glycosphingolipid.biosynthesis...lacto.and.neolacto.series	2953	2954	199.212427	Off	On	3409.19591
Glycosphingolipid.biosynthesis...lacto.and.neolacto.series	2968	2970	22.765189	Off	On	3986.178486
Glycosphingolipid.biosynthesis...lacto.and.neolacto.series	2967	2976	231.191048	Off	On	3547.351837
Glycosphingolipid.biosynthesis...lacto.and.neolacto.series	2982	2983	295.363065	Off	On	3816.954999
Glycosphingolipid.biosynthesis...lacto.and.neolacto.series	2992	2993	45.427618	Off	On	2479.94467
Glycosphingolipid.biosynthesis...lacto.and.neolacto.series	2995	2996	266.461769	Off	On	3434.49368
Glycosphingolipid.biosynthesis...lacto.and.neolacto.series	3017	3018	32.896157	Off	On	3995.88758
Glycosphingolipid.biosynthesis...lacto.and.neolacto.series	3022	3023	263.872631	Off	On	3771.649689
Glycosphingolipid.biosynthesis...lacto.and.neolacto.series	3025	3055	59.491194	Off	On	3922.667918
Glycosphingolipid.biosynthesis...lacto.and.neolacto.series	3065	3066	239.022379	Off	On	3348.54014
Glycosphingolipid.biosynthesis...lacto.and.neolacto.series	3069	3073	5.442366	Off	On	3975.176372
Glycosphingolipid.biosynthesis...lacto.and.neolacto.series	3084	3085	363.489772	Off	On	3653.68348
Glycosphingolipid.biosynthesis...lacto.and.neolacto.series	3114	3115	145.591019	Off	On	3484.352634
Glycosphingolipid.biosynthesis...lacto.and.neolacto.series	3114	3118	177.687607	Off	On	3516.449222
Glycosphingolipid.biosynthesis...lacto.and.neolacto.series	3123	3127	70.718969	Off	On	3722.30713
Glycosphingolipid.biosynthesis...lacto.and.neolacto.series	3128	3129	158.16373	Off	On	3961.682588
Glycosphingolipid.biosynthesis...lacto.and.neolacto.series	3122	3135	24.472074	Off	On	3160.338
Glycosphingolipid.biosynthesis...lacto.and.neolacto.series	3139	3140	135.181161	Off	On	3504.421479
Glycosphingolipid.biosynthesis...lacto.and.neolacto.series	3154	3167	121.535357	Off	On	3989.931196
Glycosphingolipid.biosynthesis...lacto.and.neolacto.series	3174	3175	120.077672	Off	On	3759.239379
