trait; Rate1; Rate2; LogL; Lik.Root; First.Evol; Med.Evol; N.evol; N.origins; Origins; Dates.Origins
K11891; -0.000277193380511626; -0.00543522478766114; -1159.49678815866; 0.99899999993935; 2449.429427; 4216.880894; 246; 2; 3942, 4019; 3306.421142, 2449.429427
K11892; -0.000332185056666806; -0.00543746270684038; -1202.45616645988; 0.998999999962261; 2743.244779; 4237.003521; 276; 3; 3941, 4020, 7557; 3065.384304, 2743.244779, 3137.347316
K11893; -0.000256125720875798; -0.00528053208508899; -1186.8381291261; 0.998999999829244; 2449.429427; 4201.69561; 210; 3; 3942, 4016, 4019; 3306.421142, 3975.52317, 2449.429427
K11895; -0.00029735591502249; -0.00543765413777723; -1184.41733644907; 0.998999999942838; 2449.429427; 4219.393955; 288; 2; 3941, 4019; 3065.384304, 2449.429427
K11900; -0.000279987668512865; -0.00528718925760881; -1207.81194852554; 0.998999999871362; 2743.244779; 4202.445184; 261; 3; 3942, 4016, 4020; 3306.421142, 3975.52317, 2743.244779
K11901; -0.000268723382385922; -0.00527039922757006; -1200.16833275007; 0.998999999845487; 2449.429427; 4224.127694; 235; 2; 3941, 4019; 3065.384304, 2449.429427
K11902; -0.000251379901741698; -0.00679841383697276; -1069.98816091907; 0.998999999999646; 2766.855443; 4210.119916; 299; 4; 3941, 4021, 7550, 7560; 3065.384304, 2766.855443, 4217.761546, 3728.445634
K11903; -0.000413622978814621; -0.00537465651690879; -1265.37418834799; 0.998999999977514; 2449.429427; 4207.761409; 273; 2; 3941, 4019; 3065.384304, 2449.429427
K11904; -0.000585864299919795; -0.00962243695313569; -935.89607723481; 0.999; 2743.244779; 4237.549792; 411; 3; 3941, 4020, 7563; 3065.384304, 2743.244779, 4171.497941
K11906; -0.000234983306418899; -0.00515790411488219; -818.769234553951; 0.998999999934481; 2449.429427; 4197.065726; 271; 3; 3942, 4016, 4019; 3306.421142, 3975.52317, 2449.429427
K11907; -0.000259954268659675; -0.00565637893289777; -1171.77233268631; 0.998999999965341; 2743.244779; 4208.322822; 251; 3; 3941, 4020, 7560; 3065.384304, 2743.244779, 3728.445634
K11912; -0.000149274685910465; -0.017001411997346; -234.869094040007; 0.999; 2873.030657; 4257.968825; 520; 7; 3941, 4023, 7513, 7517, 7518, 7551, 7557; 3065.384304, 2873.030657, 4251.47383, 4277.44626, 3536.312507, 4268.52369, 3137.347316
K11913; -0.000380745290682885; -0.0234812092717678; -326.923238348093; 0.999; 2449.429427; 4278.083574; 571; 3; 3942, 4017, 4019; 3306.421142, 4108.113661, 2449.429427
K11915; -0.000119269579616998; -0.0101774322728637; -306.05130431375; 0.999; 2449.429427; 4210.119916; 389; 4; 3943, 4014, 4017, 4019; 3335.837017, 3870.326616, 4108.113661, 2449.429427
K11927; -0.000373676939540393; -0.000575944838165761; -857.366412590407; 0.999192122116834; 2449.429427; 4207.851114; 87; 2; 3994, 4019; 4235.548216, 2449.429427
K11931; -0.000311913993312165; -0.0113977537051952; -547.965084463923; 0.999; 2766.855443; 4230.230346; 415; 3; 3941, 4021, 7557; 3065.384304, 2766.855443, 3137.347316
K11935; -0.000107380947620223; -0.0130084306204504; -238.399135511765; 0.999; 2743.244779; 4233.98432; 443; 4; 3942, 4017, 4020, 7557; 3306.421142, 4108.113661, 2743.244779, 3137.347316
K11936; -0.000834894203038001; -0.0147521268236702; -767.006524499603; 0.999; 2873.030657; 4251.717841; 511; 7; 3941, 4023, 7512, 7518, 7550, 7558, 7563; 3065.384304, 2873.030657, 3845.156671, 3536.312507, 4217.761546, 4015.591685, 4171.497941
K11937; -0.000265867831562846; -0.0212934906540977; -333.784342232045; 0.999; 2960.419703; 4261.499619; 529; 7; 3941, 4024, 7477, 7513, 7519, 7548, 7557; 3065.384304, 2960.419703, 2985.507326, 4251.47383, 3981.788711, 4353.445247, 3137.347316
K11942; -0.000152146337646387; -0.00145474895363468; -732.334095778536; 0.998987282842839; 2449.429427; 4157.893688; 95; 2; 3943, 4019; 3335.837017, 2449.429427
K11945; -0.000137267458708299; -0.0342124903570022; -85.3862125218664; 0.999; 2449.429427; 4283.868158; 636; 4; 3943, 4015, 4017, 4019; 3335.837017, 4134.091712, 4108.113661, 2449.429427
K11947; -0.000376484394057821; -0.0438430799861741; -160.069967153879; 0.999; 2449.429427; 4296.899064; 677; 8; 3947, 3990, 3994, 4005, 4010, 4014, 4016, 4019; 3991.34419, 4175.225514, 4235.548216, 4152.131764, 3424.599876, 3870.326616, 3975.52317, 2449.429427
K11950; -2.48231230644958e-06; -0.00146259348919459; -41.897497478572; 0.999025357321499; 2449.429427; 3984.331753; 57; 3; 3945, 4010, 4019; 3481.716761, 3424.599876, 2449.429427
K11951; -2.46252178239326e-06; -0.00138408194288542; -40.8005801753399; 0.999032512540093; 3001.359665; 3996.6363395; 46; 12; 3986, 4005, 4010, 4026, 6787, 6826, 6844, 7483, 7493, 7508, 7531, 7557; 3765.269066, 4152.131764, 3424.599876, 3001.359665, 3423.200132, 3362.413568, 3288.172019, 3526.197867, 3422.85993, 4097.179715, 4078.781448, 3137.347316
K11952; -1.23653642102198e-05; -0.00141926378674693; -70.7757287558753; 0.999027658086258; 2449.429427; 4019.852098; 50; 2; 4014, 4019; 3870.326616, 2449.429427
K11953; -2.67683848328023e-05; -0.00209565457645704; -141.165315434663; 0.999001925634122; 2797.106088; 4096.3718985; 88; 5; 3941, 4022, 7518, 7558, 7560; 3065.384304, 2797.106088, 3536.312507, 4015.591685, 3728.445634
K11954; -1.6823876450926e-05; -0.00207345369978489; -91.7394488662988; 0.998997443202661; 3001.359665; 4101.566052; 84; 13; 3942, 4026, 6779, 6928, 7080, 7373, 7479, 7488, 7489, 7502, 7526, 7532, 7560; 3306.421142, 3001.359665, 3074.062284, 4288.885124, 4030.863709, 4361.18425, 3290.274617, 3722.962616, 3494.408214, 3610.252111, 4312.708311, 3861.06507, 3728.445634
K11955; -1.34986777769602e-05; -0.00208337455050057; -90.1253757300177; 0.998995290151719; 2449.429427; 4111.578444; 89; 2; 3941, 4019; 3065.384304, 2449.429427
K11956; -6.83818746886405e-05; -0.0025778821408274; -214.954701130101; 0.999000070491678; 2766.855443; 4097.179715; 121; 3; 3941, 4021, 7558; 3065.384304, 2766.855443, 4015.591685
K11957; -3.65165532915692e-05; -0.00144649532819873; -131.010780099236; 0.999024685140235; 2449.429427; 3992.2048345; 72; 3; 3946, 4011, 4019; 3586.646752, 3923.371133, 2449.429427
K11958; -5.85422686624184e-05; -0.00210963755713685; -203.297710924016; 0.99900267846049; 2985.507326; 4136.453596; 99; 11; 3944, 4010, 4027, 6774, 6777, 6782, 6805, 6845, 7477, 7537, 7560; 3413.096445, 3424.599876, 3015.130742, 3714.831545, 3740.866063, 3882.660084, 3170.87276, 3490.270431, 2985.507326, 4318.301458, 3728.445634
K11959; -0.000486404996247677; -0.00264515535364675; -1297.86098671598; 0.999000002540509; 2449.429427; 4216.838601; 191; 2; 3941, 4019; 3065.384304, 2449.429427
K11960; -0.000462352121922952; -0.00274958038848235; -1283.54026822518; 0.999000007771077; 2449.429427; 4204.216506; 211; 2; 3941, 4019; 3065.384304, 2449.429427
K11961; -0.000449580105563842; -0.0027935679309546; -1286.43669117744; 0.999000000587543; 2743.244779; 4228.69983; 201; 4; 3942, 4017, 4020, 7557; 3306.421142, 4108.113661, 2743.244779, 3137.347316
K11962; -0.00044810162779868; -0.00269696700960469; -1269.21385327513; 0.999000011260644; 2743.244779; 4215.99271; 189; 2; 3941, 4020; 3065.384304, 2743.244779
K11963; -0.000463991444755381; -0.0027154498607819; -1275.29215114647; 0.999000009230611; 2766.855443; 4259.131192; 199; 6; 3945, 4012, 4016, 4021, 7551, 7560; 3481.716761, 4190.360998, 3975.52317, 2766.855443, 4268.52369, 3728.445634
K11987; -0.000100514339625319; -0.0082746229095417; -237.356569530576; 0.999; 2449.429427; 4225.6573175; 358; 8; 3947, 3992, 3993, 4008, 4010, 4014, 4017, 4019; 3991.34419, 4208.911659, 3956.534353, 4234.065109, 3424.599876, 3870.326616, 4108.113661, 2449.429427
K11996; -0.000882391721539303; -0.00118041807230577; -1449.31243637309; 0.998998291289928; 2743.244779; 4295.589634; 161; 3; 3942, 4020, 7557; 3306.421142, 2743.244779, 3137.347316
K12073; -8.27726402822625e-06; -7.34748649412048e-05; -35.2207594063148; 0.999965754651424; 3413.501653; 4027.185776; 5; 5; 4838, 4872, 5570, 6154, 6772; 4254.587514, 4027.185776, 3799.627634, 3413.501653, 4177.997748
K12111; -0.000251265525654703; -0.0126589036128463; -309.921664130739; 0.999; 2743.244779; 4241.115712; 430; 5; 3942, 4016, 4020, 7558, 7560; 3306.421142, 3975.52317, 2743.244779, 4015.591685, 3728.445634
K12112; -3.59245052755659e-05; -0.00960686090224712; -110.837228504239; 0.999; 2743.244779; 4223.461173; 390; 4; 3941, 4020, 7558, 7560; 3065.384304, 2743.244779, 4015.591685, 3728.445634
K12234; -0.000139631594109919; -0.000908767755786108; -501.20091827861; 0.998873959903142; 2960.419703; 4253.6413255; 74; 4; 3941, 4024, 7478, 7492; 3065.384304, 2960.419703, 3041.17625, 3076.40482
K12238; -8.83992079020115e-05; -0.0298973534618708; -79.9344343946099; 0.999; 2743.244779; 4273.3801555; 618; 3; 3942, 4020, 7557; 3306.421142, 2743.244779, 3137.347316
K12239; -0.000556213140321326; -0.0915113384104241; -143.355403415645; 0.999; 2449.429427; 4302.892313; 741; 2; 3941, 4019; 3065.384304, 2449.429427
K12240; -0.00402745004637761; -0.15710354708487; -462.675332208818; 0.999; 2766.855443; 4309.581159; 777; 5; 3941, 4021, 7551, 7558, 7560; 3065.384304, 2766.855443, 4268.52369, 4015.591685, 3728.445634
K12250; -6.80773822105403e-05; -0.0198957995200815; -102.057122754218; 0.999; 2873.030657; 4257.4813315; 562; 7; 3941, 4023, 7514, 7519, 7533, 7550, 7557; 3065.384304, 2873.030657, 4283.452423, 3981.788711, 3925.635041, 4217.761546, 3137.347316
K12251; -0.00107428219760356; -0.00173696551022067; -1559.95083510148; 0.999000012976257; 2449.429427; 4273.981154; 247; 2; 3941, 4019; 3065.384304, 2449.429427
K12252; -7.09453976249511e-05; -0.00549002052960242; -460.119047253543; 0.998999999840525; 2743.244779; 4200.731365; 255; 4; 3942, 4016, 4020, 7557; 3306.421142, 3975.52317, 2743.244779, 3137.347316
K12253; -6.71793393059321e-05; -0.0162944480580609; -245.665625946814; 0.999; 2449.429427; 4254.091303; 502; 2; 3941, 4019; 3065.384304, 2449.429427
K12254; -0.000101728013299005; -0.00446056225044955; -343.031040872465; 0.998999999931525; 2449.429427; 4194.162256; 237; 2; 3941, 4019; 3065.384304, 2449.429427
K12255; -0.000103018351132401; -0.00726048724386341; -422.827451552788; 0.998999999999944; 2449.429427; 4206.925366; 309; 4; 3943, 4014, 4017, 4019; 3335.837017, 3870.326616, 4108.113661, 2449.429427
K12256; -0.000218333915336379; -0.00327650632186977; -802.610517805667; 0.99899998913132; 2449.429427; 4226.1616635; 204; 2; 3941, 4019; 3065.384304, 2449.429427
K12257; -0.00032074234474529; -0.000317291071689269; -715.02609453119; 0.999476322213531; 2743.244779; 4280.722152; 75; 2; 4010, 4020; 3424.599876, 2743.244779
K12264; -4.10983066221831e-05; -0.00566952176386616; -127.884124354078; 0.998999999994157; 2743.244779; 4166.4191695; 240; 3; 3941, 4020, 7557; 3065.384304, 2743.244779, 3137.347316
K12265; -3.92935626397254e-05; -0.00486933372506576; -157.47107844062; 0.9989999991368; 2449.429427; 4189.5892135; 224; 4; 3945, 4011, 4016, 4019; 3481.716761, 3923.371133, 3975.52317, 2449.429427
K12266; -5.0765462093283e-05; -0.0049287451271399; -477.526156224138; 0.998999998573425; 2449.429427; 4178.614427; 209; 2; 3941, 4019; 3065.384304, 2449.429427
K12276; -4.73682324530901e-05; -0.00363165878724715; -325.078373925963; 0.998999949376748; 2449.429427; 4143.085617; 159; 5; 3944, 4010, 4014, 4016, 4019; 3413.096445, 3424.599876, 3870.326616, 3975.52317, 2449.429427
K12292; -1.62001284721097e-05; -0.0136937963222108; -36.1770217805304; 0.999; 2449.429427; 4238.722585; 466; 2; 3941, 4019; 3065.384304, 2449.429427
K12296; -2.89221504890064e-06; -0.00325384589839579; -35.3105534784951; 0.999000058933835; 2873.030657; 4135.084734; 153; 7; 3944, 4010, 4023, 7517, 7526, 7531, 7532; 3413.096445, 3424.599876, 2873.030657, 4277.44626, 4312.708311, 4078.781448, 3861.06507
K12304; -4.58000979861217e-05; -0.021476015862732; -57.9505295665259; 0.999; 2449.429427; 4266.894074; 545; 3; 3942, 4016, 4019; 3306.421142, 3975.52317, 2449.429427
K12308; -0.00109421698337677; -0.00404800251564978; -1557.3438286143; 0.998999999967352; 2449.429427; 4240.879289; 327; 2; 3941, 4019; 3065.384304, 2449.429427
K12339; -0.000120354981458836; -0.000736674633782492; -637.070258308098; 0.998283356677101; 2449.429427; 4253.781112; 54; 2; 3945, 4019; 3481.716761, 2449.429427
K12340; -5.0640917269625e-05; -0.000587196188578333; -659.480443276166; 0.998082738078354; 2449.429427; 4263.472111; 36; 1; 4019; 2449.429427
K12343; -7.75332402448207e-05; -0.00332685552741211; -195.388540076856; 0.998999991137971; 2449.429427; 4167.451879; 167; 2; 3941, 4019; 3065.384304, 2449.429427
K12349; -0.000127419127141904; -0.00905959059183464; -251.192395007838; 0.999; 2743.244779; 4213.780607; 365; 3; 3941, 4020, 7557; 3065.384304, 2743.244779, 3137.347316
K12368; -3.40651786615473e-05; -0.00302130387353531; -577.516075479572; 0.998999198298731; 2743.244779; 4163.190131; 120; 3; 3941, 4020, 7558; 3065.384304, 2743.244779, 4015.591685
K12369; -5.28171014653796e-05; -0.00303555005014849; -594.807795193026; 0.998999620571987; 2449.429427; 4143.1113285; 122; 2; 3941, 4019; 3065.384304, 2449.429427
K12370; -4.33646026681706e-05; -0.00291589210905837; -553.437089527949; 0.99899921402872; 2449.429427; 4141.4421315; 118; 3; 3942, 4017, 4019; 3306.421142, 4108.113661, 2449.429427
K12371; -6.48464115333578e-05; -0.00307198645719401; -608.803820727757; 0.998999632782836; 2449.429427; 4142.8523615; 138; 2; 3942, 4019; 3306.421142, 2449.429427
K12372; -5.47729586486679e-05; -0.00308809934600228; -594.559406272708; 0.998999665645665; 2743.244779; 4142.862891; 130; 3; 3941, 4020, 7560; 3065.384304, 2743.244779, 3728.445634
K12373; -0.000394270513907539; -0.00161343057013373; -1011.61751038721; 0.999002654563693; 2743.244779; 4230.355676; 157; 2; 4016, 4020; 3975.52317, 2743.244779
K12405; -0.000523670711836961; -0.26499553123182; -50.7893700540261; 0.999; 2449.429427; 4318.082028; 826; 2; 3941, 4019; 3065.384304, 2449.429427
K12420; -0.000140399549989225; -0.0156244275770499; -398.554272337171; 0.999; 2449.429427; 4251.361119; 497; 3; 3942, 4017, 4019; 3306.421142, 4108.113661, 2449.429427
K12448; -0.00381193536134704; -0.375555177223512; -233.66140091195; 0.999; 2766.855443; 4319.2051605; 872; 4; 3941, 4021, 7552, 7557; 3065.384304, 2766.855443, 4327.512016, 3137.347316
K12449; -1.61118610456222e-05; -0.00253548732718902; -56.7633288277723; 0.999000351292196; 2766.855443; 4141.352949; 115; 6; 3945, 4011, 4012, 4014, 4021, 7563; 3481.716761, 3923.371133, 4190.360998, 3870.326616, 2766.855443, 4171.497941
K12452; -0.00604542685986634; -0.048463552036365; -1242.50829692851; 0.999; 2766.855443; 4299.000418; 728; 4; 3941, 4021, 7550, 7563; 3065.384304, 2766.855443, 4217.761546, 4171.497941
K12454; -0.000527812583988147; -0.00487555313859681; -867.612383490887; 0.998999999989487; 2449.429427; 4225.590219; 309; 2; 3941, 4019; 3065.384304, 2449.429427
K12466; -4.10775251390284e-05; -0.00811036732129146; -183.921241181361; 0.998999999999997; 2449.429427; 4199.2989575; 342; 2; 3941, 4019; 3065.384304, 2449.429427
K12503; -2.1445111288272e-05; -0.000338795339433679; -167.844233828151; 0.999587520155359; 3288.172019; 4281.9728755; 10; 10; 4595, 4806, 4972, 5383, 5465, 5570, 6424, 6844, 7489, 7518; 4391.151754, 4287.186239, 4366.692617, 4368.074385, 4395.077927, 3799.627634, 4276.759512, 3288.172019, 3494.408214, 3536.312507
K12506; -0.000147230117062281; -0.000466802673109873; -446.717495569603; 0.999389674919224; 2797.106088; 4200.5594595; 54; 2; 3943, 4022; 3335.837017, 2797.106088
K12524; -4.9318351204273e-05; -0.000510716510180237; -287.949514280016; 0.999389955262876; 2873.030657; 4100.325942; 26; 3; 3988, 4014, 4023; 4102.468167, 3870.326616, 2873.030657
K12525; -4.57568278624696e-06; -0.000466140160888349; -38.5743575651862; 0.999461843229622; 3137.347316; 4031.074385; 11; 9; 4038, 5494, 5498, 5504, 5610, 7057, 7485, 7491, 7557; 3875.993254, 4065.709439, 4031.074385, 4298.34195, 3732.321799, 4198.581371, 3307.380468, 3711.219552, 3137.347316
K12526; -1.21331190361868e-05; -1e-50; -40.8484268542059; 1; 3887.303376; 4109.259829; 4; 4; 4744, 4814, 5001, 6246; 4093.856405, 4207.387597, 4124.663253, 3887.303376
K12527; -7.63437374201002e-05; -0.00325836860857361; -220.50335918145; 0.998999291359211; 2449.429427; 4153.7968565; 166; 2; 3941, 4019; 3065.384304, 2449.429427
K12528; -2.45894422626355e-05; -0.00146065806924569; -73.1347803824879; 0.998992799556378; 2449.429427; 4065.657026; 63; 1; 4019; 2449.429427
K12529; -1.76402481034479e-05; -0.00280614750151575; -49.1818214632162; 0.998999934513204; 2449.429427; 4137.5621795; 128; 2; 3941, 4019; 3065.384304, 2449.429427
K12530; -4.35763361516391e-05; -0.00917090441511105; -94.7858227195769; 0.999; 2449.429427; 4225.2044055; 380; 2; 3941, 4019; 3065.384304, 2449.429427
K12531; -0.000254837951813457; -0.0512199382811455; -152.279464842403; 0.999; 2743.244779; 4301.201858; 691; 3; 3941, 4020, 7557; 3065.384304, 2743.244779, 3137.347316
K12532; -2.81116718577007e-05; -0.00783873304438143; -87.8944278346753; 0.998999999999993; 2797.106088; 4223.4719675; 346; 6; 3942, 4022, 7519, 7546, 7550, 7562; 3306.421142, 2797.106088, 3981.788711, 4189.359163, 4217.761546, 4090.780966
K12536; -0.000283378402405421; -0.0100330032291705; -537.51487590439; 0.999; 2449.429427; 4230.093488; 396; 2; 3941, 4019; 3065.384304, 2449.429427
K12539; -2.53136066917409e-05; -0.00943868308203899; -98.8390575591063; 0.999; 2449.429427; 4208.219052; 361; 3; 3942, 4016, 4019; 3306.421142, 3975.52317, 2449.429427
K12541; -0.00019801614166835; -0.00410244100691979; -1139.07938372146; 0.998999991186859; 2743.244779; 4226.924086; 191; 5; 3944, 4010, 4017, 4020, 7560; 3413.096445, 3424.599876, 4108.113661, 2743.244779, 3728.445634
K12552; -4.81753957161736e-06; -0.00155857674270845; -20.6075476301502; 0.999018687829379; 2449.429427; 4093.608577; 70; 2; 3942, 4019; 3306.421142, 2449.429427
K12553; -6.85986419104642e-06; -0.00139834396542055; -27.7643368529389; 0.999030840392148; 3041.17625; 3980.641337; 51; 26; 3992, 3994, 4317, 4468, 4471, 4823, 4916, 5494, 5574, 5582, 5609, 5657, 5733, 5941, 5990, 6094, 6154, 6228, 6243, 6253, 6770, 6779, 6845, 7478, 7531, 7533; 4208.911659, 4235.548216, 4113.80333, 4214.059645, 3863.368449, 4356.700074, 3518.406713, 4065.709439, 3808.06441, 4090.767303, 3648.114117, 3693.923496, 3969.664382, 3816.110662, 3879.466568, 4088.951546, 3413.501653, 3810.158707, 3903.409476, 3530.807343, 3111.175273, 3074.062284, 3490.270431, 3041.17625, 4078.781448, 3925.635041
K12554; -1.43137909305189e-05; -0.00554107118094972; -86.3533614274702; 0.999000000005314; 2449.429427; 4174.1352395; 252; 3; 3942, 4017, 4019; 3306.421142, 4108.113661, 2449.429427
K12555; -1.55658974194259e-05; -0.00224767949816157; -193.207181143338; 0.999001820946702; 3065.384304; 4115.464166; 95; 28; 3941, 4028, 6274, 6277, 6278, 6334, 6384, 6388, 6459, 6537, 6571, 6661, 6671, 6739, 6771, 6777, 6779, 6903, 6940, 7128, 7357, 7488, 7496, 7502, 7512, 7518, 7558, 7560; 3065.384304, 3069.503434, 4138.795298, 4121.798939, 3672.385407, 3939.162587, 4078.018302, 3811.561303, 3829.649641, 4396.203711, 4302.892313, 4314.078359, 4178.614427, 4049.722449, 3426.559587, 3740.866063, 3074.062284, 4168.013494, 4200.387554, 4355.016977, 4118.397752, 3722.962616, 4227.217893, 3610.252111, 3845.156671, 3536.312507, 4015.591685, 3728.445634
K12556; -5.95070523194883e-06; -0.000485542772406659; -29.9323516796731; 0.999439449869991; 3290.274617; 4039.786911; 10; 10; 4523, 4977, 5532, 5556, 5609, 5679, 5787, 5819, 6828, 7479; 4307.167969, 3968.220257, 4152.1143, 4124.150341, 3648.114117, 3841.083805, 4309.172102, 4111.353565, 3617.307962, 3290.274617
K12570; -0.000582424280769348; -0.130697259122599; -138.27675740286; 0.999; 2449.429427; 4313.157006; 789; 3; 3942, 4017, 4019; 3306.421142, 4108.113661, 2449.429427
K12573; -0.000277591070270255; -0.000263367869756029; -650.785196662991; 0.998861019256888; 2449.429427; 4290.809819; 33; 2; 3947, 4019; 3991.34419, 2449.429427
K12574; -0.000201880842401032; -0.0001797285335679; -473.215226417215; 0.998293688814758; 2743.244779; 4229.51781; 43; 2; 3942, 4020; 3306.421142, 2743.244779
K12585; -1.41078515678044e-05; -0.00327253452501061; -139.858055092608; 0.999000050364756; 2449.429427; 4151.902664; 141; 3; 3964, 4016, 4019; 4250.667459, 3975.52317, 2449.429427
K12589; -2.00666449534695e-06; -0.000264497788760557; -15.7101540785031; 0.950990469356875; 3065.384304; 4156.922013; 5; 5; 3941, 5394, 5648, 6050, 6245; 3065.384304, 4334.419482, 4156.922013, 4253.107424, 3339.11787
K12645; -1.53770971927218e-05; -0.0188084588315328; -44.0323235862213; 0.999; 2449.429427; 4259.684775; 535; 4; 3944, 4010, 4014, 4019; 3413.096445, 3424.599876, 3870.326616, 2449.429427
K12658; -0.000279826079136157; -0.00382610788147084; -974.297300314802; 0.998999989710901; 2743.244779; 4193.416623; 223; 4; 3942, 4016, 4020, 7557; 3306.421142, 3975.52317, 2743.244779, 3137.347316
K12660; -6.5568376243561e-05; -0.0252430640099432; -73.7922204543314; 0.999; 2743.244779; 4267.7243275; 596; 3; 3941, 4020, 7557; 3065.384304, 2743.244779, 3137.347316
K12661; -0.000372212700633871; -0.0141965163502031; -463.546811159443; 0.999; 2797.106088; 4272.406186; 507; 5; 3941, 4022, 7518, 7552, 7557; 3065.384304, 2797.106088, 3536.312507, 4327.512016, 3137.347316
K12673; -0.000419832629148697; -0.1784014265101; -77.697577478034; 0.999; 2873.030657; 4314.345395; 787; 10; 3941, 4023, 7513, 7519, 7536, 7543, 7548, 7549, 7550, 7560; 3065.384304, 2873.030657, 4251.47383, 3981.788711, 4290.040211, 4263.693471, 4353.445247, 4284.260678, 4217.761546, 3728.445634
K12674; -0.000318324766720165; -0.180645319036034; -65.3182016278251; 0.999; 2797.106088; 4309.960975; 764; 7; 3942, 4017, 4022, 7518, 7551, 7558, 7560; 3306.421142, 4108.113661, 2797.106088, 3536.312507, 4268.52369, 4015.591685, 3728.445634
K12675; -0.000318320849810752; -0.180642987293157; -65.3181904104035; 0.999; 2449.429427; 4314.078359; 777; 2; 3941, 4019; 3065.384304, 2449.429427
K12676; -0.000318320948694364; -0.180643024659765; -65.3181904103552; 0.999; 2743.244779; 4315.22652; 783; 3; 3941, 4020, 7557; 3065.384304, 2743.244779, 3137.347316
K12960; -0.000954527062070138; -0.00133099450680155; -1573.62930398429; 0.998998564169777; 2743.244779; 4311.7026535; 228; 4; 3942, 4020, 7558, 7560; 3306.421142, 2743.244779, 4015.591685, 3728.445634
K12962; -0.00026952219345823; -0.00929112036537193; -519.028487245958; 0.999; 2743.244779; 4225.636018; 368; 3; 3941, 4020, 7560; 3065.384304, 2743.244779, 3728.445634
K12963; -0.000104067968037003; -0.00924946390936098; -274.825758526175; 0.999; 2743.244779; 4211.467871; 379; 4; 3942, 4017, 4020, 7560; 3306.421142, 4108.113661, 2743.244779, 3728.445634
K12972; -0.000136049267612988; -0.00186783888623452; -754.51057226373; 0.999004032077453; 2743.244779; 4151.39796; 111; 3; 3941, 4020, 7557; 3065.384304, 2743.244779, 3137.347316
K12973; -2.5123598125295e-05; -0.00343113943790208; -131.136776039786; 0.998999992467217; 2743.244779; 4179.11517; 161; 3; 3941, 4020, 7558; 3065.384304, 2743.244779, 4015.591685
K12975; -1.17811623491905e-05; -0.00123733446464887; -49.9273563243755; 0.999050329120995; 2743.244779; 4060.112278; 43; 2; 4010, 4020; 3424.599876, 2743.244779
K12981; -0.000203458501892188; -0.0453418798573912; -179.396778894967; 0.999; 2449.429427; 4288.885124; 675; 4; 3943, 4015, 4017, 4019; 3335.837017, 4134.091712, 4108.113661, 2449.429427
K12990; -0.00142328764699101; -0.0176286746600304; -923.201716509388; 0.999; 2449.429427; 4274.74092; 579; 2; 3941, 4019; 3065.384304, 2449.429427
K12992; -0.000476875468591125; -0.00613978177023108; -760.736425025133; 0.998999999999959; 2449.429427; 4231.5513145; 350; 5; 3944, 4010, 4014, 4016, 4019; 3413.096445, 3424.599876, 3870.326616, 3975.52317, 2449.429427
K13010; -0.0225712515359501; -0.158347858644088; -1466.71709644559; 0.999; 2449.429427; 4316.040939; 804; 2; 3941, 4019; 3065.384304, 2449.429427
K13014; -5.28036425441356e-05; -0.00849186026807628; -207.666090275033; 0.999; 2449.429427; 4200.528183; 344; 2; 3941, 4019; 3065.384304, 2449.429427
K13015; -0.00114665948931638; -0.00599297405076758; -1354.07383564547; 0.998999999999992; 2797.106088; 4251.147715; 393; 8; 3941, 4022, 7522, 7523, 7531, 7533, 7550, 7557; 3065.384304, 2797.106088, 4219.772767, 4181.239818, 4078.781448, 3925.635041, 4217.761546, 3137.347316
K13016; -0.000352015281064691; -0.00566061303044785; -598.190842216424; 0.998999999995908; 2797.106088; 4203.109915; 293; 5; 3941, 4022, 7518, 7558, 7560; 3065.384304, 2797.106088, 3536.312507, 4015.591685, 3728.445634
K13017; -0.000376282775880662; -0.00668676316442121; -643.116731935347; 0.998999999999956; 2743.244779; 4203.13228; 320; 3; 3941, 4020, 7557; 3065.384304, 2743.244779, 3137.347316
K13018; -0.00107986443816727; -0.00754824437119734; -1097.23666229922; 0.999; 2449.429427; 4235.914704; 424; 2; 3942, 4019; 3306.421142, 2449.429427
K13019; -0.000531588709973456; -0.00642242325241411; -716.28456698347; 0.998999999999984; 2449.429427; 4204.253576; 320; 3; 3943, 4016, 4019; 3335.837017, 3975.52317, 2449.429427
K13020; -0.000118569303450461; -0.00561006758542148; -302.494783115181; 0.998999999977845; 2743.244779; 4180.831205; 259; 4; 3942, 4016, 4020, 7558; 3306.421142, 3975.52317, 2743.244779, 4015.591685
K13037; -8.74737890562094e-06; -5.63352732777481e-06; -37.5393647334317; 0.99999975926094; 4276.531364; 4366.155704; 3; 3; 5896, 5917, 5978; 4366.155704, 4276.531364, 4378.488778
K13038; -0.00411047012886363; -0.000308469476356072; -674.981652480132; 0.999000001396242; 2797.106088; 4238.028289; 307; 7; 3942, 4016, 4022, 7519, 7532, 7550, 7557; 3306.421142, 3975.52317, 2797.106088, 3981.788711, 3861.06507, 4217.761546, 3137.347316
K13039; -0.000108141528184073; -0.00539332814644479; -283.088406069201; 0.998999999906167; 2449.429427; 4186.001566; 250; 2; 3941, 4019; 3065.384304, 2449.429427
